team name;player name;games;wins;win percentage;score;score per game;goals;goals per game;assists;assists per game;saves;saves per game;shots;shots per game;shots conceded;shots conceded per game;goals conceded;goals conceded per game;goals conceded while last defender;goals conceded while last defender per game;shooting percentage;bpm per game;avg boost amount per game;amount collected;amount collected per game;amount collected big pads;amount collected big pads per game;amount collected small pads;amount collected small pads per game;count collected big pads;count collected big pads per game;count collected small pads;count collected small pads per game;amount stolen;amount stolen per game;amount stolen big pads;amount stolen big pads per game;amount stolen small pads;amount stolen small pads per game;count stolen big pads;count stolen big pads per game;count stolen small pads;count stolen small pads per game;0 boost time;0 boost time per game;100 boost time;100 boost time per game;amount used while supersonic;amount used while supersonic per game;amount overfill total;amount overfill total per game;amount overfill stolen;amount overfill stolen per game;avg speed per game;total distance;total distance per game;time slow speed;time slow speed per game;time boost speed;time boost speed per game;time supersonic speed;time supersonic speed per game;time on ground;time on ground per game;time low in air;time low in air per game;time high in air;time high in air per game;time powerslide;time powerslide per game;avg powerslide time per game;count powerslide;count powerslide per game;time most back;time most back per game;time most forward;time most forward per game;time in front of ball;time in front of ball per game;time behind ball;time behind ball per game;time defensive half;time defensive half per game;time offensive half;time offensive half per game;time defensive third;time defensive third per game;time neutral third;time neutral third per game;time offensive third;time offensive third per game;avg distance to ball per game;avg distance to ball has possession per game;avg distance to ball no possession per game;avg distance to team mates per game;demos inflicted;demos inflicted per game;demos taken;demos taken per game
ZG;0;3;0;0.00;839;279.67;2;0.67;0;0;3;1;8;2.67;35;11.67;18;6;0;0;25;486.6;44.57;9278;3092.67;6935;2311.67;2343;781;84;28;206;68.67;1836;612;1169;389.67;667;222.33;14;4.67;59;19.67;224.79;74.93;125.86;41.95;1725;575;1463;487.67;232;77.33;1726.69;1764478;588159.31;373.34;124.45;442.15;147.38;307.74;102.58;512.12;170.71;556.16;185.39;54.95;18.32;15.65;5.22;0.1;154;51.33;383.8;127.93;370.7;123.57;356.37;118.79;766.85;255.62;758.75;252.92;364.46;121.49;576.84;192.28;308.36;102.79;238.02;79.34;3073.44;2808.2;3282.06;3820.86;5;1.67;7;2.33
ZG;FallenRealms;2;0;0.00;787;393.5;2;1;1;0.5;4;2;7;3.5;19;9.5;10;5;6;3;28.57;406.98;47.29;4994;2497;3313;1656.5;1681;840.5;38;19;143;71.5;1126;563;560;280;566;283;7;3.5;50;25;96.54;48.27;61.89;30.94;687;343.5;511;255.5;138;69;1607.12;1102189;551094.5;302.25;151.12;323.7;161.85;121.47;60.74;430.48;215.24;287.46;143.73;29.48;14.74;18.19;9.1;0.09;209;104.5;201.9;100.95;241.2;120.6;252.05;126.03;495.38;247.69;463.21;231.61;284.21;142.11;342.84;171.42;234.33;117.17;170.25;85.12;2900.76;2852.08;2932.55;3647.12;2;1;4;2
NCR;LEUMYY;3;3;100.00;2514;838;10;3.33;6;2;5;1.67;17;5.67;22;7.33;6;2;2;0.67;58.82;384.11;48.65;7238;2412.67;4557;1519;2681;893.67;57;19;240;80;1347;449;558;186;789;263;7;2.33;69;23;101.2;33.73;106.82;35.61;1066;355.33;1240;413.33;156;52;1564.07;1623415;541138.31;523.74;174.58;442.27;147.42;173.47;57.82;627.05;209.02;446.19;148.73;66.26;22.09;14.95;4.98;0.09;168;56;376.8;125.6;379.9;126.63;245.26;81.75;894.22;298.07;744.87;248.29;394.62;131.54;540.96;180.32;388.33;129.44;210.2;70.07;2726.47;2722.33;2709.62;3681.3;5;1.67;3;1
Luminati7 & Rebel & bril_ElysiasSimp;Luminati7;3;0;0.00;1428;476;3;1;0;0;8;2.67;9;3;37;12.33;12;4;5;1.67;33.33;494.22;42.48;8255;2751.67;6022;2007.33;2233;744.33;69;23;175;58.33;1860;620;1333;444.33;527;175.67;16;5.33;38;12.67;180.34;60.11;81.67;27.22;1735;578.33;901;300.33;265;88.33;1691.82;1658198;552732.69;378.11;126.04;408.1;136.03;266.21;88.74;524.7;174.9;444.46;148.15;83.26;27.75;23.03;7.68;0.09;244;81.33;375.8;125.27;341.1;113.7;307.43;102.48;745;248.33;758.66;252.89;293.76;97.92;610.64;203.55;282.92;94.31;158.87;52.96;2886.61;2627.38;3075.85;3757.76;5;1.67;3;1
ZG;Mediocre;2;0;0.00;874;437;2;1;2;1;5;2.5;4;2;28;14;14;7;4;2;50;405.07;47.61;4678;2339;3470;1735;1208;604;46;23;109;54.5;846;423;568;284;278;139;9;4.5;26;13;76.38;38.19;59.69;29.84;1008;504;1146;573;339;169.5;1507.09;1049876;524938;380.2;190.1;264.9;132.45;126.97;63.49;445.87;222.93;284.03;142.01;42.17;21.08;18.23;9.11;0.11;170;85;277.2;138.6;231.6;115.8;225.66;112.83;546.41;273.21;563.58;281.79;208.49;104.24;434.01;217.01;225.61;112.81;112.45;56.22;2878.69;2909.27;2826.77;3758.34;3;1.5;1;0.5
Luminati7 & Rebel & bril_ElysiasSimp;Rebel;3;0;0.00;737;245.67;1;0.33;1;0.33;3;1;7;2.33;37;12.33;12;4;3;1;14.29;387.49;41.84;6074;2024.67;4140;1380;1934;644.67;46;15.33;171;57;1038;346;561;187;477;159;6;2;42;14;193.93;64.64;83.93;27.98;981;327;496;165.33;42;14;1539.23;1488759;496253;459.05;153.02;425.51;141.84;153.04;51.01;590.05;196.68;405.07;135.02;42.49;14.16;12.55;4.18;0.07;179;59.67;271.3;90.43;360.1;120.03;337.17;112.39;700.42;233.47;724.35;241.45;313.24;104.41;578.85;192.95;284.76;94.92;173.99;58;2997.42;2951.88;3046.76;3704.93;5;1.67;8;2.67
NCR;Shxde   ;3;3;100.00;1415;471.67;4;1.33;5;1.67;3;1;12;4;22;7.33;6;2;1;0.33;33.33;388.34;42.71;7353;2451;4486;1495.33;2867;955.67;54;18;249;83;1997;665.67;961;320.33;1036;345.33;11;3.67;91;30.33;98.35;32.78;83.76;27.92;697;232.33;548;182.67;97;32.33;1582.32;1646386;548795.31;505.4;168.47;447.82;149.27;188.92;62.97;656.82;218.94;426.65;142.22;58.67;19.56;32.44;10.81;0.12;270;90;314;104.67;375.4;125.13;290.2;96.73;851.96;283.99;717.21;239.07;424.95;141.65;523.09;174.36;375.21;125.07;243.84;81.28;2991.25;2889.62;3122.83;3645.64;6;2;3;1
ZG;Silwoe;2;0;0.00;428;214;0;0;2;1;1;0.5;3;1.5;23;11.5;12;6;8;4;0;416.26;48.74;5270;2635;3940;1970;1330;665;49;24.5;104;52;837;418.5;471;235.5;366;183;6;3;25;12.5;78.3;39.15;151.78;75.89;331;165.5;960;480;135;67.5;1515.81;1035399;517699.5;366.37;183.18;278.72;139.36;102.66;51.33;406.44;203.22;274.67;137.33;66.65;33.32;7.6;3.8;0.13;58;29;245.3;122.65;234.7;117.35;214.05;107.03;533.71;266.85;488.13;244.07;259.63;129.82;361.85;180.93;235.8;117.9;150.11;75.06;2883.09;2664.76;3114.66;3783.78;0;0;3;1.5
Syntheyyyyyy & TheJuicyLeaf & [cy;Syntheyyyyyy;3;3;100.00;1391;463.67;5;1.67;3;1;3;1;13;4.33;19;6.33;4;1.33;2;0.67;38.46;420.44;46.2;7271;2423.67;5461;1820.33;1810;603.33;63;21;150;50;1828;609.33;1200;400;628;209.33;13;4.33;50;16.67;150.81;50.27;112.55;37.52;517;172.33;644;214.67;97;32.33;1573.22;1558321;519440.34;460.79;153.6;442.44;147.48;158.28;52.76;600.31;200.1;413.63;137.88;47.57;15.86;12.02;4.01;0.13;91;30.33;316.6;105.53;361.3;120.43;276.16;92.05;785.37;261.79;607.69;202.56;453.84;151.28;412.66;137.55;380.67;126.89;268.19;89.4;3010.79;2846.01;3210.05;3840.3;1;0.33;1;0.33
Syntheyyyyyy & TheJuicyLeaf & [cy;TheJuicyLeaf;3;3;100.00;1462;487.33;4;1.33;4;1.33;6;2;14;4.67;19;6.33;4;1.33;0;0;28.57;432.46;54.15;7861;2620.33;5379;1793;2482;827.33;69;23;221;73.67;1935;645;1129;376.33;806;268.67;15;5;73;24.33;87.73;29.24;98.73;32.91;1326;442;1379;459.67;292;97.33;1527.13;1491001;497000.34;506.53;168.84;373.45;124.48;168.67;56.22;641.54;213.85;365.32;121.77;41.79;13.93;19.48;6.49;0.1;187;62.33;390.8;130.27;299.4;99.8;242.22;80.74;806.44;268.81;622.77;207.59;425.88;141.96;435.69;145.23;369.77;123.26;243.19;81.06;2886.01;2806.15;2971.64;3918.94;4;1.33;4;1.33
