team name;player name;games;wins;win percentage;score;score per game;goals;goals per game;assists;assists per game;saves;saves per game;shots;shots per game;shots conceded;shots conceded per game;goals conceded;goals conceded per game;goals conceded while last defender;goals conceded while last defender per game;shooting percentage;bpm per game;avg boost amount per game;amount collected;amount collected per game;amount collected big pads;amount collected big pads per game;amount collected small pads;amount collected small pads per game;count collected big pads;count collected big pads per game;count collected small pads;count collected small pads per game;amount stolen;amount stolen per game;amount stolen big pads;amount stolen big pads per game;amount stolen small pads;amount stolen small pads per game;count stolen big pads;count stolen big pads per game;count stolen small pads;count stolen small pads per game;0 boost time;0 boost time per game;100 boost time;100 boost time per game;amount used while supersonic;amount used while supersonic per game;amount overfill total;amount overfill total per game;amount overfill stolen;amount overfill stolen per game;avg speed per game;total distance;total distance per game;time slow speed;time slow speed per game;time boost speed;time boost speed per game;time supersonic speed;time supersonic speed per game;time on ground;time on ground per game;time low in air;time low in air per game;time high in air;time high in air per game;time powerslide;time powerslide per game;avg powerslide time per game;count powerslide;count powerslide per game;time most back;time most back per game;time most forward;time most forward per game;time in front of ball;time in front of ball per game;time behind ball;time behind ball per game;time defensive half;time defensive half per game;time offensive half;time offensive half per game;time defensive third;time defensive third per game;time neutral third;time neutral third per game;time offensive third;time offensive third per game;avg distance to ball per game;avg distance to ball has possession per game;avg distance to ball no possession per game;avg distance to team mates per game;demos inflicted;demos inflicted per game;demos taken;demos taken per game
BR;Infamous Camper;3;0;0.00;806;268.67;0;0;0;0;4;1.33;6;2;20;6.67;7;2.33;0;0;0;386.67;44.06;6904;2301.33;4438;1479.33;2466;822;57;19;203;67.67;2216;738.67;1006;335.33;1210;403.33;13;4.33;92;30.67;130.47;43.49;59.89;19.96;1001;333.67;1283;427.67;298;99.33;1534.08;1540249;513416.34;477.58;159.19;399.36;133.12;173.79;57.93;555.96;185.32;425.11;141.7;69.67;23.22;22.47;7.49;0.13;174;58;333.9;111.3;330.7;110.23;301.12;100.37;749.62;249.87;653.83;217.94;396.9;132.3;464.42;154.81;336.97;112.32;249.34;83.11;2530.08;2426.22;2601.79;3499.83;4;1.33;4;1.33
JLO;JCISK_;5;2;40.00;2406;481.2;3;0.6;3;0.6;17;3.4;10;2;50;10;16;3.2;4;0.8;30;409.93;53.08;13003;2600.6;9660;1932;3343;668.6;123;24.6;304;60.8;3275;655;2116;423.2;1159;231.8;27;5.4;103;20.6;202.42;40.48;173.11;34.62;1458;291.6;2464;492.8;480;96;1604.58;2753320;550664;742.11;148.42;754;150.8;335.14;67.03;989.24;197.85;716.42;143.28;125.6;25.12;28.52;5.7;0.11;270;54;594.5;118.9;640.1;128.02;592.22;118.44;1239.05;247.81;1186.97;237.39;644.3;128.86;893.99;178.8;568.59;113.72;368.69;73.74;2914.73;2752.64;3085.66;3845.56;8;1.6;8;1.6
SY;Kdante.;9;4;44.44;3580;397.78;7;0.78;8;0.89;11;1.22;29;3.22;71;7.89;22;2.44;5;0.56;24.14;473.45;47.67;24971;2774.56;18540;2060;6431;714.56;217;24.11;533;59.22;5152;572.44;2949;327.67;2203;244.78;34;3.78;184;20.44;539.9;59.99;373.12;41.46;3442;382.44;3219;357.67;380;42.22;1636.36;4953116;550346.25;1238.88;137.65;1321.19;146.8;665.73;73.97;1624.67;180.52;1345.41;149.49;255.71;28.41;51.14;5.68;0.13;393;43.67;1007;111.89;1073.6;119.29;931.64;103.52;2294.17;254.91;1948.32;216.48;1277.44;141.94;1443.48;160.39;1036.89;115.21;745.44;82.83;2769.84;2649.88;2901.52;3778.13;9;1;11;1.22
CST;KuRupT;4;1;25.00;1199;299.75;3;0.75;2;0.5;7;1.75;8;2;50;12.5;13;3.25;7;1.75;37.5;434.58;48.04;10554;2638.5;7539;1884.75;3015;753.75;90;22.5;262;65.5;2051;512.75;1272;318;779;194.75;17;4.25;70;17.5;226.21;56.55;136.58;34.15;1672;418;1457;364.25;373;93.25;1601.11;2153011;538252.75;585.11;146.28;594.17;148.54;251.61;62.9;756.99;189.25;595;148.75;78.88;19.72;40.26;10.06;0.12;344;86;398.8;99.7;532.7;133.18;500.78;125.19;930.12;232.53;911.7;227.93;519.19;129.8;684.49;171.12;440.08;110.02;306.33;76.58;2936.66;2765.97;3070.35;3679.51;2;0.5;3;0.75
LEUMYY & Shxde    & ghoosstyyyyyyy;LEUMYY;7;6;85.71;3007;429.57;7;1;4;0.57;10;1.43;27;3.86;47;6.71;14;2;5;0.71;25.93;408.92;52.82;18537;2648.14;12628;1804;5909;844.14;165;23.57;537;76.71;4842;691.71;2900;414.29;1942;277.43;36;5.14;172;24.57;229.51;32.79;341.63;48.8;3177;453.86;3972;567.43;756;108;1655.4;4035009;576429.88;975.25;139.32;1153.82;164.83;476.38;68.05;1455.03;207.86;980;140;170.41;24.34;32.74;4.68;0.09;371;53;821.4;117.34;854.8;122.11;712.23;101.75;1893.22;270.46;1590.83;227.26;1014.63;144.95;1167.24;166.75;812.17;116.02;626.03;89.43;2737.36;2609.92;2869.49;3529.65;14;2;6;0.86
NB3;Luminati7;3;0;0.00;1553;517.67;1;0.33;1;0.33;14;4.67;4;1.33;42;14;13;4.33;7;2.33;25;404.93;40.76;7240;2413.33;4938;1646;2302;767.33;60;20;200;66.67;748;249.33;440;146.67;308;102.67;5;1.67;28;9.33;185.48;61.83;61.78;20.59;1000;333.33;900;300;58;19.33;1559.43;1582401;527467;498.83;166.28;403.31;134.44;192.38;64.13;583.29;194.43;457.61;152.54;53.63;17.88;27.9;9.3;0.1;264;88;492.5;164.17;261.2;87.07;243.25;81.08;851.27;283.76;884.71;294.9;209.82;69.94;733.77;244.59;260.9;86.97;99.85;33.28;2948.21;2942.3;2971.93;3794.43;4;1.33;2;0.67
ZERO GRAVITY;Mediocre;2;2;100.00;356;178;0;0;0;0;2;1;4;2;8;4;1;0.5;1;0.5;0;399.15;43.8;4286;2143;2725;1362.5;1561;780.5;31;15.5;125;62.5;1153;576.5;579;289.5;574;287;7;3.5;41;20.5;94.48;47.24;57.63;28.81;682;341;410;205;119;59.5;1527.71;963375;481687.5;313.36;156.68;255.64;127.82;96.92;48.46;397.32;198.66;251.76;125.88;16.84;8.42;20.58;10.29;0.11;184;92;226.6;113.3;221.7;110.85;188.74;94.37;477.18;238.59;380.28;190.14;285.63;142.82;273.6;136.8;212.03;106.01;180.29;90.15;3305.11;3352.38;3263.46;4016.25;7;3.5;3;1.5
JLO;Paulie :);9;3;33.33;2261;251.22;1;0.11;6;0.67;8;0.89;23;2.56;88;9.78;27;3;9;1;4.35;425.04;48.33;22435;2492.78;15358;1706.44;7077;786.33;179;19.89;652;72.44;5202;578;2933;325.89;2269;252.11;34;3.78;203;22.56;371.77;41.31;176.54;19.62;3088;343.11;1999;222.11;351;39;1649.81;5052895;561432.75;1223.98;136;1363.32;151.48;671.43;74.6;1682.37;186.93;1424.52;158.28;151.84;16.87;72.46;8.05;0.08;947;105.22;899;99.89;1188.8;132.09;1152.15;128.02;2106.56;234.06;2056.78;228.53;1201.96;133.55;1471.39;163.49;1100.72;122.3;686.64;76.29;2846.32;2667.62;2999.07;3668.83;11;1.22;13;1.44
FearLxcid & Darko & Pugdih;Pugdih;5;3;60.00;2021;404.2;7;1.4;4;0.8;6;1.2;18;3.6;35;7;12;2.4;3;0.6;38.89;365.54;52.81;11118;2223.6;8034;1606.8;3084;616.8;98;19.6;263;52.6;2297;459.4;1317;263.4;980;196;19;3.8;81;16.2;166.07;33.21;232.95;46.59;911;182.2;1938;387.6;634;126.8;1506.56;2551998;510399.59;873.96;174.79;710.7;142.14;221.37;44.27;1023.16;204.63;680.99;136.2;101.89;20.38;24.68;4.94;0.1;238;47.6;487.7;97.54;603;120.6;504.12;100.82;1301.92;260.38;1086.66;217.33;719.36;143.87;761.78;152.36;635.33;127.07;408.94;81.79;2687.64;2581.79;2817.39;3467.12;2;0.4;3;0.6
NB3;Rebel;3;0;0.00;746;248.67;1;0.33;1;0.33;4;1.33;3;1;42;14;13;4.33;5;1.67;33.33;424.63;41.12;6857;2285.67;4794;1598;2063;687.67;55;18.33;150;50;1148;382.67;677;225.67;471;157;8;2.67;40;13.33;237.34;79.11;74.95;24.98;1310;436.67;649;216.33;122;40.67;1591;1616363;538787.69;462.59;154.2;432.54;144.18;199.64;66.55;602.74;200.91;445.09;148.36;46.93;15.64;15.23;5.08;0.08;192;64;249.1;83.03;449;149.67;453.56;151.19;641.21;213.74;733.78;244.59;360.99;120.33;538.33;179.44;344.8;114.93;211.64;70.55;2998.93;2816;3178.81;3814.79;6;2;2;0.67
LEUMYY & Shxde    & ghoosstyyyyyyy;Shxde   ;7;6;85.71;2973;424.71;10;1.43;4;0.57;9;1.29;25;3.57;47;6.71;14;2;5;0.71;40;395.23;44.62;16333;2333.29;10202;1457.43;6131;875.86;119;17;517;73.86;4446;635.14;2544;363.43;1902;271.71;31;4.43;153;21.86;296.95;42.42;179.56;25.65;1400;200;1083;154.71;366;52.29;1502.37;3657764;522537.72;1285.92;183.7;977.4;139.63;340.75;48.68;1504.75;214.96;929.29;132.76;170.04;24.29;80.72;11.53;0.12;648;92.57;942.8;134.69;727;103.86;649.66;92.81;1954.4;279.2;1596.79;228.11;1007.3;143.9;1169.02;167;874.56;124.94;560.5;80.07;2843.48;2906.09;2762.01;3509.71;6;0.86;5;0.71
ZERO GRAVITY;Silwoe;4;3;75.00;1727;431.75;7;1.75;2;0.5;4;1;15;3.75;25;6.25;10;2.5;3;0.75;46.67;353.3;50.67;8607;2151.75;5857;1464.25;2750;687.5;69;17.25;247;61.75;1585;396.25;736;184;849;212.25;8;2;77;19.25;129.61;32.4;294.59;73.65;478;119.5;922;230.5;49;12.25;1540.33;2040782;510195.5;691.91;172.98;555.68;138.92;186.97;46.74;828.37;207.09;507.85;126.96;98.33;24.58;23.36;5.84;0.11;203;50.75;443.6;110.9;413.1;103.28;343.72;85.93;1090.82;272.71;899.56;224.89;534.98;133.74;620.82;155.21;504.13;126.03;309.6;77.4;2915.67;2819.73;3026.19;3857.7;2;0.5;3;0.75
SY;Smith ;9;4;44.44;3120;346.67;8;0.89;6;0.67;13;1.44;21;2.33;71;7.89;22;2.44;11;1.22;38.1;414.73;43.4;22154;2461.56;14375;1597.22;7779;864.33;170;18.89;676;75.11;4777;530.78;2667;296.33;2110;234.44;32;3.56;188;20.89;531.91;59.1;200.7;22.3;2313;257;1706;189.56;197;21.89;1623.33;4898506;544278.44;1276.79;141.87;1366.41;151.82;579.48;64.39;1885.16;209.46;1219.94;135.55;117.6;13.07;79.81;8.87;0.1;773;85.89;1042.8;115.87;973.7;108.19;917.61;101.96;2305.1;256.12;1993.42;221.49;1229.28;136.59;1472.78;163.64;1065.86;118.43;684.08;76.01;3028.8;2890.8;3172.31;3748.5;14;1.56;12;1.33
BR;Speed;3;0;0.00;905;301.67;2;0.67;0;0;3;1;7;2.33;20;6.67;7;2.33;3;1;28.57;436.27;50.73;7596;2532;4868;1622.67;2728;909.33;58;19.33;254;84.67;1982;660.67;1134;378;848;282.67;15;5;80;26.67;104.8;34.93;66.41;22.14;645;215;1012;337.33;389;129.67;1601.76;1601546;533848.69;400.9;133.63;501.81;167.27;145.03;48.34;617.51;205.84;369.8;123.27;60.42;20.14;28.71;9.57;0.08;345;115;349;116.33;330.1;110.03;326.89;108.96;720.84;240.28;651.09;217.03;396.64;132.21;472.55;157.52;338.55;112.85;236.63;78.88;2957.09;2678.6;3199.56;3639.27;2;0.67;5;1.67
FLX;Syntheyyyyyy;3;3;100.00;1249;416.33;3;1;6;2;2;0.67;12;4;9;3;4;1.33;1;0.33;25;445.75;50.35;8288;2762.67;6108;2036;2180;726.67;75;25;177;59;1631;543.67;1001;333.67;630;210;14;4.67;57;19;107.94;35.98;106.83;35.61;701;233.67;887;295.67;102;34;1564.56;1588160;529386.69;469.56;156.52;473.29;157.76;149.49;49.83;666.2;222.07;363.51;121.17;62.6;20.87;14.66;4.89;0.14;105;35;355.6;118.53;359.4;119.8;258.1;86.03;834.21;278.07;625.48;208.49;466.84;155.61;419.81;139.94;405.78;135.26;266.73;88.91;3059.47;3050.7;3066.42;3825.83;1;0.33;4;1.33
FLX;TheJuicyLeaf;3;3;100.00;1776;592;8;2.67;2;0.67;3;1;18;6;9;3;4;1.33;2;0.67;44.44;456.33;49.71;8252;2750.67;5366;1788.67;2886;962;62;20.67;220;73.33;1376;458.67;676;225.33;700;233.33;8;2.67;67;22.33;141.18;47.06;94;31.33;1073;357.67;740;246.67;49;16.33;1593.27;1606468;535489.31;445.58;148.53;443.96;147.99;195.25;65.08;615.4;205.13;423.22;141.07;46.17;15.39;19.44;6.48;0.11;180;60;376.9;125.63;356.7;118.9;231.77;77.26;853.03;284.34;632.02;210.67;452.77;150.92;439.48;146.49;378.56;126.19;266.77;88.92;3159.59;3098.77;3264.54;3893.94;3;1;5;1.67
CST;Torro;3;0;0.00;637;212.33;1;0.33;0;0;2;0.67;3;1;32;10.67;12;4;5;1.67;33.33;427.37;47.6;7496;2498.67;5524;1841.33;1972;657.33;63;21;173;57.67;1514;504.67;1045;348.33;469;156.33;12;4;44;14.67;167.97;55.99;87.96;29.32;1333;444.33;774;258;179;59.67;1630.27;1614058;538019.31;411.95;137.32;435.67;145.22;210.93;70.31;546.64;182.21;446.98;148.99;64.93;21.64;20.55;6.85;0.13;153;51;302.1;100.7;403.4;134.47;361.74;120.58;696.82;232.27;743.57;247.86;314.99;105;569.85;189.95;305.72;101.91;183;61;2706.05;2531.91;2832;3482.44;2;0.67;3;1
TREE PIRATES;Wispy511;4;1;25.00;1718;429.5;4;1;3;0.75;7;1.75;16;4;43;10.75;14;3.5;5;1.25;25;422.14;45.68;9888;2472;7547;1886.75;2341;585.25;86;21.5;191;47.75;1663;415.75;1011;252.75;652;163;12;3;55;13.75;206.25;51.56;129.58;32.4;1023;255.75;1028;257;113;28.25;1628.22;2152895;538223.75;568.4;142.1;551.72;137.93;312.36;78.09;694.97;173.74;614.69;153.67;122.82;30.71;22.14;5.54;0.12;182;45.5;420.2;105.05;492;123;436.55;109.14;995.92;248.98;973.08;243.27;459.41;114.85;727.79;181.95;437.27;109.32;267.43;66.86;3073.48;2887.03;3223.03;3761.01;4;1;3;0.75
CST;Y0shzy;7;1;14.29;3021;431.57;5;0.71;1;0.14;20;2.86;14;2;82;11.71;25;3.57;6;0.86;35.71;408.06;51.16;16777;2396.71;10914;1559.14;5863;837.57;136;19.43;552;78.86;3409;487;1849;264.14;1560;222.86;22;3.14;141;20.14;264.16;37.74;165.41;23.63;2260;322.86;2978;425.43;411;58.71;1632.92;3811500;544500;982.69;140.38;855.4;122.2;651.94;93.13;1112.79;158.97;1203.82;171.97;173.41;24.77;62.72;8.96;0.09;687;98.14;936;133.71;685.4;97.91;674.58;96.37;1815.45;259.35;1766.72;252.39;723.27;103.32;1373.32;196.19;688.67;98.38;428.05;61.15;2750.38;2608.23;2870.45;3522.24;6;0.86;7;1
ABSOLUTE VOID;Zirza_;9;5;55.56;3379;375.44;5;0.56;1;0.11;24;2.67;23;2.56;82;9.11;23;2.56;6;0.67;21.74;413.51;45.18;21137;2348.56;14418;1602;6719;746.56;161;17.89;597;66.33;3046;338.44;1358;150.89;1688;187.56;15;1.67;146;16.22;480.71;53.41;170.68;18.96;2085;231.67;1810;201.11;155;17.22;1616.43;4769358;529928.69;1233.13;137.01;1324.47;147.16;577.85;64.21;1625.22;180.58;1328.02;147.56;182.22;20.25;82.62;9.18;0.1;794;88.22;1275.7;141.74;785.6;87.29;733.56;81.51;2401.89;266.88;2201.69;244.63;933.75;103.75;1696.25;188.47;927.5;103.06;511.7;56.86;2822.58;2704.24;2922.49;3620.66;16;1.78;14;1.56
