team name;player name;games;wins;win percentage;score;score per game;goals;goals per game;assists;assists per game;saves;saves per game;shots;shots per game;shots conceded;shots conceded per game;goals conceded;goals conceded per game;goals conceded while last defender;goals conceded while last defender per game;shooting percentage;bpm per game;avg boost amount per game;amount collected;amount collected per game;amount collected big pads;amount collected big pads per game;amount collected small pads;amount collected small pads per game;count collected big pads;count collected big pads per game;count collected small pads;count collected small pads per game;amount stolen;amount stolen per game;amount stolen big pads;amount stolen big pads per game;amount stolen small pads;amount stolen small pads per game;count stolen big pads;count stolen big pads per game;count stolen small pads;count stolen small pads per game;0 boost time;0 boost time per game;100 boost time;100 boost time per game;amount used while supersonic;amount used while supersonic per game;amount overfill total;amount overfill total per game;amount overfill stolen;amount overfill stolen per game;avg speed per game;total distance;total distance per game;time slow speed;time slow speed per game;time boost speed;time boost speed per game;time supersonic speed;time supersonic speed per game;time on ground;time on ground per game;time low in air;time low in air per game;time high in air;time high in air per game;time powerslide;time powerslide per game;avg powerslide time per game;count powerslide;count powerslide per game;time most back;time most back per game;time most forward;time most forward per game;time in front of ball;time in front of ball per game;time behind ball;time behind ball per game;time defensive half;time defensive half per game;time offensive half;time offensive half per game;time defensive third;time defensive third per game;time neutral third;time neutral third per game;time offensive third;time offensive third per game;avg distance to ball per game;avg distance to ball has possession per game;avg distance to ball no possession per game;avg distance to team mates per game;demos inflicted;demos inflicted per game;demos taken;demos taken per game
NAV;Halio Storn;8;6;75.00;4201;525.12;11;1.38;7;0.88;15;1.88;36;4.5;63;7.88;17;2.12;7;0.88;30.56;504.05;45.62;27155;3394.38;19512;2439;7643;955.38;225;28.12;645;80.62;7559;944.88;4467;558.38;3092;386.5;50;6.25;241;30.12;566.16;70.77;233.84;29.23;6417;802.12;3135;391.88;565;70.62;1673.13;5161689;645211.12;1163.11;145.39;1363.15;170.39;753.74;94.22;1757.17;219.65;1270.99;158.87;251.82;31.48;119.48;14.93;0.36;340;42.5;982.6;122.83;1149;143.63;901.72;112.71;2378.25;297.28;1921.52;240.19;1358.49;169.81;1375.53;171.94;1066.6;133.32;837.88;104.74;2861.06;2683.17;3026.86;3763.25;9;1.12;12;1.5
RH;Hi on phent;4;1;25.00;987;246.75;2;0.5;1;0.25;1;0.25;8;2;28;7;13;3.25;7;1.75;25;384.55;54.47;8765;2191.25;6197;1549.25;2568;642;72;18;224;56;2055;513.75;1247;311.75;808;202;15;3.75;67;16.75;145.19;36.3;207.49;51.87;1012;253;1116;279;279;69.75;1574.04;2029297;507324.25;616;154;529.25;132.31;224.94;56.24;732.35;183.09;559.42;139.86;78.4;19.6;21.11;5.28;0.13;163;40.75;460;115;440.8;110.2;430.65;107.66;939.54;234.89;897.27;224.32;472.91;118.23;670.83;167.71;423.16;105.79;276.2;69.05;2815.18;2806.36;2828.09;3669.4;3;0.75;7;1.75
BR;Infamous Camper;5;2;40.00;2106;421.2;2;0.4;5;1;13;2.6;8;1.6;69;13.8;19;3.8;3;0.6;25;387.65;43.66;14399;2879.8;9579;1915.8;4820;964;110;22;410;82;2722;544.4;1266;253.2;1456;291.2;15;3;126;25.2;313.05;62.61;129.71;25.94;2737;547.4;1407;281.4;217;43.4;1581.52;3339615;667923;938.48;187.7;897.8;179.56;413.39;82.68;1174.47;234.89;917.09;183.42;158.11;31.62;37.27;7.45;0.11;322;64.4;761.3;152.26;682.7;136.54;672.89;134.58;1576.78;315.36;1509.91;301.98;739.76;147.95;1154.14;230.83;667.96;133.59;427.57;85.51;2769.09;2741.91;2793.15;3588.85;11;2.2;5;1
NCR;LEUMYY;4;3;75.00;2176;544;9;2.25;1;0.25;5;1.25;12;3;23;5.75;4;1;3;0.75;75;473.3;50.86;11281;2820.25;7919;1979.75;3362;840.5;97;24.25;271;67.75;3017;754.25;1989;497.25;1028;257;24;6;90;22.5;127.45;31.86;163.37;40.84;1892;473;1746;436.5;419;104.75;1680.61;2172386;543096.5;485.26;121.32;592.2;148.05;295.75;73.94;710.56;177.64;545.73;136.43;116.91;29.23;24.31;6.08;0.09;279;69.75;420.4;105.1;473.9;118.48;379.61;94.9;993.58;248.39;848.07;212.02;525.12;131.28;582.73;145.68;464.42;116.1;326.04;81.51;2628.56;2528.82;2731.29;3688.56;8;2;6;1.5
NAV;LMN.;5;3;60.00;2227;445.4;5;1;5;1;7;1.4;19;3.8;38;7.6;13;2.6;4;0.8;26.32;355.87;53.82;14097;2819.4;9795;1959;4302;860.4;113;22.6;397;79.4;2922;584.4;1677;335.4;1245;249;20;4;101;20.2;278.11;55.62;214.9;42.98;1912;382.4;1925;385;423;84.6;1521.85;3211742;642348.38;1023.34;204.67;991.1;198.22;235.59;47.12;1378.18;275.64;767.59;153.52;104.25;20.85;46.28;9.26;0.11;427;85.4;825.9;165.18;648.1;129.62;579.64;115.93;1670.36;334.07;1414.2;282.84;835.8;167.16;1047.76;209.55;706.82;141.36;495.44;99.09;3164.77;3019.48;3338.87;3767.34;5;1;5;1
NCR;Shxde   ;7;3;42.86;1883;269;3;0.43;3;0.43;10;1.43;18;2.57;53;7.57;12;1.71;4;0.57;16.67;395.74;44.6;15333;2190.43;9046;1292.29;6287;898.14;105;15;540;77.14;3835;547.86;2288;326.86;1547;221;25;3.57;137;19.57;298.65;42.66;140.1;20.01;1982;283.14;1008;144;108;15.43;1521.65;3478004;496857.72;1188.66;169.81;866.97;123.85;367.45;52.49;1415.16;202.17;879.62;125.66;128.28;18.33;74.71;10.67;0.11;662;94.57;876;125.14;756.9;108.13;694.5;99.21;1728.58;246.94;1615.18;230.74;807.9;115.41;1130.17;161.45;846.34;120.91;446.56;63.79;3091.99;3134.45;3057.62;3737.1;6;0.86;7;1
BR;Skwish;3;1;33.33;1278;426;3;1;2;0.67;7;2.33;8;2.67;38;12.67;12;4;3;1;37.5;382.48;42.6;6744;2248;4741;1580.33;2003;667.67;53;17.67;180;60;1460;486.67;914;304.67;546;182;11;3.67;51;17;150.04;50.01;84.26;28.09;1004;334.67;600;200;210;70;1531.98;1583440;527813.31;535.15;178.38;416.64;138.88;178.47;59.49;620.41;206.8;446.09;148.7;63.77;21.26;31.55;10.52;0.1;334;111.33;362.2;120.73;323.8;107.93;328.39;109.46;801.88;267.29;776.31;258.77;353.95;117.98;587.3;195.77;351.57;117.19;191.4;63.8;3108.51;3026.72;3171.93;3641.55;4;1.33;1;0.33
BR;Speed;5;2;40.00;2658;531.6;6;1.2;4;0.8;11;2.2;17;3.4;69;13.8;19;3.8;8;1.6;35.29;382.44;49.11;14378;2875.6;9296;1859.2;5082;1016.4;104;20.8;462;92.4;2847;569.4;1398;279.6;1449;289.8;15;3;129;25.8;236.53;47.31;148.06;29.61;1239;247.8;1402;280.4;154;30.8;1561.4;3302360;660472;983.96;196.79;956.59;191.32;313.03;62.61;1244.75;248.95;878.18;175.64;130.65;26.13;62.94;12.59;0.09;724;144.8;622.2;124.44;763.6;152.72;710.61;142.12;1542.96;308.59;1500.95;300.19;752.62;150.52;1095.37;219.07;730.18;146.04;428.03;85.61;2704.54;2598.06;2803.79;3583.42;7;1.4;5;1
NCR;ghoosstyyyyyyy;7;3;42.86;2126;303.71;4;0.57;4;0.57;8;1.14;17;2.43;53;7.57;12;1.71;2;0.29;23.53;395.3;48.58;16180;2311.43;11778;1682.57;4402;628.86;142;20.29;375;53.57;3735;533.57;2291;327.29;1444;206.29;27;3.86;119;17;301.34;43.05;194.71;27.82;1515;216.43;2247;321;428;61.14;1557.84;3443795;491970.72;1115.48;159.35;923.78;131.97;381.09;54.44;1373.79;196.26;902.85;128.98;143.71;20.53;55.7;7.96;0.11;486;69.43;716.1;102.3;803;114.71;733.39;104.77;1686.98;241;1499.99;214.28;920.35;131.48;1095.3;156.47;813.59;116.23;511.46;73.07;2749.76;2640.44;2841.34;3654.72;7;1;7;1
RVT;jx.;3;2;66.67;1333;444.33;1;0.33;4;1.33;9;3;8;2.67;27;9;5;1.67;1;0.33;12.5;457.06;49.26;8384;2794.67;5878;1959.33;2506;835.33;67;22.33;226;75.33;2263;754.33;1342;447.33;921;307;16;5.33;85;28.33;110.82;36.94;87.95;29.32;1304;434.67;783;261;262;87.33;1533.38;1650393;550131;507.5;169.17;439.94;146.65;188.81;62.94;684.14;228.05;393.94;131.31;58.18;19.39;21.79;7.26;0.11;197;65.67;355.6;118.53;314.4;104.8;276.43;92.14;859.82;286.61;720.38;240.13;415.88;138.63;542.76;180.92;339.91;113.3;253.58;84.53;2694.11;2670.29;2710.56;3585.09;4;1.33;5;1.67
NAV;purzxx.;3;3;100.00;947;315.67;3;1;0;0;5;1.67;7;2.33;25;8.33;4;1.33;1;0.33;42.86;424.76;45.43;7173;2391;4997;1665.67;2176;725.33;60;20;191;63.67;1683;561;993;331;690;230;12;4;56;18.67;141.58;47.19;88.36;29.45;1470;490;1070;356.67;207;69;1640.39;1509994;503331.34;417.48;139.16;387.27;129.09;231.23;77.08;473.81;157.94;510.84;170.28;51.32;17.11;17.27;5.76;0.11;158;52.67;371.6;123.87;317.2;105.73;288.43;96.14;747.55;249.18;591.62;197.21;444.35;148.12;446.49;148.83;273.29;91.1;316.2;105.4;3050.54;3067.97;3039.48;3834.65;7;2.33;6;2
RVT;sleepyx_x-;5;3;60.00;1833;366.6;1;0.2;8;1.6;7;1.4;10;2;45;9;13;2.6;8;1.6;10;444.5;51.78;13766;2753.2;9001;1800.2;4765;953;105;21;417;83.4;3556;711.2;2010;402;1546;309.2;23;4.6;130;26;259.96;51.99;141.46;28.29;1890;378;1594;318.8;294;58.8;1592.7;2811219;562243.81;777.1;155.42;782.94;156.59;332.15;66.43;1129.6;225.92;666.84;133.37;95.74;19.15;40.63;8.13;0.11;386;77.2;693.3;138.66;587.3;117.46;480.78;96.16;1411.39;282.28;1248.98;249.8;643.19;128.64;920.23;184.05;593.37;118.67;378.59;75.72;3185.08;3164.18;3203.53;3857.64;4;0.8;8;1.6
