team name;player name;games;wins;win percentage;score;score per game;goals;goals per game;assists;assists per game;saves;saves per game;shots;shots per game;shots conceded;shots conceded per game;goals conceded;goals conceded per game;goals conceded while last defender;goals conceded while last defender per game;shooting percentage;bpm per game;avg boost amount per game;amount collected;amount collected per game;amount collected big pads;amount collected big pads per game;amount collected small pads;amount collected small pads per game;count collected big pads;count collected big pads per game;count collected small pads;count collected small pads per game;amount stolen;amount stolen per game;amount stolen big pads;amount stolen big pads per game;amount stolen small pads;amount stolen small pads per game;count stolen big pads;count stolen big pads per game;count stolen small pads;count stolen small pads per game;0 boost time;0 boost time per game;100 boost time;100 boost time per game;amount used while supersonic;amount used while supersonic per game;amount overfill total;amount overfill total per game;amount overfill stolen;amount overfill stolen per game;avg speed per game;total distance;total distance per game;time slow speed;time slow speed per game;time boost speed;time boost speed per game;time supersonic speed;time supersonic speed per game;time on ground;time on ground per game;time low in air;time low in air per game;time high in air;time high in air per game;time powerslide;time powerslide per game;avg powerslide time per game;count powerslide;count powerslide per game;time most back;time most back per game;time most forward;time most forward per game;time in front of ball;time in front of ball per game;time behind ball;time behind ball per game;time defensive half;time defensive half per game;time offensive half;time offensive half per game;time defensive third;time defensive third per game;time neutral third;time neutral third per game;time offensive third;time offensive third per game;avg distance to ball per game;avg distance to ball has possession per game;avg distance to ball no possession per game;avg distance to team mates per game;demos inflicted;demos inflicted per game;demos taken;demos taken per game
Halio Storn & Andy & Chazie.;Halio Storn;6;4;66.67;2487;414.5;7;1.17;7;1.17;6;1;19;3.17;39;6.5;12;2;1;0.17;36.84;481.08;44.06;16751;2791.83;12088;2014.67;4663;777.17;138;23;402;67;4577;762.83;3077;512.83;1500;250;36;6;124;20.67;352.44;58.74;174.23;29.04;2706;451;1424;237.33;309;51.5;1632.11;3201792;533632;806.76;134.46;883.02;147.17;409.59;68.26;1178.86;196.48;789.99;131.67;130.5;21.75;85.24;14.21;0.33;257;42.83;602.9;100.48;686.4;114.4;630.92;105.15;1468.44;244.74;1288.58;214.76;810.76;135.13;930.84;155.14;663.45;110.58;505.07;84.18;2849.2;2688.12;3027.05;3716.82;6;1;7;1.17
CPP;Hi Mr.Phen;5;3;60.00;2107;421.4;5;1;7;1.4;5;1;14;2.8;35;7;10;2;6;1.2;35.71;401.35;53.64;11688;2337.6;8181;1636.2;3507;701.4;94;18.8;323;64.6;2117;423.4;1147;229.4;970;194;14;2.8;87;17.4;167.88;33.58;241.6;48.32;1378;275.6;1402;280.4;265;53;1535.47;2549424;509884.81;846.04;169.21;630;126;301.21;60.24;950.89;190.18;696.8;139.36;129.58;25.92;28.26;5.65;0.13;213;42.6;575.1;115.02;549.5;109.9;508.12;101.62;1269.15;253.83;1121.67;224.33;655.59;131.12;811.66;162.33;576.41;115.28;389.18;77.84;3041.88;2963.37;3117.55;3873.04;4;0.8;6;1.2
Hud & JCISK_ & Paulie :);Hud;5;2;40.00;1244;248.8;1;0.2;0;0;8;1.6;7;1.4;49;9.8;15;3;3;0.6;14.29;373.86;44.33;10818;2163.6;6880;1376;3938;787.6;75;15;347;69.4;2485;497;1517;303.4;968;193.6;16;3.2;88;17.6;268.01;53.6;77.59;15.52;687;137.4;638;127.6;101;20.2;1524.4;2479046;495809.19;800.49;160.1;741.84;148.37;193.24;38.65;998.74;199.75;663.12;132.62;73.69;14.74;45;9;0.11;406;81.2;572.8;114.56;488.5;97.7;535.62;107.12;1199.96;239.99;1143.19;228.64;592.36;118.47;823.24;164.65;592.65;118.53;319.66;63.93;2767.6;2653.32;2874.83;3591.65;6;1.2;8;1.6
REVEAL;Infamous Camper;3;3;100.00;988;329.33;1;0.33;4;1.33;4;1.33;6;2;19;6.33;4;1.33;4;1.33;16.67;394.87;41.83;7104;2368;4818;1606;2286;762;58;19.33;197;65.67;1817;605.67;1039;346.33;778;259.33;12;4;64;21.33;180.49;60.16;68.39;22.8;1085;361.67;404;134.67;17;5.67;1599.25;1568481;522827;452.56;150.85;392.18;130.73;208.21;69.4;597.12;199.04;391.08;130.36;64.74;21.58;20.42;6.81;0.11;188;62.67;350.3;116.77;313.4;104.47;245.89;81.96;807.05;269.02;679.64;226.55;373.31;124.44;495.15;165.05;345.58;115.19;212.21;70.74;2755.55;2750.31;2750.3;3626.18;2;0.67;3;1
Hud & JCISK_ & Paulie :);JCISK_;5;2;40.00;1794;358.8;3;0.6;3;0.6;8;1.6;13;2.6;49;9.8;15;3;9;1.8;23.08;399.78;50.13;11405;2281;8206;1641.2;3199;639.8;100;20;292;58.4;2431;486.2;1304;260.8;1127;225.4;15;3;101;20.2;193.88;38.78;142.47;28.49;1545;309;1944;388.8;220;44;1608.27;2630544;526108.81;711.13;142.23;694.73;138.95;337.6;67.52;922.05;184.41;702.4;140.48;119.02;23.8;21.76;4.35;0.1;225;45;603.2;120.64;611.7;122.34;563.69;112.74;1179.78;235.96;1136.76;227.35;606.72;121.34;837.08;167.42;543.66;108.73;362.73;72.55;2925.44;2791.88;3064.88;3834.9;5;1;5;1
NCR;LEUMYY;4;1;25.00;1709;427.25;3;0.75;3;0.75;9;2.25;13;3.25;40;10;12;3;4;1;23.08;364.33;53.19;8956;2239;5711;1427.75;3245;811.25;75;18.75;288;72;1813;453.25;901;225.25;912;228;12;3;81;20.25;87.46;21.86;180.36;45.09;984;246;1813;453.25;336;84;1558.62;2039106;509776.5;628.97;157.24;574.71;143.68;191.02;47.76;744.1;186.02;558.96;139.74;91.64;22.91;16.62;4.15;0.08;203;50.75;456.2;114.05;452.5;113.12;420.66;105.16;974.05;243.51;929.55;232.39;465.18;116.29;706.76;176.69;403.61;100.9;284.33;71.08;2696.64;2661.88;2701.26;3646.78;5;1.25;2;0.5
NB;Luminati7;7;2;28.57;2486;355.14;3;0.43;6;0.86;13;1.86;13;1.86;77;11;26;3.71;11;1.57;23.08;432.99;43.62;17528;2504;12547;1792.43;4981;711.57;143;20.43;429;61.29;3331;475.86;2071;295.86;1260;180;25;3.57;102;14.57;403.81;57.69;188.37;26.91;2999;428.43;1752;250.29;439;62.71;1587.67;3726168;532309.69;1100.57;157.22;974.26;139.18;461.71;65.96;1337.39;191.06;1067.1;152.44;132.06;18.87;50.98;7.28;0.1;510;72.86;885.8;126.54;764.7;109.24;689.48;98.5;1847.05;263.86;1819.21;259.89;717.33;102.48;1403.95;200.56;742.78;106.11;389.79;55.68;3045.7;3028.38;3052.22;3790.12;10;1.43;8;1.14
ZERO GRAVITY;Mediocre;1;1;100.00;118;118;0;0;1;1;0;0;1;1;7;7;3;3;1;1;0;423;51.3;2713;2713;2062;2062;651;651;22;22;60;60;933;933;743;743;190;190;8;8;17;17;57.23;57.23;39.17;39.17;363;363;165;165;61;61;1671;561989;561989;141.03;141.03;140.91;140.91;84.66;84.66;212.6;212.6;145.15;145.15;8.85;8.85;10.6;10.6;0.12;90;90;109.3;109.3;121.5;121.5;111.7;111.7;254.91;254.91;232.61;232.61;133.99;133.99;172.34;172.34;112.44;112.44;81.82;81.82;3262;3050;3475;3865;2;2;1;1
Hud & JCISK_ & Paulie :);Paulie :);5;2;40.00;1743;348.6;5;1;1;0.2;6;1.2;13;2.6;49;9.8;15;3;3;0.6;38.46;423.21;51.35;11941;2388.2;8217;1643.4;3724;744.8;100;20;337;67.4;2142;428.4;1057;211.4;1085;217;12;2.4;96;19.2;155.5;31.1;112.69;22.54;1310;262;1304;260.8;138;27.6;1618.33;2639639;527927.81;700.87;140.17;734.61;146.92;306.09;61.22;917.7;183.54;743.68;148.74;80.18;16.04;45.69;9.14;0.08;581;116.2;552.3;110.46;573.9;114.78;556.31;111.26;1185.24;237.05;1133.1;226.62;608.45;121.69;843;168.6;548.09;109.62;350.46;70.09;2829.56;2667.98;2986.8;3713.1;4;0.8;6;1.2
SOLIS;Pugdih;6;3;50.00;2577;429.5;8;1.33;6;1;5;0.83;19;3.17;41;6.83;15;2.5;6;1;42.11;403.42;51.91;14844;2474;11159;1859.83;3685;614.17;130;21.67;328;54.67;3197;532.83;1931;321.83;1266;211;22;3.67;114;19;313.15;52.19;270.17;45.03;1525;254.17;1947;324.5;313;52.17;1590.6;3173342;528890.31;893.33;148.89;906.01;151;347.28;57.88;1156.31;192.72;852.71;142.12;137.59;22.93;29.48;4.91;0.1;290;48.33;623.4;103.9;735;122.5;607.85;101.31;1538.77;256.46;1245.66;207.61;900.99;150.16;878.07;146.35;726.21;121.04;542.36;90.39;2758.88;2615.65;2952.01;3541.15;4;0.67;5;0.83
NB;Rebel;2;0;0.00;573;286.5;0;0;1;0.5;4;2;4;2;21;10.5;7;3.5;1;0.5;0;420.88;46.4;4774;2387;3422;1711;1352;676;39;19.5;111;55.5;971;485.5;471;235.5;500;250;6;3;43;21.5;148.73;74.36;61.96;30.98;1056;528;507;253.5;127;63.5;1608.35;1054515;527257.5;287.84;143.92;294.48;147.24;114.6;57.3;415.25;207.62;251.37;125.68;30.31;15.15;10.41;5.2;0.09;114;57;175.1;87.55;309.7;154.85;286.33;143.17;410.6;205.3;425.94;212.97;270.99;135.49;313.85;156.93;226.98;113.49;156.09;78.04;3300.05;2998.94;3489.48;4097.31;1;0.5;1;0.5
NCR;Shxde   ;4;1;25.00;1236;309;0;0;2;0.5;10;2.5;7;1.75;40;10;12;3;5;1.25;0;400.94;41.07;8673;2168.25;5599;1399.75;3074;768.5;64;16;270;67.5;1988;497;1140;285;848;212;14;3.5;73;18.25;201.02;50.25;85.31;21.33;1337;334.25;649;162.25;244;61;1542.98;2010389;502597.25;634.33;158.58;541.3;135.32;210.94;52.74;769.9;192.48;538.44;134.61;78.23;19.56;31.43;7.86;0.09;337;84.25;483;120.75;382.8;95.7;408.12;102.03;978.44;244.61;904.67;226.17;481.89;120.47;671.91;167.98;430.39;107.6;284.27;71.07;2863.25;2771.7;2943.15;3596.89;4;1;4;1
ZERO GRAVITY;Silwoe;5;4;80.00;1955;391;5;1;4;0.8;7;1.4;10;2;36;7.2;15;3;5;1;50;362.59;50.91;11525;2305;7508;1501.6;4017;803.4;91;18.2;349;69.8;1600;320;529;105.8;1071;214.2;7;1.4;95;19;143.96;28.79;286.66;57.33;920;184;1499;299.8;144;28.8;1509.19;2537914;507582.81;908.06;181.61;659.79;131.96;259.3;51.86;1085.26;217.05;625.14;125.03;116.74;23.35;29.4;5.88;0.1;303;60.6;623.3;124.66;525.8;105.16;399.5;79.9;1427.65;285.53;1262.02;252.4;565.13;113.03;947;189.4;560.17;112.03;319.99;64;2889.01;2877.4;2902.85;3662.62;5;1;4;0.8
SFU;Slayer;2;0;0.00;316;158;0;0;1;0.5;2;1;2;1;20;10;10;5;2;1;0;438.3;49.49;5161;2580.5;3178;1589;1983;991.5;38;19;173;86.5;1156;578;678;339;478;239;8;4;43;21.5;94.86;47.43;44.59;22.3;446;223;678;339;131;65.5;1647;1090489;545244.5;279.69;139.85;291.6;145.8;148.78;74.39;352.56;176.28;328.23;164.11;39.27;19.64;18.7;9.35;0.08;242;121;205.3;102.65;227.1;113.55;238.71;119.35;481.34;240.67;493.47;246.74;226.6;113.3;360.61;180.3;238.33;119.17;121.12;60.56;2688.7;2594.99;2759;3510.6;2;1;3;1.5
REVEAL;Speed;3;3;100.00;1639;546.33;6;2;2;0.67;4;1.33;8;2.67;19;6.33;4;1.33;0;0;75;430.93;48.13;7528;2509.33;5368;1789.33;2160;720;59;19.67;201;67;1934;644.67;1270;423.33;664;221.33;14;4.67;61;20.33;151.29;50.43;77.33;25.78;592;197.33;642;214;158;52.67;1576.37;1538560;512853.34;446.14;148.71;454.78;151.59;151.43;50.48;560.58;186.86;411.31;137.1;80.46;26.82;29.22;9.74;0.08;351;117;274.3;91.43;412;137.33;328.99;109.66;723.35;241.12;634.08;211.36;418.21;139.4;453.82;151.27;342.03;114.01;256.51;85.5;2823.92;2707.29;2958.98;3665.05;7;2.33;4;1.33
FLX;Syntheyyyyyy;4;3;75.00;1747;436.75;2;0.5;5;1.25;8;2;9;2.25;29;7.25;7;1.75;6;1.5;22.22;415.72;47.19;9594;2398.5;7381;1845.25;2213;553.25;85;21.25;199;49.75;1828;457;1230;307.5;598;149.5;15;3.75;48;12;165.72;41.43;137.55;34.39;488;122;777;194.25;128;32;1549.75;2011592;502898;637.87;159.47;538.53;134.63;208.08;52.02;807.16;201.79;498.74;124.69;78.58;19.65;17.87;4.47;0.14;126;31.5;526.9;131.73;414.8;103.7;294.89;73.72;1089.59;272.4;903.3;225.83;481.18;120.3;698.3;174.58;402.13;100.53;284.05;71.01;2997.82;2880.92;3127.83;3718.24;2;0.5;6;1.5
FLX;TheJuicyLeaf;4;3;75.00;1152;288;2;0.5;2;0.5;5;1.25;13;3.25;29;7.25;7;1.75;1;0.25;15.38;403.35;55.07;9895;2473.75;6561;1640.25;3334;833.5;85;21.25;307;76.75;1842;460.5;1010;252.5;832;208;13;3.25;76;19;115.64;28.91;114.27;28.57;1442;360.5;1924;481;336;84;1518.81;1960921;490230.25;658.07;164.52;493.01;123.25;227.11;56.78;842.54;210.63;488.32;122.08;47.33;11.83;22.08;5.52;0.11;208;52;497.3;124.32;412;103;313.76;78.44;1064.44;266.11;913.97;228.49;464.23;116.06;643.63;160.91;514.05;128.51;220.51;55.13;3362.22;3409.74;3333.37;3785.72;4;1;8;2
NB;ZeDoe.;7;2;28.57;2927;418.14;9;1.29;3;0.43;13;1.86;23;3.29;77;11;26;3.71;7;1;39.13;437.55;44.93;17617;2516.71;12667;1809.57;4950;707.14;147;21;424;60.57;2883;411.86;1612;230.29;1271;181.57;19;2.71;102;14.57;404.64;57.81;248.99;35.57;4278;611.14;1894;270.57;285;40.71;1639.86;3831965;547423.56;1012.49;144.64;960.79;137.26;558.53;79.79;1382.5;197.5;1032.03;147.43;117.27;16.75;54.32;7.76;0.11;480;68.57;789.9;112.84;767.9;109.7;682.7;97.53;1849.09;264.16;1777.93;253.99;753.85;107.69;1336.14;190.88;767.4;109.63;428.25;61.18;2919.2;2851.2;2966.88;3737.81;2;0.29;8;1.14
SFU;Zirza_;8;2;25.00;3023;377.88;8;1;1;0.12;11;1.38;25;3.12;68;8.5;28;3.5;7;0.88;32;424.53;47.21;19496;2437;13451;1681.38;6045;755.62;160;20;536;67;3583;447.88;2060;257.5;1523;190.38;25;3.12;133;16.62;440.82;55.1;205.39;25.67;1542;192.75;2794;349.25;486;60.75;1629.17;4295699;536962.38;1111.25;138.91;1163.24;145.4;551.61;68.95;1387.03;173.38;1234.19;154.27;204.86;25.61;60.21;7.53;0.11;528;66;922.4;115.3;902.3;112.79;725.97;90.75;2100.11;262.51;1957.65;244.71;868.43;108.55;1484.26;185.53;841.84;105.23;499.97;62.5;2811.39;2704.39;2920.81;3685.59;12;1.5;12;1.5
FLX;[cy;4;3;75.00;1810;452.5;8;2;1;0.25;5;1.25;18;4.5;29;7.25;7;1.75;0;0;44.44;420.1;47.44;9796;2449;7258;1814.5;2538;634.5;85;21.25;234;58.5;2315;578.75;1511;377.75;804;201;18;4.5;73;18.25;205.43;51.36;111.07;27.77;1022;255.5;1229;307.25;307;76.75;1565.7;2046295;511573.75;610.3;152.57;550.95;137.74;230.97;57.74;739.34;184.83;578.45;144.61;74.39;18.6;22.17;5.54;0.1;216;54;364.1;91.03;521.7;130.42;366.59;91.65;1025.62;256.4;848.38;212.09;543.81;135.95;631.73;157.93;419.5;104.88;340.97;85.24;2746.86;2730.5;2736.89;3709.32;3;0.75;4;1
SFU;cookie;5;2;40.00;1731;346.2;5;1;3;0.6;6;1.2;14;2.8;36;7.2;13;2.6;4;0.8;35.71;361.98;48.72;10486;2097.2;6627;1325.4;3859;771.8;78;15.6;346;69.2;2268;453.6;1175;235;1093;218.6;14;2.8;95;19;222.2;44.44;153.99;30.8;1284;256.8;1244;248.8;256;51.2;1586.91;2616170;523234;790.35;158.07;630.04;126.01;344.57;68.91;930.65;186.13;718.02;143.6;116.3;23.26;30.07;6.01;0.12;260;52;565.8;113.16;550.2;110.04;472.25;94.45;1292.72;258.54;1160.16;232.03;604.79;120.96;858.09;171.62;586.61;117.32;320.25;64.05;2999.72;2944.33;3052.61;3741.27;4;0.8;4;0.8
Halio Storn & Andy & Chazie.;cristian;3;2;66.67;1098;366;3;1;1;0.33;3;1;9;3;21;7;7;2.33;4;1.33;33.33;349.77;53.22;6322;2107.33;4279;1426.33;2043;681;54;18;181;60.33;1092;364;351;117;741;247;5;1.67;59;19.67;97.26;32.42;164.96;54.99;582;194;1047;349;166;55.33;1557.71;1557274;519091.34;497.66;165.89;417.65;139.22;154.27;51.42;591.73;197.24;402.36;134.12;75.48;25.16;22.71;7.57;0.09;248;82.67;318.4;106.13;386.8;128.93;334.05;111.35;735.52;245.17;652.67;217.56;416.9;138.97;468.41;156.14;377.33;125.78;223.84;74.61;2793.26;2699.85;2919.55;3642.74;2;0.67;0;0
SFU;fxscout;8;2;25.00;2485;310.62;6;0.75;2;0.25;13;1.62;16;2;68;8.5;28;3.5;11;1.38;37.5;384.7;50.37;17651;2206.38;12121;1515.12;5530;691.25;143;17.88;485;60.62;3564;445.5;2095;261.88;1469;183.62;23;2.88;129;16.12;244.72;30.59;343.18;42.9;1606;200.75;2454;306.75;212;26.5;1519.09;4008167;501020.88;1297.56;162.2;1135.75;141.97;397.43;49.68;1586.76;198.35;1067.82;133.48;176.17;22.02;47.81;5.98;0.11;450;56.25;986.6;123.33;885.3;110.66;781.29;97.66;2049.48;256.18;1878.05;234.76;952.63;119.08;1447.15;180.89;816.67;102.08;566.95;70.87;3149.96;3041.76;3231.43;3706.96;12;1.5;11;1.38
NCR;ghoosstyyyyyyy;4;1;25.00;1373;343.25;4;1;0;0;4;1;9;2.25;40;10;12;3;3;0.75;44.44;411.54;46.34;9242;2310.5;6612;1653;2630;657.5;79;19.75;232;58;2152;538;1240;310;912;228;16;4;81;20.25;125.28;31.32;133.7;33.42;1157;289.25;1290;322.5;327;81.75;1598.22;2085105;521276.25;580.92;145.23;566.54;141.64;244.13;61.03;763.91;190.98;556.44;139.11;71.24;17.81;26.91;6.73;0.11;249;62.25;429;107.25;511.5;127.88;456.11;114.03;935.51;233.88;854.51;213.63;537.09;134.27;638.25;159.56;444.44;111.11;308.93;77.23;2688.1;2500.07;2857.57;3576.13;9;2.25;3;0.75
ZERO GRAVITY;jx.;3;2;66.67;1053;351;3;1;3;1;5;1.67;7;2.33;23;7.67;9;3;2;0.67;42.86;452.2;43.03;8243;2747.67;5946;1982;2297;765.67;68;22.67;205;68.33;1369;456.33;762;254;607;202.33;8;2.67;55;18.33;165.5;55.17;82.18;27.39;1105;368.33;797;265.67;47;15.67;1555.08;1566950;522316.66;488.47;162.82;437.88;145.96;166.43;55.48;647.57;215.86;400.95;133.65;44.24;14.75;19.71;6.57;0.09;228;76;349.8;116.6;307.5;102.5;268.12;89.37;824.67;274.89;733.33;244.44;359.44;119.81;542.68;180.89;345.97;115.32;204.14;68.05;2952.44;3049.71;2869.16;3510.46;0;0;2;0.67
