team name;player name;games;wins;win percentage;score;score per game;goals;goals per game;assists;assists per game;saves;saves per game;shots;shots per game;shots conceded;shots conceded per game;goals conceded;goals conceded per game;goals conceded while last defender;goals conceded while last defender per game;shooting percentage;bpm per game;avg boost amount per game;amount collected;amount collected per game;amount collected big pads;amount collected big pads per game;amount collected small pads;amount collected small pads per game;count collected big pads;count collected big pads per game;count collected small pads;count collected small pads per game;amount stolen;amount stolen per game;amount stolen big pads;amount stolen big pads per game;amount stolen small pads;amount stolen small pads per game;count stolen big pads;count stolen big pads per game;count stolen small pads;count stolen small pads per game;0 boost time;0 boost time per game;100 boost time;100 boost time per game;amount used while supersonic;amount used while supersonic per game;amount overfill total;amount overfill total per game;amount overfill stolen;amount overfill stolen per game;avg speed per game;total distance;total distance per game;time slow speed;time slow speed per game;time boost speed;time boost speed per game;time supersonic speed;time supersonic speed per game;time on ground;time on ground per game;time low in air;time low in air per game;time high in air;time high in air per game;time powerslide;time powerslide per game;avg powerslide time per game;count powerslide;count powerslide per game;time most back;time most back per game;time most forward;time most forward per game;time in front of ball;time in front of ball per game;time behind ball;time behind ball per game;time defensive half;time defensive half per game;time offensive half;time offensive half per game;time defensive third;time defensive third per game;time neutral third;time neutral third per game;time offensive third;time offensive third per game;avg distance to ball per game;avg distance to ball has possession per game;avg distance to ball no possession per game;avg distance to team mates per game;demos inflicted;demos inflicted per game;demos taken;demos taken per game
VOID ESPORTS;Kon ;15;8;53.33;5256;350.4;12;0.8;10;0.67;20;1.33;42;2.8;144;9.6;37;2.47;11;0.73;28.57;479.87;50.58;44314;2954.27;31311;2087.4;13003;866.87;383;25.53;1074;71.6;7082;472.13;3469;231.27;3613;240.87;41;2.73;277;18.47;505.44;33.7;326.52;21.77;7379;491.93;6770;451.33;626;41.73;1597.78;8154297;543619.81;2288.3;152.55;2048.47;136.56;1108.53;73.9;3207.68;213.85;2015.93;134.4;221.68;14.78;156.89;10.46;0.12;1372;91.47;1848.9;123.26;1696.1;113.07;1506.18;100.41;3939.13;262.61;3621.59;241.44;1823.63;121.58;2675.44;178.36;1785.11;119.01;984.73;65.65;2954.19;2924.92;2987.47;3638.04;19;1.27;25;1.67
SY;L hazard.;3;0;0.00;653;217.67;0;0;1;0.33;2;0.67;5;1.67;31;10.33;11;3.67;3;1;0;354.96;47.26;6125;2041.67;3351;1117;2774;924.67;41;13.67;235;78.33;1336;445.33;396;132;940;313.33;4;1.33;74;24.67;106.39;35.46;94.33;31.44;806;268.67;800;266.67;18;6;1581.23;1527330;509110;450.8;150.27;380.1;126.7;196.21;65.4;566.58;188.86;384.61;128.2;75.93;25.31;15.82;5.27;0.13;119;39.67;378.8;126.27;329.7;109.9;316.54;105.51;710.56;236.85;689.62;229.87;337.5;112.5;526.65;175.55;302.96;100.99;197.5;65.83;2835.95;2590.22;3001.55;3561.91;2;0.67;9;3
VOID ESPORTS;L1ght^y;5;3;60.00;1688;337.6;4;0.8;4;0.8;6;1.2;9;1.8;38;7.6;12;2.4;2;0.4;44.44;418.03;47.55;12616;2523.2;8358;1671.6;4258;851.6;104;20.8;375;75;3231;646.2;2214;442.8;1017;203.4;30;6;93;18.6;233.72;46.74;189.72;37.94;1900;380;1879;375.8;820;164;1653.82;2777422;555484.38;690.31;138.06;716.9;143.38;395.52;79.1;893.16;178.63;816.7;163.34;92.85;18.57;31.6;6.32;0.12;263;52.6;545.7;109.14;652.6;130.52;561.08;112.22;1241.64;248.33;1106.12;221.22;696.58;139.32;838.86;167.77;535.83;107.17;428.03;85.61;3074.44;2886.1;3259.64;3753.68;14;2.8;2;0.4
AKG;LEUMYY;12;3;25.00;4894;407.83;8;0.67;5;0.42;22;1.83;33;2.75;90;7.5;36;3;9;0.75;24.24;420.8;52.24;30731;2560.92;21516;1793;9215;767.92;287;23.92;812;67.67;8710;725.83;5206;433.83;3504;292;65;5.42;302;25.17;403.05;33.59;526.9;43.91;5037;419.75;7190;599.17;1404;117;1608.46;6467663;538971.94;1773.35;147.78;1798.35;149.86;720.41;60.03;2355.47;196.29;1662.53;138.54;274.11;22.84;62.17;5.18;0.09;671;55.92;1211.3;100.94;1572.3;131.03;1464.75;122.06;2827.37;235.61;2705.14;225.43;1586.94;132.24;1966.06;163.84;1324.44;110.37;1001.61;83.47;2790.46;2546.37;3028.76;3709.43;25;2.08;21;1.75
SY;Massaint;3;0;0.00;1090;363.33;3;1;0;0;6;2;10;3.33;31;10.33;11;3.67;6;2;30;424.6;48.32;7438;2479.33;5174;1724.67;2264;754.67;63;21;179;59.67;1137;379;436;145.33;701;233.67;5;1.67;54;18;138.09;46.03;97.08;32.36;1034;344.67;1052;350.67;64;21.33;1597.45;1574393;524797.69;434.35;144.78;437.48;145.83;177.59;59.2;604.54;201.51;390.09;130.03;54.79;18.26;16.34;5.45;0.11;153;51;282.2;94.07;379.7;126.57;333.88;111.29;715.55;238.52;657.15;219.05;392.29;130.76;502.76;167.59;303.8;101.27;242.88;80.96;2566.72;2380.46;2661.62;3473.33;6;2;3;1
NECROMANCERS;Mediocre;4;1;25.00;1730;432.5;2;0.5;1;0.25;12;3;11;2.75;36;9;10;2.5;2;0.5;18.18;406.33;47.1;9486;2371.5;6923;1730.75;2563;640.75;88;22;212;53;1589;397.25;916;229;673;168.25;13;3.25;58;14.5;172.91;43.23;183.85;45.96;1680;420;1669;417.25;221;55.25;1505.93;2037559;509389.75;700.76;175.19;496.09;124.02;235.06;58.77;811.78;202.94;556.38;139.09;63.74;15.93;36.17;9.04;0.12;312;78;512.7;128.18;418.1;104.53;387.77;96.94;1044.13;261.03;977.49;244.37;454.43;113.61;729.25;182.31;446.55;111.64;256.1;64.02;3182.14;3238.64;3100.16;3806.03;5;1.25;2;0.5
PENTATHLETE;N3RD_Justin;7;4;57.14;2182;311.71;2;0.29;9;1.29;9;1.29;19;2.71;49;7;14;2;5;0.71;10.53;413.23;48.6;16640;2377.14;10934;1562;5706;815.14;125;17.86;490;70;4230;604.29;2607;372.43;1623;231.86;29;4.14;138;19.71;276.64;39.52;206.38;29.48;1594;227.71;1726;246.57;332;47.43;1558.86;3561908;508844;1031.61;147.37;1025.77;146.54;362.89;51.84;1272.83;181.83;970.96;138.71;176.48;25.21;43.8;6.26;0.11;404;57.71;745.5;106.5;764.2;109.17;675.3;96.47;1744.96;249.28;1507.08;215.3;913.2;130.46;1061.99;151.71;819.77;117.11;538.53;76.93;2777.61;2620.43;2926.64;3440.39;6;0.86;3;0.43
PENTATHLETE;Reckr0;7;4;57.14;2610;372.86;8;1.14;2;0.29;6;0.86;25;3.57;49;7;14;2;4;0.57;32;403.9;48.43;16298;2328.29;11547;1649.57;4751;678.71;134;19.14;375;53.57;4078;582.57;2597;371;1481;211.57;29;4.14;108;15.43;270.15;38.59;211.07;30.15;2114;302;1857;265.29;318;45.43;1597.47;3635529;519361.28;1028.3;146.9;869.17;124.17;514.92;73.56;1153.99;164.86;1096.74;156.68;161.65;23.09;49.73;7.1;0.12;415;59.29;846.8;120.97;731;104.43;606.06;86.58;1806.33;258.05;1546.82;220.97;865.58;123.65;1134.01;162;781.5;111.64;496.88;70.98;2919.5;2843.38;2985.91;3541.91;4;0.57;5;0.71
AKG;ResilientFury;4;1;25.00;810;202.5;2;0.5;3;0.75;0;0;6;1.5;33;8.25;10;2.5;4;1;33.33;396.33;44.43;9796;2449;5830;1457.5;3966;991.5;66;16.5;357;89.25;1965;491.25;916;229;1049;262.25;10;2.5;94;23.5;187.32;46.83;80.04;20.01;958;239.5;752;188;98;24.5;1528.07;2148556;537139;673.5;168.38;627.33;156.83;182.64;45.66;893.24;223.31;523.58;130.89;66.64;16.66;35.41;8.85;0.09;417;104.25;633.2;158.3;376;94;410.27;102.57;1073.19;268.3;1035.24;258.81;448.21;112.05;762.76;190.69;502.25;125.56;218.44;54.61;3175.95;3239.16;3108.09;3783.63;6;1.5;8;2
AKG;Shxde   ;12;3;25.00;3749;312.42;10;0.83;6;0.5;9;0.75;30;2.5;90;7.5;36;3;12;1;33.33;371.63;43.72;25807;2150.58;15121;1260.08;10686;890.5;170;14.17;901;75.08;5513;459.42;2970;247.5;2543;211.92;34;2.83;222;18.5;472.61;39.38;343.35;28.61;2598;216.5;1892;157.67;362;30.17;1452.21;5893095;491091.25;2391.88;199.32;1425.58;118.8;506.98;42.25;2468.46;205.71;1582.6;131.88;273.36;22.78;87.57;7.3;0.09;992;82.67;1452.5;121.04;1314.9;109.58;1337.38;111.45;2987.02;248.92;2964.82;247.07;1359.59;113.3;2084.72;173.73;1525.11;127.09;714.57;59.55;2916.6;2865.14;2969.38;3701.77;6;0.5;17;1.42
BLACK DRAGONS;Silwoe;4;3;75.00;1364;341;2;0.5;1;0.25;5;1.25;15;3.75;27;6.75;7;1.75;1;0.25;13.33;373.86;52.11;9903;2475.75;6392;1598;3511;877.75;77;19.25;312;78;2254;563.5;1208;302;1046;261.5;16;4;96;24;154.97;38.74;216.18;54.04;740;185;1352;338;327;81.75;1518.03;2140489;535122.25;715.88;178.97;548;137;225.7;56.43;863.88;215.97;506.74;126.68;118.97;29.74;22.02;5.51;0.1;223;55.75;573.1;143.27;414.4;103.6;338.24;84.56;1151.34;287.83;921.7;230.42;567.9;141.98;671.04;167.76;479.83;119.96;338.72;84.68;2963.58;2836.11;3066.79;3760.65;4;1;6;1.5
SY;SmithRL.;3;0;0.00;739;246.33;0;0;2;0.67;4;1.33;7;2.33;31;10.33;11;3.67;2;0.67;0;388.19;47.85;6835;2278.33;4533;1511;2302;767.33;56;18.67;198;66;1136;378.67;665;221.67;471;157;8;2.67;45;15;121;40.33;83.27;27.76;670;223.33;977;325.67;150;50;1528.36;1491137;497045.66;484.54;161.51;414.43;138.14;139.55;46.52;574.46;191.49;418.85;139.62;45.21;15.07;13.86;4.62;0.08;171;57;380.3;126.77;285.7;95.23;299.44;99.81;739.07;246.36;710.77;236.92;327.75;109.25;517;172.33;344.03;114.68;177.5;59.17;2945.61;2979.58;2934.83;3603.14;1;0.33;6;2
ATLAS;Synthey;19;10;52.63;7268;382.53;13;0.68;14;0.74;23;1.21;59;3.11;134;7.05;39;2.05;12;0.63;22.03;457.94;50.38;51070;2687.89;35959;1892.58;15111;795.32;424;22.32;1173;61.74;11280;593.68;6405;337.11;4875;256.58;74;3.89;339;17.84;773.84;40.73;720.3;37.91;7502;394.84;6639;349.42;1031;54.26;1542.9;9887612;520400.62;3042.09;160.11;2654.24;139.7;1084.56;57.08;3933.69;207.04;2446.59;128.77;400.64;21.09;102.8;5.41;0.14;760;40;2055.3;108.17;2372.1;124.85;1921.46;101.13;4859.48;255.76;4316.39;227.18;2464.58;129.71;3154.26;166.01;2211.07;116.37;1415.62;74.51;2792.8;2584.55;2977.74;3698.51;16;0.84;28;1.47
BLACK DRAGONS;TheJuicyLeaf;9;5;55.56;3661;406.78;8;0.89;8;0.89;11;1.22;29;3.22;65;7.22;21;2.33;6;0.67;27.59;415.67;53.18;22952;2550.22;14903;1655.89;8049;894.33;191;21.22;706;78.44;5282;586.89;2824;313.78;2458;273.11;37;4.11;209;23.22;242.96;27;259.21;28.8;2085;231.67;3428;380.89;421;46.78;1568.53;4796642;532960.25;1407.78;156.42;1289.05;143.23;546.24;60.69;1881.17;209.02;1227.61;136.4;134.29;14.92;80.83;8.98;0.11;771;85.67;1091.5;121.28;1003.3;111.48;862.15;95.79;2380.95;264.55;2015.11;223.9;1227.94;136.44;1452.97;161.44;1118.28;124.25;671.82;74.65;2928.77;2820.01;3020.86;3671.03;17;1.89;8;0.89
TEAM JELLY;Zirza_;5;3;60.00;2008;401.6;3;0.6;5;1;9;1.8;18;3.6;44;8.8;15;3;4;0.8;16.67;436.77;45.84;12705;2541;8229;1645.8;4476;895.2;92;18.4;366;73.2;1638;327.6;354;70.8;1284;256.8;5;1;105;21;266.26;53.25;94.24;18.85;1404;280.8;1004;200.8;171;34.2;1584.75;2682302;536460.38;752.01;150.4;748.88;149.78;309.83;61.97;980.64;196.13;695.81;139.16;134.24;26.85;38.25;7.65;0.11;350;70;593.2;118.64;509.8;101.96;450.22;90.04;1360.48;272.1;1251.01;250.2;559.69;111.94;927.56;185.51;557.22;111.44;325.94;65.19;2653.69;2502.67;2815.59;3415.15;5;1;4;0.8
VOID ESPORTS;bynxdop;10;5;50.00;3836;383.6;7;0.7;7;0.7;15;1.5;26;2.6;106;10.6;25;2.5;12;1.2;26.92;390.44;48.34;24505;2450.5;18728;1872.8;5777;577.7;217;21.7;434;43.4;5127;512.7;3250;325;1877;187.7;37;3.7;140;14;300.57;30.06;853.48;85.35;2330;233;3110;311;513;51.3;1488.3;5105015;510501.5;1812.45;181.25;1374.73;137.47;464.44;46.44;1982;198.2;1372.79;137.28;296.82;29.68;68.7;6.87;0.09;731;73.1;1117.4;111.74;1284.3;128.43;1035.84;103.58;2615.78;261.58;2427.89;242.79;1223.76;122.38;1821.22;182.12;1113.18;111.32;717.21;71.72;2756.03;2616.34;2887.72;3596.12;5;0.5;18;1.8
FALLEN ANGELS;chip!;19;11;57.89;8745;460.26;15;0.79;11;0.58;38;2;59;3.11;166;8.74;31;1.63;13;0.68;25.42;378.26;51.79;45751;2407.95;29182;1535.89;16569;872.05;347;18.26;1304;68.63;9441;496.89;4738;249.37;4703;247.53;58;3.05;373;19.63;884.65;46.56;983.53;51.76;5413;284.89;5969;314.16;1237;65.11;1501.22;10305770;542408.94;3425;180.26;2626.36;138.23;1130.49;59.5;3865.32;203.44;2816.58;148.24;499.91;26.31;59.27;3.12;0.16;381;20.05;2404.1;126.53;2142.7;112.77;1785.12;93.95;5396.7;284.04;4696.65;247.19;2485.08;130.79;3558.6;187.29;2167.9;114.1;1455.32;76.6;2650.57;2543.85;2755.6;3433.42;21;1.11;15;0.79
Icyissad & Just Kraze & its_BlueMoon;cxstro;1;0;0.00;78;78;0;0;0;0;0;0;1;1;8;8;5;5;1;1;0;430;44.07;2522;2522;1743;1743;779;779;21;21;62;62;603;603;301;301;302;302;4;4;21;21;44.48;44.48;40.2;40.2;472;472;363;363;105;105;1691;574620;574620;122.94;122.94;167.53;167.53;75.2;75.2;224.11;224.11;124.77;124.77;16.79;16.79;2.65;2.65;0.07;40;40;99.3;99.3;123.3;123.3;127.27;127.27;238.4;238.4;220.04;220.04;145.63;145.63;152.51;152.51;130.7;130.7;82.46;82.46;3201;3472;2925;4114;2;2;0;0
PMK;exo%1;5;2;40.00;2152;430.4;3;0.6;3;0.6;6;1.2;22;4.4;39;7.8;12;2.4;2;0.4;13.64;454.46;43.27;14961;2992.2;10433;2086.6;4528;905.6;115;23;344;68.8;2339;467.8;1114;222.8;1225;245;13;2.6;97;19.4;409.6;81.92;162.47;32.49;2532;506.4;1167;233.4;182;36.4;1594.36;3086723;617344.62;841.12;168.22;766.52;153.3;427.17;85.43;1019.18;203.84;858.89;171.78;156.75;31.35;37.02;7.4;0.11;339;67.8;703.2;140.64;602.6;120.52;501.18;100.24;1533.63;306.73;1270.74;254.15;764.07;152.81;929.32;185.86;664.54;132.91;440.95;88.19;2745.53;2482.44;2981.25;3521.65;2;0.4;4;0.8
fxscout & insxner & Bakura;fxscout;13;8;61.54;4982;383.23;10;0.77;8;0.62;21;1.62;36;2.77;103;7.92;21;1.62;8;0.62;27.78;375.24;47.73;30751;2365.46;19985;1537.31;10766;828.15;239;18.38;914;70.31;4988;383.69;1982;152.46;3006;231.23;23;1.77;254;19.54;542.17;41.71;550.22;42.32;3080;236.92;3953;304.08;319;24.54;1548.89;7343768;564905.25;2173.49;167.19;2018.76;155.29;808.94;62.23;2674.39;205.72;2038.32;156.79;288.49;22.19;77;5.92;0.1;802;61.69;1870.8;143.91;1500;115.38;1322.45;101.73;3678.75;282.98;3237.12;249.01;1764.1;135.7;2380.59;183.12;1637.56;125.97;983.05;75.62;3117.49;3003.65;3210.33;3888.82;22;1.69;12;0.92
AKG;g.h.0.s.t.y.;8;2;25.00;2110;263.75;4;0.5;4;0.5;5;0.62;24;3;57;7.12;26;3.25;11;1.38;16.67;392.03;48.49;18248;2281;12171;1521.38;6077;759.62;146;18.25;482;60.25;3697;462.12;1841;230.12;1856;232;22;2.75;159;19.88;266.47;33.31;262.25;32.78;2267;283.38;2442;305.25;343;42.88;1559.96;4122859;515357.38;1273.78;159.22;1116.93;139.62;443.52;55.44;1607.48;200.93;1079.48;134.93;147.29;18.41;58.93;7.37;0.11;547;68.38;959.9;119.99;875.4;109.43;898.51;112.31;1935.72;241.96;1772.09;221.51;1062.15;132.77;1268.01;158.5;946.39;118.3;619.84;77.48;2710.58;2660.79;2755.17;3581.69;4;0.5;10;1.25
ATLAS;geeeto;19;10;52.63;6736;354.53;17;0.89;7;0.37;26;1.37;51;2.68;134;7.05;39;2.05;11;0.58;33.33;409.71;43.55;44595;2347.11;30457;1603;14138;744.11;345;18.16;1133;59.63;8333;438.58;4632;243.79;3701;194.79;54;2.84;291;15.32;1242.24;65.38;628.06;33.06;7671;403.74;3943;207.53;790;41.58;1516.39;9735875;512414.47;3217.26;169.33;2615.23;137.64;961.14;50.59;4067.13;214.06;2388.13;125.69;338.37;17.81;132.74;6.99;0.13;1014;53.37;2416.3;127.17;1985.4;104.49;1864.88;98.15;4928.77;259.41;4542.96;239.1;2250.51;118.45;3395.41;178.71;2100.26;110.54;1297.93;68.31;2916.57;2895.47;2931.8;3644.93;21;1.11;17;0.89
fxscout & insxner & Bakura;insxner;13;8;61.54;5925;455.77;14;1.08;13;1;19;1.46;47;3.62;103;7.92;21;1.62;6;0.46;29.79;467.71;47.71;38612;2970.15;27870;2143.85;10742;826.31;336;25.85;913;70.23;10142;780.15;6449;496.08;3693;284.08;73;5.62;319;24.54;729.43;56.11;621.37;47.8;5926;455.85;5774;444.15;822;63.23;1648;7800362;600027.88;1917.02;147.46;1904.75;146.52;1167.34;89.8;2516.17;193.55;2065.53;158.89;407.41;31.34;95.52;7.35;0.1;899;69.15;1323.1;101.78;1815.6;139.66;1527.85;117.53;3461.24;266.25;3015.88;231.99;1973.24;151.79;2168.94;166.84;1608.91;123.76;1211.22;93.17;2812.48;2628.25;2993.18;3862.04;20;1.54;15;1.15
Icyissad & Just Kraze & its_BlueMoon;its_BlueMoon;4;3;75.00;1345;336.25;1;0.25;3;0.75;8;2;6;1.5;33;8.25;6;1.5;1;0.25;16.67;464.3;50.94;11479;2869.75;8065;2016.25;3414;853.5;94;23.5;294;73.5;1599;399.75;671;167.75;928;232;8;2;80;20;194.63;48.66;141.99;35.5;1507;376.75;1302;325.5;162;40.5;1607.4;2172318;543079.5;595.39;148.85;563.8;140.95;285.45;71.36;794.7;198.67;582.05;145.51;67.88;16.97;24.47;6.12;0.13;187;46.75;541.5;135.38;385.2;96.3;286.15;71.54;1158.49;289.62;979.64;244.91;464.96;116.24;750.64;187.66;439.59;109.9;254.4;63.6;2957.42;2898.9;3042.43;3641.59;3;0.75;5;1.25
