team name;player name;games;wins;win percentage;score;score per game;goals;goals per game;assists;assists per game;saves;saves per game;shots;shots per game;shots conceded;shots conceded per game;goals conceded;goals conceded per game;goals conceded while last defender;goals conceded while last defender per game;shooting percentage;bpm per game;avg boost amount per game;amount collected;amount collected per game;amount collected big pads;amount collected big pads per game;amount collected small pads;amount collected small pads per game;count collected big pads;count collected big pads per game;count collected small pads;count collected small pads per game;amount stolen;amount stolen per game;amount stolen big pads;amount stolen big pads per game;amount stolen small pads;amount stolen small pads per game;count stolen big pads;count stolen big pads per game;count stolen small pads;count stolen small pads per game;0 boost time;0 boost time per game;100 boost time;100 boost time per game;amount used while supersonic;amount used while supersonic per game;amount overfill total;amount overfill total per game;amount overfill stolen;amount overfill stolen per game;avg speed per game;total distance;total distance per game;time slow speed;time slow speed per game;time boost speed;time boost speed per game;time supersonic speed;time supersonic speed per game;time on ground;time on ground per game;time low in air;time low in air per game;time high in air;time high in air per game;time powerslide;time powerslide per game;avg powerslide time per game;count powerslide;count powerslide per game;time most back;time most back per game;time most forward;time most forward per game;time in front of ball;time in front of ball per game;time behind ball;time behind ball per game;time defensive half;time defensive half per game;time offensive half;time offensive half per game;time defensive third;time defensive third per game;time neutral third;time neutral third per game;time offensive third;time offensive third per game;avg distance to ball per game;avg distance to ball has possession per game;avg distance to ball no possession per game;avg distance to team mates per game;demos inflicted;demos inflicted per game;demos taken;demos taken per game
HAVOC ESPORTS;JettScamm;11;5;45.45;3150;286.36;3;0.27;6;0.55;18;1.64;16;1.45;93;8.45;28;2.55;10;0.91;18.75;397.39;46.32;23364;2124;17149;1559;6215;565;188;17.09;530;48.18;3748;340.73;2242;203.82;1506;136.91;25;2.27;126;11.45;652.94;59.36;194.12;17.65;2503;227.55;1653;150.27;264;24;1525.08;5171432;470130.19;1636.44;148.77;1459.49;132.68;513.32;46.67;1969.18;179.02;1516.4;137.85;123.65;11.24;68.73;6.25;0.07;1013;92.09;1231.4;111.95;1052.9;95.72;923.81;83.98;2685.42;244.13;2533.43;230.31;1075.77;97.8;1969.05;179;1054.52;95.87;585.66;53.24;2868.01;2784.6;2911.69;3520.05;6;0.55;7;0.64
SNOWBUDDIES;Jordo37_;6;3;50.00;2757;459.5;9;1.5;4;0.67;6;1;19;3.17;49;8.17;15;2.5;4;0.67;47.37;433.05;44.71;15257;2542.83;10830;1805;4427;737.83;121;20.17;402;67;3892;648.67;2460;410;1432;238.67;27;4.5;128;21.33;368.55;61.42;103.68;17.28;2241;373.5;1363;227.17;245;40.83;1673.89;3375867;562644.5;780.94;130.16;895.63;149.27;481.33;80.22;1159.41;193.24;857.42;142.9;141.06;23.51;38.91;6.49;0.09;429;71.5;606.5;101.08;705.7;117.62;670.82;111.8;1487.08;247.85;1291.36;215.23;866.55;144.43;942.14;157.02;682.27;113.71;533.5;88.92;2829.39;2706.03;2939.91;3875.32;5;0.83;7;1.17
LRX;K0RRVS;5;3;60.00;1329;265.8;3;0.6;3;0.6;3;0.6;7;1.4;34;6.8;13;2.6;5;1;42.86;436.63;40.57;11697;2339.4;8406;1681.2;3291;658.2;90;18;284;56.8;2492;498.4;1262;252.4;1230;246;13;2.6;104;20.8;379.04;75.81;113.35;22.67;2060;412;638;127.6;56;11.2;1584.42;2504888;500977.59;700.31;140.06;692.8;138.56;296.27;59.25;958.3;191.66;656.61;131.32;74.44;14.89;23.69;4.74;0.11;225;45;539.7;107.94;560.2;112.04;495.79;99.16;1193.59;238.72;993.32;198.66;696.05;139.21;726.89;145.38;567.93;113.59;394.56;78.91;2911.74;2808.32;2991.62;3635.99;3;0.6;2;0.4
TREE PIRATES O;Kordred;1;0;0.00;80;80;0;0;0;0;0;0;1;1;14;14;6;6;4;4;0;344;46.29;2037;2037;1416;1416;621;621;17;17;55;55;180;180;100;100;80;80;1;1;8;8;20.73;20.73;15.52;15.52;160;160;285;285;0;0;1400;458082;458082;199.87;199.87;121.96;121.96;31.43;31.43;201.15;201.15;136.14;136.14;15.97;15.97;12.26;12.26;0.11;109;109;131.7;131.7;91.1;91.1;101.83;101.83;251.43;251.43;291.76;291.76;61.49;61.49;236.91;236.91;95.28;95.28;21.07;21.07;2841;2980;2737;3582;0;0;3;3
SNOWBUDDIES;Lievation;3;0;0.00;1131;377;0;0;2;0.67;7;2.33;10;3.33;32;10.67;11;3.67;3;1;0;430.77;47.16;7799;2599.67;5692;1897.33;2107;702.33;69;23;175;58.33;1329;443;793;264.33;536;178.67;9;3;48;16;113.18;37.73;92.49;30.83;817;272.33;1143;381;113;37.67;1582.24;1604523;534841;436.36;145.45;489.04;163.01;158.56;52.85;602.23;200.74;408.59;136.2;73.14;24.38;18.16;6.05;0.07;255;85;449.8;149.93;262.3;87.43;294.43;98.14;789.51;263.17;773.27;257.76;310.68;103.56;571.88;190.63;348.82;116.27;163.25;54.42;2891.61;2825.15;2964.46;3882.52;3;1;4;1.33
VOIDED;MP4 Lumox.;9;3;33.33;2819;313.22;3;0.33;5;0.56;18;2;15;1.67;100;11.11;31;3.44;14;1.56;20;379.09;42.03;19489;2165.44;13073;1452.56;6416;712.89;150;16.67;566;62.89;2763;307;1426;158.44;1337;148.56;15;1.67;117;13;380.72;42.3;191.85;21.32;2589;287.67;1973;219.22;68;7.56;1506.25;4636986;515220.66;1542.88;171.43;1376.78;152.98;378.44;42.05;1858.37;206.49;1313.15;145.91;126.59;14.07;109.32;12.15;0.07;1613;179.22;1080.3;120.03;924.8;102.76;871.52;96.84;2426.59;269.62;2394.05;266.01;904;100.44;1843.1;204.79;975.16;108.35;479.84;53.32;2807.21;2763.02;2831.02;3665.54;2;0.22;12;1.33
LRX;MerzR;5;3;60.00;1377;275.4;2;0.4;2;0.4;7;1.4;8;1.6;34;6.8;13;2.6;5;1;25;399.84;51.78;11116;2223.2;8415;1683;2701;540.2;97;19.4;244;48.8;1296;259.2;597;119.4;699;139.8;7;1.4;66;13.2;223.5;44.7;125.67;25.13;1035;207;1279;255.8;142;28.4;1486.27;2337576;467515.19;803.65;160.73;631.77;126.35;240.25;48.05;944.1;188.82;673.6;134.72;57.96;11.59;37.95;7.59;0.09;427;85.4;612.6;122.52;432.7;86.54;397.28;79.46;1278.39;255.68;1095.04;219.01;580.62;116.12;813.27;162.65;555.81;111.16;306.59;61.32;3073.99;3188.29;2929.21;3633.18;6;1.2;5;1
TREE PIRATES O;Nuggy_003;8;3;37.50;1945;243.12;2;0.25;3;0.38;8;1;20;2.5;83;10.38;27;3.38;7;0.88;10;326;50.5;16560;2070;10404;1300.5;6156;769.5;126;15.75;541;67.62;3173;396.62;1562;195.25;1611;201.38;20;2.5;141;17.62;214;26.75;315.09;39.39;2091;261.38;2101;262.62;377;47.12;1476.55;4066506;508313.25;1504.54;188.07;1102.23;137.78;333.78;41.72;1937.2;242.15;895.91;111.99;107.43;13.43;30.82;3.85;0.13;232;29;924.9;115.61;1011.3;126.41;873.57;109.2;2066.95;258.37;1982.9;247.86;957.63;119.7;1434.58;179.32;999.45;124.93;506.51;63.31;2980.28;3000;2964.38;3650.34;8;1;7;0.88
SYN;Priml;2;0;0.00;502;251;1;0.5;1;0.5;2;1;5;2.5;15;7.5;8;4;4;2;20;403.33;44.14;4277;2138.5;2632;1316;1645;822.5;34;17;143;71.5;617;308.5;215;107.5;402;201;3;1.5;36;18;112.24;56.12;41.46;20.73;581;290.5;791;395.5;83;41.5;1634.71;1061735;530867.5;264.73;132.37;325.94;162.97;104.93;52.47;409.59;204.79;262.64;131.32;23.38;11.69;13.3;6.65;0.09;153;76.5;254.1;127.05;186.2;93.1;190.98;95.49;504.62;252.31;476.32;238.16;219.28;109.64;379.42;189.71;195.81;97.9;120.38;60.19;3196.3;2943.15;3412.96;3701.31;0;0;1;0.5
TF;RReflexApex;4;3;75.00;1636;409;5;1.25;7;1.75;4;1;10;2.5;23;5.75;10;2.5;4;1;50;437.91;57.72;10911;2727.75;7897;1974.25;3014;753.5;94;23.5;286;71.5;2495;623.75;1643;410.75;852;213;21;5.25;79;19.75;135.66;33.92;168.54;42.14;1495;373.75;1669;417.25;502;125.5;1640.16;2243285;560821.25;568.47;142.12;656.81;164.2;257.98;64.5;854.69;213.67;550.24;137.56;78.32;19.58;16.52;4.13;0.09;185;46.25;390.5;97.62;526;131.5;382.8;95.7;1100.45;275.11;857.87;214.47;625.38;156.35;600.04;150.01;492.4;123.1;390.82;97.71;2986.31;2995.59;2998.83;3783.23;9;2.25;0;0
NCB;RSC Raven;6;3;50.00;2981;496.83;9;1.5;3;0.5;11;1.83;25;4.17;51;8.5;20;3.33;6;1;36;341.95;47.14;13512;2252;8742;1457;4770;795;109;18.17;386;64.33;3044;507.33;1527;254.5;1517;252.83;21;3.5;119;19.83;265.87;44.31;261;43.5;1033;172.17;2203;367.17;606;101;1491.91;3248864;541477.31;1131.56;188.59;954.57;159.1;259.43;43.24;1344.33;224.05;887.56;147.93;113.67;18.94;51.9;8.65;0.13;410;68.33;762.6;127.1;752.5;125.42;628.91;104.82;1716.65;286.11;1488.12;248.02;857.44;142.91;1083.6;180.6;760.19;126.7;501.78;83.63;2662.4;2574.98;2746.91;3496.42;2;0.33;5;0.83
NCB;RaunchyRomanian;6;3;50.00;2363;393.83;5;0.83;4;0.67;9;1.5;15;2.5;51;8.5;20;3.33;8;1.33;33.33;404.01;49.24;15295;2549.17;11100;1850;4195;699.17;128;21.33;336;56;2525;420.83;1207;201.17;1318;219.67;14;2.33;111;18.5;271.44;45.24;225.25;37.54;2040;340;1294;215.67;174;29;1477.38;3202296;533716;1129.71;188.28;936.71;156.12;269.34;44.89;1365.8;227.63;823.64;137.27;146.33;24.39;26.17;4.36;0.14;181;30.17;742.4;123.73;688;114.67;640.16;106.69;1695.61;282.6;1509.45;251.57;826.31;137.72;1095.66;182.61;757.25;126.21;482.87;80.48;2761.4;2679.02;2851.01;3434.28;5;0.83;7;1.17
RAE;Reaper;3;3;100.00;917;305.67;1;0.33;6;2;3;1;7;2.33;26;8.67;7;2.33;0;0;14.29;400.8;54.74;7959;2653;4971;1657;2988;996;60;20;264;88;1428;476;739;246.33;689;229.67;9;3;58;19.33;90.74;30.25;134.8;44.93;1194;398;1110;370;184;61.33;1441.01;1626123;542041;638.32;212.77;420.34;140.11;152.44;50.81;785.99;262;383.41;127.8;41.71;13.9;26.39;8.8;0.09;286;95.33;440;146.67;348.3;116.1;332.68;110.89;878.43;292.81;827.16;275.72;383.95;127.98;627.84;209.28;378.46;126.15;204.81;68.27;3289.83;3332.76;3248.87;3835.8;6;2;0;0
TF;ResilientFury;4;3;75.00;1486;371.5;5;1.25;2;0.5;2;0.5;15;3.75;23;5.75;10;2.5;1;0.25;33.33;414.22;46.76;10168;2542;6192;1548;3976;994;73;18.25;362;90.5;2298;574.5;857;214.25;1441;360.25;10;2.5;131;32.75;160.06;40.01;84.47;21.12;619;154.75;789;197.25;63;15.75;1575.73;2144684;536171;631.46;157.87;652.82;163.21;192.34;48.08;877.91;219.48;546.37;136.59;52.35;13.09;59.4;14.85;0.09;616;154;480;120;476.3;119.07;329.43;82.36;1147.19;286.8;933.79;233.45;542.82;135.71;635.39;158.85;518.05;129.51;323.16;80.79;3011.32;2962.09;3065.74;3812.99;2;0.5;1;0.25
HAVOC ESPORTS;Saku;10;6;60.00;4371;437.1;12;1.2;6;0.6;15;1.5;30;3;59;5.9;17;1.7;6;0.6;40;395.38;47.55;21206;2120.6;13625;1362.5;7581;758.1;167;16.7;648;64.8;5017;501.7;2256;225.6;2761;276.1;27;2.7;239;23.9;306.34;30.63;296.28;29.63;3926;392.6;2943;294.3;490;49;1560.15;4779306;477930.59;1451.57;145.16;1305.16;130.52;510.69;51.07;1856.61;185.66;1269.42;126.94;141.37;14.14;74.3;7.43;0.13;580;58;976.3;97.63;1128.8;112.88;916.39;91.64;2351.02;235.1;1946.09;194.61;1321.32;132.13;1476.95;147.69;945.06;94.51;845.37;84.54;2490.89;2357.39;2639.04;3392.85;11;1.1;7;0.7
RAE;Sauczii13;3;3;100.00;1596;532;7;2.33;2;0.67;4;1.33;10;3.33;26;8.67;7;2.33;2;0.67;70;436.05;45.63;8666;2888.67;6403;2134.33;2263;754.33;75;25;195;65;1599;533;954;318;645;215;12;4;59;19.67;161.74;53.91;104.55;34.85;1805;601.67;1127;375.67;253;84.33;1496.4;1661578;553859.31;565.91;188.64;469.21;156.4;157.8;52.6;742.37;247.46;411.67;137.22;38.86;12.95;23.03;7.68;0.14;166;55.33;368.3;122.77;400.4;133.47;351.23;117.08;841.7;280.57;784.17;261.39;408.74;136.25;605.41;201.8;353.68;117.89;233.82;77.94;3111.21;2991.63;3240.38;3801.71;4;1.33;6;2
HAVOC ESPORTS;Shxdow00;3;0;0.00;528;176;0;0;2;0.67;3;1;2;0.67;11;3.67;5;1.67;1;0.33;0;382.18;50.47;4873;1624.33;3612;1204;1261;420.33;43;14.33;116;38.67;980;326.67;570;190;410;136.67;8;2.67;40;13.33;92.33;30.78;69.22;23.07;965;321.67;731;243.67;252;84;1570.3;1154999;384999.66;335.79;111.93;288.24;96.08;162.28;54.09;435.97;145.32;320.95;106.98;29.41;9.8;12.65;4.22;0.13;108;36;259.1;86.37;270.8;90.27;229.17;76.39;557.14;185.71;466.93;155.64;319.4;106.47;363.76;121.25;201.05;67.02;221.51;73.84;2626.87;2594.55;2649.59;3418.2;8;2.67;1;0.33
BS;Solaraiz;9;4;44.44;2921;324.56;6;0.67;5;0.56;14;1.56;23;2.56;87;9.67;23;2.56;9;1;26.09;373.84;47.18;20257;2250.78;14123;1569.22;6134;681.56;162;18;526;58.44;3348;372;1796;199.56;1552;172.44;21;2.33;139;15.44;552.05;61.34;223.26;24.81;1552;172.44;1984;220.44;218;24.22;1495.22;4473582;497064.66;1495.85;166.21;1383.8;153.76;317.88;35.32;1877.18;208.58;1200.9;133.43;119.45;13.27;33.85;3.76;0.13;262;29.11;1038.9;115.43;1035;115;925.13;102.79;2272.4;252.49;2174.69;241.63;1022.82;113.65;1700.13;188.9;881.53;97.95;615.89;68.43;2838.41;2805.5;2900;3516.68;4;0.44;8;0.89
VOIDED;SquishyMeIon310;9;3;33.33;3829;425.44;10;1.11;4;0.44;16;1.78;22;2.44;100;11.11;31;3.44;7;0.78;45.45;394.14;52.83;21562;2395.78;15612;1734.67;5950;661.11;199;22.11;547;60.78;4360;484.44;2755;306.11;1605;178.33;31;3.44;148;16.44;282.3;31.37;376.29;41.81;2131;236.78;4585;509.44;431;47.89;1602.16;4949736;549970.69;1430.06;158.9;1197.97;133.11;698.28;77.59;1760.37;195.6;1364.34;151.59;201.6;22.4;59.85;6.65;0.06;957;106.33;1070.2;118.91;1056.6;117.4;923.08;102.56;2403.22;267.02;2354.43;261.6;971.88;107.99;1822.41;202.49;955.86;106.21;548.06;60.9;3062.23;2937.99;3175.63;3779.15;4;0.44;1;0.11
SENTINELS;Sym_14;3;0;0.00;983;327.67;2;0.67;1;0.33;4;1.33;6;2;37;12.33;19;6.33;7;2.33;33.33;422.8;49.09;8130;2710;6138;2046;1992;664;72;24;177;59;1242;414;736;245.33;506;168.67;8;2.67;45;15;167.67;55.89;114.84;38.28;1163;387.67;1037;345.67;69;23;1541.24;1603026;534342;532.86;177.62;410.58;136.86;189.21;63.07;573.69;191.23;472.65;157.55;86.33;28.78;19.2;6.4;0.08;247;82.33;388.6;129.53;319.3;106.43;346.34;115.45;786.3;262.1;805.51;268.5;327.14;109.05;635.15;211.72;307.21;102.4;190.31;63.44;2633.58;2483.89;2732.42;3519.5;2;0.67;2;0.67
HAVOC ESPORTS;TinyToast717;6;2;33.33;1614;269;2;0.33;2;0.33;10;1.67;9;1.5;46;7.67;15;2.5;4;0.67;22.22;430.48;45.97;12483;2080.5;8473;1412.17;4010;668.33;95;15.83;351;58.5;2347;391.17;1354;225.67;993;165.5;16;2.67;86;14.33;302.39;50.4;131.5;21.92;1881;313.5;1176;196;261;43.5;1536.05;2630438;438406.34;802.79;133.8;718.51;119.75;302.19;50.37;991.56;165.26;746.21;124.37;85.75;14.29;34.39;5.73;0.1;333;55.5;571.2;95.2;596.1;99.35;517.93;86.32;1305.58;217.6;1231.46;205.24;592.05;98.68;956.83;159.47;543.29;90.55;323.4;53.9;2841.78;2622.2;2998.5;3385.38;4;0.67;9;1.5
SENTINELS;Trippy_Eyesight2;3;0;0.00;706;235.33;1;0.33;1;0.33;3;1;4;1.33;37;12.33;19;6.33;8;2.67;25;384.4;48.68;7257;2419;5551;1850.33;1706;568.67;65;21.67;140;46.67;1253;417.67;790;263.33;463;154.33;9;3;34;11.33;182.39;60.8;89.25;29.75;691;230.33;981;327;111;37;1611.54;1672896;557632;488.28;162.76;459.2;153.07;191.1;63.7;590.02;196.67;486.08;162.03;62.47;20.82;16.11;5.37;0.07;238;79.33;344.1;114.7;415.2;138.4;429.49;143.16;709.09;236.36;757.22;252.41;381.36;127.12;547.43;182.48;404.3;134.77;186.84;62.28;2903.12;2847.68;2913.83;3733.82;3;1;2;0.67
SNOWBUDDIES;UnBrxkn;3;3;100.00;1067;355.67;4;1.33;1;0.33;3;1;13;4.33;17;5.67;4;1.33;0;0;30.77;414.69;54.45;7388;2462.67;5433;1811;1955;651.67;62;20.67;172;57.33;1582;527.33;890;296.67;692;230.67;10;3.33;58;19.33;122.97;40.99;96.69;32.23;597;199;759;253;137;45.67;1527.06;1523732;507910.66;500.38;166.79;419.84;139.95;148.29;49.43;628.2;209.4;401.11;133.7;39.2;13.07;26.84;8.95;0.13;206;68.67;389.5;129.83;322.4;107.47;286.32;95.44;782.18;260.73;608.21;202.74;460.28;153.43;420.65;140.22;392.51;130.84;255.33;85.11;3196.62;3401.17;2910.26;3972.83;5;1.67;3;1
HAVOC ESPORTS;WIZ54041;11;5;45.45;3274;297.64;7;0.64;4;0.36;18;1.64;20;1.82;93;8.45;28;2.55;9;0.82;35;365.99;49.26;21253;1932.09;14808;1346.18;6445;585.91;174;15.82;559;50.82;4782;434.73;3087;280.64;1695;154.09;35;3.18;146;13.27;496.31;45.12;170.05;15.46;3529;320.82;2551;231.91;409;37.18;1567.09;5237088;476098.91;1513.28;137.57;1501.63;136.51;568.69;51.7;2077.5;188.86;1375.27;125.02;130.81;11.89;53.73;4.88;0.09;571;51.91;1176.8;106.98;1197.5;108.86;1027.93;93.45;2555.65;232.33;2417.3;219.75;1166.29;106.03;1866.01;169.64;1058.32;96.21;659.27;59.93;2863.22;2672.93;3036.86;3589.22;7;0.64;16;1.45
SYN;Xan   ;4;2;50.00;1832;458;6;1.5;2;0.5;7;1.75;8;2;28;7;8;2;3;0.75;75;420.48;42.47;9118;2279.5;6571;1642.75;2547;636.75;79;19.75;220;55;1207;301.75;614;153.5;593;148.25;7;1.75;51;12.75;246.9;61.72;110.21;27.55;1411;352.75;1343;335.75;86;21.5;1577.37;1974576;493644;583.34;145.83;514.63;128.66;245.83;61.46;765.88;191.47;528.3;132.07;49.63;12.41;23.17;5.79;0.1;242;60.5;526.9;131.73;377.4;94.35;321;80.25;1022.8;255.7;961.41;240.35;382.39;95.6;766.07;191.52;346.98;86.75;230.74;57.68;2835.19;2739.87;2934.55;3547.3;3;0.75;2;0.5
