team name;player name;games;wins;win percentage;score;score per game;goals;goals per game;assists;assists per game;saves;saves per game;shots;shots per game;shots conceded;shots conceded per game;goals conceded;goals conceded per game;goals conceded while last defender;goals conceded while last defender per game;shooting percentage;bpm per game;avg boost amount per game;amount collected;amount collected per game;amount collected big pads;amount collected big pads per game;amount collected small pads;amount collected small pads per game;count collected big pads;count collected big pads per game;count collected small pads;count collected small pads per game;amount stolen;amount stolen per game;amount stolen big pads;amount stolen big pads per game;amount stolen small pads;amount stolen small pads per game;count stolen big pads;count stolen big pads per game;count stolen small pads;count stolen small pads per game;0 boost time;0 boost time per game;100 boost time;100 boost time per game;amount used while supersonic;amount used while supersonic per game;amount overfill total;amount overfill total per game;amount overfill stolen;amount overfill stolen per game;avg speed per game;total distance;total distance per game;time slow speed;time slow speed per game;time boost speed;time boost speed per game;time supersonic speed;time supersonic speed per game;time on ground;time on ground per game;time low in air;time low in air per game;time high in air;time high in air per game;time powerslide;time powerslide per game;avg powerslide time per game;count powerslide;count powerslide per game;time most back;time most back per game;time most forward;time most forward per game;time in front of ball;time in front of ball per game;time behind ball;time behind ball per game;time defensive half;time defensive half per game;time offensive half;time offensive half per game;time defensive third;time defensive third per game;time neutral third;time neutral third per game;time offensive third;time offensive third per game;avg distance to ball per game;avg distance to ball has possession per game;avg distance to ball no possession per game;avg distance to team mates per game;demos inflicted;demos inflicted per game;demos taken;demos taken per game
NCN;Glint;3;0;0.00;726;242;0;0;0;0;6;2;6;2;28;9.33;8;2.67;2;0.67;0;350.69;47.85;6135;2045;4419;1473;1716;572;54;18;153;51;1103;367.67;653;217.67;450;150;9;3;39;13;115.87;38.62;112.99;37.66;714;238;1027;342.33;251;83.67;1516.5;1509335;503111.66;480.18;160.06;432.19;144.06;137.42;45.81;586.61;195.54;431.95;143.98;31.23;10.41;28.33;9.44;0.12;240;80;431.7;143.9;321.1;107.03;329.59;109.86;720.2;240.07;704.46;234.82;345.32;115.11;534.21;178.07;310.25;103.42;205.32;68.44;3292.51;3455.93;3168.74;3908.9;2;0.67;1;0.33
BS;Hyakure;8;6;75.00;3539;442.38;13;1.62;8;1;5;0.62;27;3.38;61;7.62;17;2.12;8;1;48.15;366.51;45.66;16807;2100.88;11130;1391.25;5677;709.62;125;15.62;498;62.25;3825;478.12;2026;253.25;1799;224.88;23;2.88;161;20.12;307.87;38.48;148.22;18.53;2051;256.38;1340;167.5;284;35.5;1539.74;4053609;506701.12;1301.76;162.72;1142.43;142.8;377.08;47.14;1627.93;203.49;1060.18;132.52;133.2;16.65;36.08;4.51;0.14;261;32.62;791.7;98.96;960.3;120.04;787.99;98.5;2033.29;254.16;1793.09;224.14;1028.21;128.53;1338.42;167.3;879.06;109.88;603.79;75.47;2610.7;2622.88;2583.7;3404.23;4;0.5;12;1.5
LRX;Icyissad;4;2;50.00;1707;426.75;5;1.25;1;0.25;6;1.5;13;3.25;23;5.75;5;1.25;3;0.75;38.46;364.21;53.9;7950;1987.5;5160;1290;2790;697.5;63;15.75;259;64.75;1808;452;1002;250.5;806;201.5;11;2.75;74;18.5;91.46;22.86;198.77;49.69;698;174.5;1341;335.25;127;31.75;1490.4;1911347;477836.75;643.07;160.77;525.99;131.5;179.21;44.8;745.92;186.48;529.3;132.32;73.07;18.27;22.13;5.53;0.11;196;49;460.1;115.02;458.3;114.57;345.02;86.26;1003.27;250.82;873.49;218.37;474.81;118.7;663.1;165.78;397.56;99.39;287.64;71.91;2776.98;2717.53;2864.61;3706.41;2;0.5;3;0.75
AE;Jerry_Da_Man;5;2;40.00;1664;332.8;1;0.2;5;1;8;1.6;7;1.4;43;8.6;13;2.6;7;1.4;14.29;377.92;46.66;12438;2487.6;7976;1595.2;4462;892.4;92;18.4;400;80;2582;516.4;1397;279.4;1185;237;18;3.6;105;21;272.54;54.51;100.72;20.14;1239;247.8;1191;238.2;401;80.2;1473.64;2687766;537553.19;938.81;187.76;774.61;154.92;215.25;43.05;1168.36;233.67;676.87;135.37;83.47;16.69;43.57;8.71;0.11;377;75.4;812.2;162.44;492.8;98.56;511.65;102.33;1417.04;283.41;1338.82;267.76;589.85;117.97;1025.68;205.14;553.37;110.67;349.62;69.92;3158.84;3177.57;3125.33;3955.93;5;1;7;1.4
SB;Jordo37_;7;1;14.29;2415;345;5;0.71;3;0.43;9;1.29;18;2.57;62;8.86;22;3.14;7;1;27.78;438.47;44.23;18048;2578.29;12553;1793.29;5495;785;138;19.71;470;67.14;4478;639.71;2610;372.86;1868;266.86;30;4.29;156;22.29;340.13;48.59;119.54;17.08;3094;442;1298;185.43;411;58.71;1636.38;3880127;554303.88;983.17;140.45;978.78;139.83;570.16;81.45;1368.2;195.46;1016.58;145.23;147.33;21.05;40.92;5.85;0.1;435;62.14;678.1;96.87;837.9;119.7;895.51;127.93;1636.6;233.8;1585.49;226.5;946.61;135.23;1195.06;170.72;729.72;104.25;607.35;86.76;2563.81;2514.4;2611.8;3600.48;12;1.71;6;0.86
SB;Kordred;1;0;0.00;428;428;1;1;0;0;2;2;3;3;10;10;4;4;1;1;33.33;320;36.52;1780;1780;1011;1011;769;769;11;11;61;61;130;130;0;0;130;130;0;0;12;12;55.6;55.6;11.77;11.77;183;183;94;94;5;5;1491;498484;498484;179.46;179.46;141.86;141.86;38.17;38.17;210.07;210.07;134.83;134.83;14.58;14.58;9.78;9.78;0.12;85;85;131.9;131.9;101.9;101.9;107.05;107.05;252.44;252.44;251.18;251.18;108.3;108.3;191.52;191.52;113.92;113.92;54.05;54.05;2898;2939;2782;3530;2;2;0;0
ROYAL;Krozex.;3;0;0.00;912;304;2;0.67;1;0.33;4;1.33;3;1;46;15.33;26;8.67;8;2.67;66.67;321.17;40.07;5996;1998.67;4037;1345.67;1959;653;48;16;162;54;848;282.67;357;119;491;163.67;4;1.33;42;14;119.93;39.98;104.01;34.67;549;183;763;254.33;41;13.67;1458.69;1535585;511861.66;611.9;203.97;468.83;156.28;100.26;33.42;710.39;236.8;429.12;143.04;41.49;13.83;10.88;3.63;0.12;93;31;332.6;110.87;358.1;119.37;447.42;149.14;733.56;244.52;836.48;278.83;344.5;114.83;658.51;219.5;327.78;109.26;194.69;64.9;2936.69;2745.64;3056.99;3685.06;2;0.67;4;1.33
SB;Lievation;2;0;0.00;701;350.5;1;0.5;3;1.5;2;1;5;2.5;20;10;8;4;4;2;20;409.55;47.02;5091;2545.5;3480;1740;1611;805.5;42;21;136;68;377;188.5;92;46;285;142.5;1;0.5;26;13;49.84;24.92;81.44;40.72;425;212.5;747;373.5;12;6;1539.55;1104022;552011;349.91;174.96;323.98;161.99;99.92;49.96;457.95;228.98;272.97;136.49;42.89;21.44;15.51;7.76;0.08;185;92.5;358;179;145.1;72.55;180.19;90.1;593.63;296.82;557.4;278.7;216.42;108.21;438.3;219.15;222.62;111.31;112.89;56.44;3006.18;2864;3144.55;3667.91;0;0;4;2
AE;NotbeanRL;5;2;40.00;1432;286.4;2;0.4;2;0.4;8;1.6;10;2;43;8.6;13;2.6;5;1;20;364.56;48.89;11642;2328.4;8098;1619.6;3544;708.8;96;19.2;310;62;2585;517;1482;296.4;1103;220.6;17;3.4;98;19.6;204.85;40.97;210.53;42.11;1744;348.8;1564;312.8;221;44.2;1546.36;2831807;566361.38;858.57;171.71;831.94;166.39;248.48;49.7;1206.16;241.23;670.31;134.06;62.53;12.51;23.39;4.68;0.13;173;34.6;561;112.2;693.6;138.72;677.73;135.55;1261.26;252.25;1197.8;239.56;741.21;148.24;857.31;171.46;649.46;129.89;432.21;86.44;3136.77;3128.8;3122.86;3957.05;6;1.2;4;0.8
TWISTED FATES;OutlandishOni;3;3;100.00;830;276.67;1;0.33;3;1;2;0.67;8;2.67;21;7;4;1.33;1;0.33;12.5;442.06;46.52;7899;2633;5770;1923.33;2129;709.67;67;22.33;184;61.33;1878;626;1026;342;852;284;12;4;68;22.67;139.36;46.45;99.46;33.15;636;212;945;315;174;58;1551.71;1615824;538608;462.8;154.27;510.68;170.23;128.94;42.98;656.31;218.77;395.05;131.68;51.07;17.02;18.16;6.05;0.1;178;59.33;322.1;107.37;376.1;125.37;335.61;111.87;766.82;255.61;658.62;219.54;443.81;147.94;478.62;159.54;350.24;116.75;273.57;91.19;3146.35;3054.45;3250.5;3791.34;2;0.67;5;1.67
ROYAL;Paz;3;0;0.00;750;250;2;0.67;1;0.33;2;0.67;5;1.67;46;15.33;26;8.67;12;4;40;364.16;49.66;7526;2508.67;5076;1692;2450;816.67;61;20.33;224;74.67;930;310;414;138;516;172;5;1.67;45;15;78.75;26.25;149.77;49.92;715;238.33;1021;340.33;95;31.67;1602.14;1691554;563851.31;517.82;172.61;474.73;158.24;190.21;63.4;633.06;211.02;489.23;163.08;60.44;20.15;20.4;6.8;0.12;172;57.33;396.7;132.23;336.3;112.1;416.31;138.77;766.44;255.48;895.21;298.4;287.53;95.84;680.36;226.79;355.34;118.45;147.04;49.01;3041.21;2932.91;3136.4;3798.4;2;0.67;5;1.67
LRX;PixelSkills;4;2;50.00;1210;302.5;3;0.75;3;0.75;3;0.75;10;2.5;23;5.75;5;1.25;0;0;30;416.6;46.63;9171;2292.75;6194;1548.5;2977;744.25;75;18.75;258;64.5;1940;485;1082;270.5;858;214.5;13;3.25;70;17.5;168.65;42.16;111.99;28;560;140;829;207.25;81;20.25;1525.99;1947945;486986.25;617.39;154.35;547.22;136.8;178.04;44.51;743.76;185.94;526.3;131.57;72.59;18.15;23.12;5.78;0.12;182;45.5;452.3;113.07;443.3;110.83;368.44;92.11;974.23;243.56;885.7;221.43;456.86;114.21;660.48;165.12;405.55;101.39;276.65;69.16;2935.97;2903.27;2966.26;3769.96;5;1.25;5;1.25
TWISTED FATES;RReflexApex;8;6;75.00;2400;300;7;0.88;3;0.38;5;0.62;24;3;60;7.5;16;2;8;1;29.17;471.13;49.7;21888;2736;15171;1896.38;6717;839.62;171;21.38;595;74.38;4162;520.25;2405;300.62;1757;219.62;26;3.25;164;20.5;412.51;51.56;211.96;26.5;2823;352.88;1871;233.88;262;32.75;1651.8;4460981;557622.62;1021.54;127.69;1368.74;171.09;476.97;59.62;1636.76;204.6;1035.98;129.5;194.51;24.31;52.49;6.56;0.1;508;63.5;897.9;112.24;917.8;114.72;813.63;101.7;2053.61;256.7;1849.4;231.17;1017.85;127.23;1368.58;171.07;898.55;112.32;600.1;75.01;2760.47;2699.25;2786.5;3648.65;14;1.75;6;0.75
NECRO BLOODLUST;RaunchyRomanian;5;2;40.00;1554;310.8;1;0.2;4;0.8;7;1.4;12;2.4;45;9;13;2.6;6;1.2;8.33;409.38;50.1;12644;2528.8;8981;1796.2;3663;732.6;106;21.2;255;51;2450;490;1478;295.6;972;194.4;17;3.4;73;14.6;226.78;45.36;137.95;27.59;1535;307;1575;315;238;47.6;1490.82;2445672;489134.41;843.44;168.69;714.96;142.99;190.7;38.14;981.7;196.34;664.48;132.9;102.92;20.58;28.12;5.62;0.15;184;36.8;538.5;107.7;573.2;114.64;510.12;102.02;1239;247.8;1084.62;216.92;664.47;132.89;756.86;151.37;611.08;122.22;381.14;76.23;2863.01;2806.96;2870.07;3567.86;4;0.8;6;1.2
ROYAL;Reaper;3;0;0.00;1126;375.33;1;0.33;3;1;6;2;5;1.67;46;15.33;26;8.67;6;2;20;397.62;50.47;7749;2583;5218;1739.33;2531;843.67;56;18.67;213;71;1178;392.67;485;161.67;693;231;6;2;55;18.33;117.7;39.23;116.39;38.8;982;327.33;457;152.33;128;42.67;1513.61;1607557;535852.31;591.47;197.16;427.95;142.65;168.09;56.03;672.91;224.3;464.75;154.92;49.84;16.61;23.59;7.86;0.08;288;96;372.1;124.03;379.4;126.47;421.62;140.54;765.86;255.29;868.6;289.53;318.89;106.3;675.76;225.25;342.68;114.23;169.06;56.35;3116.23;3068.19;3135.48;3736.57;3;1;4;1.33
TWISTED FATES;ResilientFury;8;6;75.00;3710;463.75;12;1.5;2;0.25;15;1.88;25;3.12;60;7.5;16;2;6;0.75;48;404.81;46.77;18476;2309.5;10080;1260;8396;1049.5;120;15;760;95;4371;546.38;1973;246.62;2398;299.75;24;3;221;27.62;291.41;36.43;123.33;15.42;1657;207.12;1023;127.88;131;16.38;1610.56;4362923;545365.38;1133.47;141.68;1293.13;161.64;450.27;56.28;1752.73;219.09;1038.4;129.8;85.72;10.72;123.4;15.43;0.1;1227;153.38;994.9;124.36;911.4;113.92;783.61;97.95;2093.25;261.66;1906.23;238.28;970.54;121.32;1406.11;175.76;938.31;117.29;532.44;66.56;3137.34;3180.75;3107.76;3740.31;11;1.38;4;0.5
HV;Saku;8;6;75.00;3809;476.12;9;1.12;6;0.75;19;2.38;30;3.75;57;7.12;14;1.75;3;0.38;30;437.79;51.59;20767;2595.88;14499;1812.38;6268;783.5;173;21.62;548;68.5;3752;469;1919;239.88;1833;229.12;23;2.88;158;19.75;247.47;30.93;306.64;38.33;3900;487.5;2971;371.38;432;54;1552.15;4221520;527690;1249.81;156.23;1194.5;149.31;438.58;54.82;1627.87;203.48;1123.59;140.45;131.44;16.43;73.85;9.23;0.12;628;78.5;932.3;116.54;828.4;103.55;753.55;94.19;2129.32;266.17;1842.79;230.35;1040.05;130.01;1373.02;171.63;892.07;111.51;617.79;77.22;2715.47;2651.68;2790.57;3661.12;13;1.62;2;0.25
BJ;ScaperX;3;0;0.00;817;272.33;2;0.67;0;0;3;1;8;2.67;21;7;9;3;2;0.67;25;369.55;52.52;6028;2009.33;4322;1440.67;1706;568.67;51;17;146;48.67;1575;525;1133;377.67;442;147.33;13;4.33;39;13;120.15;40.05;60.1;20.03;639;213;839;279.67;165;55;1497.22;1448615;482871.66;483.1;161.03;414.76;138.25;121.97;40.66;560.53;186.84;409.95;136.65;49.36;16.45;27.46;9.15;0.09;296;98.67;288.3;96.1;362.3;120.77;318.12;106.04;701.71;233.9;669.79;223.26;350.05;116.68;496.02;165.34;314.62;104.87;209.2;69.73;2755.57;2426.33;3090.55;3600.24;1;0.33;0;0
HV;Shxdow00;5;3;60.00;1869;373.8;4;0.8;2;0.4;8;1.6;14;2.8;39;7.8;10;2;3;0.6;28.57;407.11;51.04;12227;2445.4;9030;1806;3197;639.4;108;21.6;271;54.2;2488;497.6;1524;304.8;964;192.8;19;3.8;87;17.4;259.84;51.97;160.72;32.14;2037;407.4;1867;373.4;385;77;1578.15;2638871;527774.19;805.21;161.04;657.11;131.42;345.84;69.17;1051.51;210.3;666.21;133.24;90.45;18.09;28.62;5.72;0.11;259;51.8;584.6;116.92;569.8;113.96;540.32;108.06;1267.83;253.57;1141.62;228.32;666.55;133.31;894.2;178.84;496.2;99.24;417.76;83.55;3120.63;3048.63;3171;3823.09;10;2;8;1.6
AE;Sky :D;5;2;40.00;2214;442.8;7;1.4;0;0;9;1.8;16;3.2;43;8.6;13;2.6;1;0.2;43.75;362.63;50.46;11814;2362.8;7282;1456.4;4532;906.4;87;17.4;384;76.8;3143;628.6;1812;362.4;1331;266.2;24;4.8;118;23.6;180.36;36.07;206.11;41.22;810;162;1595;319;635;127;1506.13;2748864;549772.81;915.49;183.1;759.36;151.87;255.81;51.16;1093.21;218.64;758.04;151.61;79.41;15.88;35.71;7.14;0.08;437;87.4;516.2;103.24;654.2;130.84;648.15;129.63;1282.52;256.5;1203.82;240.76;726.82;145.36;840.85;168.17;677.72;135.54;412.09;82.42;2811.11;2781.03;2844.43;3801.45;9;1.8;7;1.4
BS;Solaraiz;8;6;75.00;2535;316.88;8;1;6;0.75;8;1;23;2.88;61;7.62;17;2.12;5;0.62;34.78;411.65;47.91;20010;2501.25;14167;1770.88;5843;730.38;159;19.88;460;57.5;3376;422;1995;249.38;1381;172.62;23;2.88;117;14.62;460.87;57.61;154.11;19.26;1963;245.38;1674;209.25;310;38.75;1499.48;3977326;497165.75;1301.31;162.66;1229.44;153.68;310.06;38.76;1726.08;215.76;1006.53;125.82;108.19;13.52;37.71;4.71;0.12;309;38.62;906.8;113.35;886.5;110.81;811.31;101.41;2029.53;253.69;1872.45;234.06;968.41;121.05;1384.54;173.07;914.85;114.36;541.44;67.68;2886.67;2879.25;2900.05;3503.52;10;1.25;7;0.88
SNT;Sym_14;7;2;28.57;2204;314.86;3;0.43;1;0.14;14;2;12;1.71;61;8.71;18;2.57;9;1.29;25;403.36;45.01;16448;2349.71;10919;1559.86;5529;789.86;127;18.14;423;60.43;3666;523.71;1811;258.71;1855;265;22;3.14;139;19.86;392.5;56.07;232;33.14;2731;390.14;1875;267.86;410;58.57;1556.84;3611804;515972;1055.32;150.76;1014.97;145;378;54;1307.86;186.84;1012.32;144.62;128.08;18.3;42.45;6.06;0.08;543;77.57;784.6;112.09;783.2;111.89;716.83;102.4;1731.44;247.35;1538.86;219.84;909.41;129.92;1135.38;162.2;779.07;111.3;533.82;76.26;2623.04;2524.4;2702.65;3577.75;5;0.71;9;1.29
ESK;TheDeadmnTheory;9;5;55.56;2021;224.56;3;0.33;2;0.22;7;0.78;15;1.67;72;8;22;2.44;8;0.89;20;419.15;43.99;21815;2423.89;15854;1761.56;5961;662.33;178;19.78;501;55.67;3865;429.44;2186;242.89;1679;186.56;25;2.78;153;17;462.82;51.42;218.07;24.23;1796;199.56;1907;211.89;325;36.11;1546.08;4611951;512439;1370.9;152.32;1448.18;160.91;377.45;41.94;1850.18;205.58;1184.67;131.63;161.66;17.96;71.03;7.89;0.12;572;63.56;1074.1;119.34;989.1;109.9;862.85;95.87;2333.71;259.3;2018.56;224.28;1178;130.89;1456.1;161.79;1050.54;116.73;689.92;76.66;3069.39;2971.86;3163.66;3698.17;8;0.89;15;1.67
SNT;TinyToast717;7;2;28.57;2450;350;3;0.43;1;0.14;15;2.14;16;2.29;61;8.71;18;2.57;4;0.57;18.75;450.6;42.12;18508;2644;11973;1710.43;6535;933.57;130;18.57;528;75.43;2793;399;1036;148;1757;251;11;1.57;142;20.29;456.25;65.18;254.92;36.42;2816;402.29;1320;188.57;103;14.71;1560.44;3641689;520241.28;1012.2;144.6;1013.19;144.74;431.69;61.67;1350.91;192.99;992.57;141.8;113.61;16.23;56.73;8.1;0.11;503;71.86;887.7;126.81;735.7;105.1;648.01;92.57;1809.07;258.44;1624.41;232.06;832.66;118.95;1211.73;173.1;769.37;109.91;475.99;68;2962.68;2927.49;2986.46;3638.18;12;1.71;6;0.86
SB;UnBrxkn;4;1;25.00;1322;330.5;2;0.5;1;0.25;7;1.75;8;2;32;8;10;2.5;2;0.5;25;350.44;51.44;8340;2085;5599;1399.75;2741;685.25;64;16;241;60.25;1600;400;877;219.25;723;180.75;10;2.5;66;16.5;202.21;50.55;101.25;25.31;762;190.5;882;220.5;128;32;1474.79;1926608;481652;685;171.25;521.26;130.32;178.93;44.73;830.53;207.63;481.77;120.44;72.9;18.23;29.1;7.28;0.15;203;50.75;531;132.75;386.5;96.62;421.1;105.28;964.1;241.03;938.78;234.7;446.37;111.59;689.62;172.4;435.94;108.99;259.62;64.9;2965.21;2914.92;2991.07;3772.09;6;1.5;6;1.5
