team name;player name;games;wins;win percentage;score;score per game;goals;goals per game;assists;assists per game;saves;saves per game;shots;shots per game;shots conceded;shots conceded per game;goals conceded;goals conceded per game;goals conceded while last defender;goals conceded while last defender per game;shooting percentage;bpm per game;avg boost amount per game;amount collected;amount collected per game;amount collected big pads;amount collected big pads per game;amount collected small pads;amount collected small pads per game;count collected big pads;count collected big pads per game;count collected small pads;count collected small pads per game;amount stolen;amount stolen per game;amount stolen big pads;amount stolen big pads per game;amount stolen small pads;amount stolen small pads per game;count stolen big pads;count stolen big pads per game;count stolen small pads;count stolen small pads per game;0 boost time;0 boost time per game;100 boost time;100 boost time per game;amount used while supersonic;amount used while supersonic per game;amount overfill total;amount overfill total per game;amount overfill stolen;amount overfill stolen per game;avg speed per game;total distance;total distance per game;time slow speed;time slow speed per game;time boost speed;time boost speed per game;time supersonic speed;time supersonic speed per game;time on ground;time on ground per game;time low in air;time low in air per game;time high in air;time high in air per game;time powerslide;time powerslide per game;avg powerslide time per game;count powerslide;count powerslide per game;time most back;time most back per game;time most forward;time most forward per game;time in front of ball;time in front of ball per game;time behind ball;time behind ball per game;time defensive half;time defensive half per game;time offensive half;time offensive half per game;time defensive third;time defensive third per game;time neutral third;time neutral third per game;time offensive third;time offensive third per game;avg distance to ball per game;avg distance to ball has possession per game;avg distance to ball no possession per game;avg distance to team mates per game;demos inflicted;demos inflicted per game;demos taken;demos taken per game
NCN;Glint;5;2;40.00;1680;336;2;0.4;6;1.2;5;1;17;3.4;36;7.2;13;2.6;4;0.8;11.76;366.21;47.82;13178;2635.6;9391;1878.2;3787;757.4;117;23.4;315;63;2499;499.8;1467;293.4;1032;206.4;19;3.8;91;18.2;270.22;54.04;249.05;49.81;974;194.8;2281;456.2;454;90.8;1527.24;3122066;624413.19;955.68;191.14;945.51;189.1;258.92;51.78;1133.26;226.65;916.32;183.26;110.53;22.11;55.57;11.11;0.12;441;88.2;768.3;153.66;739.2;147.84;672.59;134.52;1487.52;297.5;1345.28;269.06;814.81;162.96;999.42;199.88;641.21;128.24;519.46;103.89;3290.7;3074.22;3538.78;4099.03;7;1.4;4;0.8
BS;Hyakure;10;6;60.00;4278;427.8;9;0.9;6;0.6;16;1.6;29;2.9;99;9.9;22;2.2;5;0.5;31.03;390.1;44.92;26172;2617.2;17544;1754.4;8628;862.8;199;19.9;743;74.3;5303;530.3;2905;290.5;2398;239.8;33;3.3;199;19.9;591.01;59.1;227.39;22.74;3345;334.5;2301;230.1;306;30.6;1574.08;5982748;598274.81;1682.01;168.2;1767.01;176.7;566.73;56.67;2299.33;229.93;1530.12;153.01;186.27;18.63;54.47;5.45;0.14;383;38.3;1118.1;111.81;1357.9;135.79;1192.89;119.29;2822.84;282.28;2606.91;260.69;1408.83;140.88;1935.31;193.53;1280.45;128.05;799.96;80;2714.33;2541.7;2850.76;3437.08;6;0.6;12;1.2
ABSOLUTE ECLIPSE;Jerry_Da_Man;9;5;55.56;3796;421.78;10;1.11;4;0.44;14;1.56;23;2.56;59;6.56;23;2.56;9;1;43.48;374.4;46.29;18845;2093.89;10023;1113.67;8822;980.22;117;13;644;71.56;4524;502.67;2090;232.22;2434;270.44;24;2.67;192;21.33;490.24;54.47;161.62;17.96;1768;196.44;1664;184.89;243;27;1459.47;4258439;473159.88;1535.01;170.56;1259.17;139.91;330.24;36.69;1800.96;200.11;1148.76;127.64;174.67;19.41;55.3;6.14;0.12;456;50.67;1291.1;143.46;905.5;100.61;854.76;94.97;2269.62;252.18;2011.04;223.45;1113.32;123.7;1495.78;166.2;967.56;107.51;661.03;73.45;2883.64;2851.79;2924.61;3866.57;5;0.56;5;0.56
SENTINELS;KIA_krio;5;3;60.00;1708;341.6;6;1.2;0;0;6;1.2;12;2.4;32;6.4;7;1.4;2;0.4;50;493.05;49.35;14528;2905.6;10953;2190.6;3575;715;122;24.4;315;63;2637;527.4;1760;352;877;175.4;18;3.6;77;15.4;332.45;66.49;93.76;18.75;2731;546.2;1247;249.4;45;9;1640.32;2829022;565804.38;687.26;137.45;760.9;152.18;373.75;74.75;954.03;190.81;786.48;157.3;81.43;16.29;49.05;9.81;0.08;624;124.8;631.2;126.24;555.5;111.1;427.4;85.48;1394.53;278.91;1214.07;242.81;607.84;121.57;936.9;187.38;544.76;108.95;340.27;68.05;2826.59;2726.66;2932.8;3477.42;2;0.4;3;0.6
SNOWBUDDIES;Kordred;4;3;75.00;2221;555.25;7;1.75;3;0.75;9;2.25;22;5.5;41;10.25;12;3;3;0.75;31.82;396.85;43.73;10629;2657.25;7185;1796.25;3444;861;86;21.5;307;76.75;2194;548.5;1119;279.75;1075;268.75;14;3.5;93;23.25;172.17;43.04;71.12;17.78;1163;290.75;1234;308.5;283;70.75;1530.84;2392289;598072.25;772.45;193.11;671.66;167.92;230.51;57.63;1052.89;263.22;564.44;141.11;57.3;14.33;43.74;10.93;0.12;373;93.25;550.4;137.6;465.7;116.43;418.34;104.58;1256.29;314.07;1097.38;274.35;577.23;144.31;811.44;202.86;527.49;131.87;335.69;83.92;3002.59;2974.02;3026.33;3839.16;10;2.5;7;1.75
ROYAL ASCENT;Krozex.;4;1;25.00;1263;315.75;2;0.5;4;1;8;2;7;1.75;35;8.75;12;3;4;1;28.57;398.28;43.86;9079;2269.75;4889;1222.25;4190;1047.5;58;14.5;256;64;2191;547.75;777;194.25;1414;353.5;9;2.25;90;22.5;164.62;41.15;122.82;30.7;1077;269.25;493;123.25;127;31.75;1537.48;2046438;511609.5;631.82;157.96;629.87;157.47;156.41;39.1;885.92;221.48;478.45;119.61;53.72;13.43;28.2;7.05;0.13;210;52.5;452.4;113.1;484.1;121.03;448.41;112.1;969.7;242.43;884.73;221.18;533.36;133.34;633.14;158.29;476.25;119.06;308.7;77.18;2740.54;2551.47;2905.54;3673.04;3;0.75;2;0.5
SNOWBUDDIES;Lievation;4;3;75.00;1748;437;4;1;3;0.75;9;2.25;15;3.75;41;10.25;12;3;2;0.5;26.67;394.49;53.54;11205;2801.25;7834;1958.5;3371;842.75;106;26.5;308;77;2987;746.75;2108;527;879;219.75;26;6.5;80;20;101.3;25.33;251.15;62.79;1349;337.25;2801;700.25;508;127;1620.71;2544582;636145.5;649.1;162.28;793.55;198.39;239.39;59.85;1045.19;261.3;563.95;140.99;72.89;18.22;26.94;6.74;0.08;323;80.75;623.6;155.9;490.8;122.7;428.76;107.19;1253.27;313.32;1116.2;279.05;565.84;141.46;834.62;208.65;531.49;132.87;315.92;78.98;3270.76;3191.43;3338.86;3913.17;6;1.5;4;1
ABSOLUTE ECLIPSE;NotbeanRL;8;4;50.00;1746;218.25;4;0.5;2;0.25;5;0.62;14;1.75;55;6.88;23;2.88;5;0.62;28.57;364.06;47.99;17471;2183.88;11196;1399.5;6275;784.38;136;17;441;55.12;3847;480.88;2000;250;1847;230.88;25;3.12;131;16.38;316.62;39.58;323.62;40.45;2905;363.12;2036;254.5;344;43;1525.59;4168905;521113.12;1320.7;165.09;1245.3;155.66;339.08;42.38;1821.05;227.63;987.34;123.42;96.72;12.09;38.43;4.8;0.13;298;37.25;888.6;111.08;1021.6;127.7;976.7;122.09;1928.39;241.05;1830.04;228.75;1075.05;134.38;1295.35;161.92;965.68;120.71;644.06;80.51;2848.52;2826.17;2858.57;3771.59;4;0.5;4;0.5
HAVOC;Saku;7;6;85.71;3639;519.86;11;1.57;6;0.86;11;1.57;28;4;42;6;11;1.57;5;0.71;39.29;402.41;50.34;17372;2481.71;11982;1711.71;5390;770;147;21;469;67;2975;425;1458;208.29;1517;216.71;19;2.71;138;19.71;177.03;25.29;283.24;40.46;3522;503.14;2727;389.57;466;66.57;1549.32;3662061;523151.56;1123.38;160.48;1050.82;150.12;360.11;51.44;1410.3;201.47;971.5;138.79;152.52;21.79;55.01;7.86;0.11;481;68.71;783.2;111.89;805.7;115.1;647.93;92.56;1886.4;269.49;1617.47;231.07;916.86;130.98;1241.94;177.42;719.97;102.85;572.4;81.77;2672.2;2577.95;2758;3599.4;14;2;6;0.86
BLACK JACKETS;ScaperX;2;1;50.00;527;263.5;0;0;3;1.5;2;1;1;0.5;16;8;9;4.5;2;1;0;361.95;54.62;4322;2161;2881;1440.5;1441;720.5;35;17.5;123;61.5;1097;548.5;700;350;397;198.5;10;5;37;18.5;88.17;44.08;35.36;17.68;518;259;693;346.5;321;160.5;1503;1007840;503920;345.44;172.72;300.02;150.01;85.42;42.71;410.57;205.29;289.07;144.54;31.24;15.62;17.94;8.97;0.09;198;99;250;125;209.7;104.85;214.01;107;516.87;258.43;478.4;239.2;252.49;126.25;367.73;183.86;221.62;110.81;141.53;70.76;3047.64;3106.38;3002.48;3613.77;1;0.5;3;1.5
HAVOC;Shxdow00;5;5;100.00;1800;360;5;1;5;1;3;0.6;14;2.8;28;5.6;5;1;2;0.4;35.71;399.96;52.95;11746;2349.2;8713;1742.6;3033;606.6;107;21.4;273;54.6;3129;625.8;1912;382.4;1217;243.4;23;4.6;107;21.4;226.07;45.21;124.44;24.89;1749;349.8;1878;375.6;357;71.4;1599.68;2675649;535129.81;737.96;147.59;696.13;139.23;345.95;69.19;1007.32;201.46;672.44;134.49;100.26;20.05;39.8;7.96;0.11;368;73.6;552.3;110.46;599.2;119.84;550.82;110.16;1229.22;245.84;1085.7;217.14;694.35;138.87;806.47;161.29;567.47;113.49;406.1;81.22;3011.74;2918.03;3129.86;3696.37;7;1.4;3;0.6
ABSOLUTE ECLIPSE;Sky :D;9;5;55.56;2990;332.22;5;0.56;7;0.78;7;0.78;27;3;59;6.56;23;2.56;9;1;18.52;386.65;52.06;21551;2394.56;14473;1608.11;7078;786.44;174;19.33;599;66.56;4569;507.67;2495;277.22;2074;230.44;31;3.44;183;20.33;267.13;29.68;314.48;34.94;1762;195.78;2660;295.56;302;33.56;1562.46;4756405;528489.44;1431.16;159.02;1295.08;143.9;503.1;55.9;1778.19;197.58;1283.61;142.62;167.54;18.62;82.19;9.13;0.09;928;103.11;971.9;107.99;1052.5;116.94;989.33;109.93;2239.98;248.89;2021.29;224.59;1208.03;134.23;1441.62;160.18;1088.87;120.99;698.85;77.65;2772.44;2625.28;2940.61;3752.08;6;0.67;8;0.89
BS;Solaraiz;10;6;60.00;3903;390.3;11;1.1;8;0.8;13;1.3;25;2.5;99;9.9;22;2.2;9;0.9;44;395.5;48.42;26163;2616.3;18149;1814.9;8014;801.4;206;20.6;680;68;5032;503.2;2668;266.8;2364;236.4;29;2.9;179;17.9;789.23;78.92;266.67;26.67;2367;236.7;2397;239.7;297;29.7;1524.29;5794916;579491.62;1762.83;176.28;1771.65;177.17;482.59;48.26;2224.51;222.45;1587.03;158.7;205.52;20.55;48.92;4.89;0.14;367;36.7;1379.7;137.97;1337.6;133.76;1226.92;122.69;2790.15;279.02;2627.29;262.73;1389.77;138.98;1977.05;197.71;1220.12;122.01;819.9;81.99;2978.81;2960.55;2996.44;3627.11;16;1.6;10;1
SENTINELS;Sym_14;5;3;60.00;1782;356.4;6;1.2;3;0.6;3;0.6;15;3;32;6.4;7;1.4;4;0.8;40;440.06;48.53;13564;2712.8;9552;1910.4;4012;802.4;113;22.6;341;68.2;3975;795;2831;566.2;1144;228.8;33;6.6;99;19.8;270.27;54.05;197.14;39.43;2199;439.8;1859;371.8;505;101;1590.53;2750978;550195.62;753.9;150.78;753.15;150.63;320.93;64.19;1018.97;203.79;739.5;147.9;69.52;13.9;30.4;6.08;0.07;405;81;470.9;94.18;659.1;131.82;563.28;112.66;1264.69;252.94;1134.89;226.98;693.07;138.61;826.71;165.34;580.49;116.1;420.77;84.15;2708.52;2514.47;2908.63;3406.36;5;1;1;0.2
SENTINELS;TinyToast717;5;3;60.00;1675;335;2;0.4;4;0.8;8;1.6;8;1.6;32;6.4;7;1.4;1;0.2;25;366.94;40.49;11314;2262.8;7490;1498;3824;764.8;82;16.4;339;67.8;1266;253.2;365;73;901;180.2;4;0.8;80;16;328.48;65.7;152.18;30.44;1112;222.4;651;130.2;64;12.8;1481;2538269;507653.81;883.29;176.66;679.6;135.92;246.94;49.39;980.52;196.1;734.97;146.99;94.33;18.87;33.61;6.72;0.11;298;59.6;654.1;130.82;518.2;103.64;430.9;86.18;1378.95;275.79;1259.43;251.89;550.42;110.08;951.74;190.35;553.18;110.64;304.91;60.98;2880.97;2793.61;2932.41;3480.13;6;1.2;6;1.2
ONYX;WIZ54041;9;3;33.33;3072;341.33;5;0.56;6;0.67;15;1.67;20;2.22;86;9.56;26;2.89;9;1;25;342.8;50.22;20788;2309.78;13611;1512.33;7177;797.44;155;17.22;628;69.78;2480;275.56;1099;122.11;1381;153.44;13;1.44;119;13.22;525.97;58.44;228.75;25.42;1969;218.78;1944;216;145;16.11;1529.93;5069981;563331.25;1644.87;182.76;1371.88;152.43;510.29;56.7;1973.24;219.25;1409.55;156.62;144.25;16.03;60.85;6.76;0.1;590;65.56;1434.5;159.39;910.3;101.14;808.13;89.79;2718.92;302.1;2617.49;290.83;909.55;101.06;2063.43;229.27;946.04;105.12;517.59;57.51;3373.54;3409.7;3343.22;3909.78;9;1;14;1.56
HAVOC;Xvital MaGzX;2;1;50.00;654;327;2;1;3;1.5;2;1;4;2;14;7;6;3;1;0.5;50;296.31;47.61;3824;1912;2531;1265.5;1293;646.5;31;15.5;113;56.5;476;238;214;107;262;131;3;1.5;22;11;35.23;17.61;86.4;43.2;112;56;603;301.5;85;42.5;1466.01;947958;473979;395.24;197.62;273.18;136.59;72.17;36.08;409.83;204.92;274.69;137.35;56.06;28.03;8.29;4.14;0.16;52;26;302.9;151.45;197.6;98.8;198.76;99.38;541.81;270.9;551.17;275.58;189.41;94.71;417.55;208.77;231.91;115.96;91.11;45.56;3547.13;3553.21;3529.88;3955.18;0;0;2;1
NCN;Zerox;9;5;55.56;4245;471.67;7;0.78;10;1.11;17;1.89;30;3.33;67;7.44;24;2.67;10;1.11;23.33;391.18;52.8;24366;2707.33;16545;1838.33;7821;869;197;21.89;694;77.11;7268;807.56;4782;531.33;2486;276.22;53;5.89;224;24.89;310.48;34.5;323.23;35.91;1330;147.78;3452;383.56;642;71.33;1603.73;5619317;624368.56;1557.35;173.04;1541.52;171.28;634.64;70.52;1766.86;196.32;1636.75;181.86;329.92;36.66;93.67;10.41;0.12;773;85.89;1223.1;135.9;1131.3;125.7;1111.28;123.48;2622.24;291.36;2235.04;248.34;1498.48;166.5;1640.19;182.24;1158.82;128.76;934.5;103.83;2993.13;2785.28;3235.3;3905.67;11;1.22;8;0.89
HAVOC;boywunder;7;6;85.71;3070;438.57;9;1.29;6;0.86;10;1.43;26;3.71;42;6;11;1.57;3;0.43;34.62;436.14;53.78;18982;2711.71;12670;1810;6312;901.71;146;20.86;559;79.86;3923;560.43;1909;272.71;2014;287.71;21;3;179;25.57;291.32;41.62;180.8;25.83;1817;259.57;1626;232.29;197;28.14;1628.16;3852503;550357.56;965.58;137.94;1161.55;165.94;405.98;58;1425.03;203.58;990.43;141.49;117.68;16.81;50.93;7.28;0.13;402;57.43;835.9;119.41;797;113.86;635.29;90.76;1897.81;271.12;1613.81;230.54;919.29;131.33;1186.89;169.56;796.46;113.78;549.77;78.54;3000.88;2894.19;3117.8;3751.45;5;0.71;7;1
NCN;kismet.;4;3;75.00;2087;521.75;8;2;4;1;4;1;16;4;31;7.75;11;2.75;4;1;50;428.55;45.15;10981;2745.25;7996;1999;2985;746.25;89;22.25;253;63.25;2200;550;1036;259;1164;291;11;2.75;94;23.5;285.28;71.32;120.94;30.24;1681;420.25;755;188.75;63;15.75;1603.93;2335087;583771.75;635.39;158.85;673.31;168.33;259.55;64.89;905.14;226.29;579.84;144.96;83.25;20.81;19.06;4.76;0.11;171;42.75;516.4;129.1;517;129.25;453.55;113.39;1114.7;278.67;929.26;232.32;638.98;159.74;650.36;162.59;512.67;128.17;405.22;101.31;3103.6;2951.25;3305.25;4018.24;8;2;4;1
ONYX;sxntinal;9;3;33.33;3565;396.11;9;1;4;0.44;14;1.56;34;3.78;86;9.56;26;2.89;9;1;26.47;402.37;45.86;23444;2604.89;17799;1977.67;5645;627.22;203;22.56;493;54.78;3912;434.67;2521;280.11;1391;154.56;28;3.11;113;12.56;730.36;81.15;278.02;30.89;3846;427.33;2523;280.33;287;31.89;1554.3;5154263;572695.88;1551.5;172.39;1327.95;147.55;646.8;71.87;1859.04;206.56;1513.51;168.17;153.7;17.08;49.94;5.55;0.11;452;50.22;1077.3;119.7;1167.4;129.71;941.43;104.6;2584.8;287.2;2379.91;264.43;1146.31;127.37;1818.96;202.11;1006.7;111.86;700.6;77.84;2902.02;2767.76;3011.53;3791.72;7;0.78;14;1.56
ESK;tnk_knights;7;1;14.29;2432;347.43;6;0.86;3;0.43;13;1.86;13;1.86;75;10.71;25;3.57;7;1;46.15;380.85;42.36;16514;2359.14;11034;1576.29;5480;782.86;123;17.57;460;65.71;3105;443.57;1537;219.57;1568;224;18;2.57;130;18.57;457.66;65.38;159.51;22.79;1812;258.86;1245;177.86;295;42.14;1513.13;3769886;538555.12;1240.67;177.24;1129.7;161.39;302.05;43.15;1549.2;221.31;986.72;140.96;136.5;19.5;40.79;5.83;0.11;387;55.29;794.2;113.46;878.4;125.49;834.89;119.27;1837.53;262.5;1751.79;250.26;920.64;131.52;1327;189.57;829.59;118.51;515.84;73.69;2879.04;2683.84;3073.94;3590.34;5;0.71;6;0.86
BS;xan;10;6;60.00;3820;382;5;0.5;7;0.7;20;2;20;2;99;9.9;22;2.2;8;0.8;25;419.26;42.58;27484;2748.4;20466;2046.6;7018;701.8;232;23.2;582;58.2;4030;403;2270;227;1760;176;28;2.8;152;15.2;626.93;62.69;296.97;29.7;4207;420.7;2054;205.4;392;39.2;1651.22;6282762;628276.19;1469.4;146.94;1692.83;169.28;853.69;85.37;2117.43;211.74;1719.63;171.96;178.85;17.89;63.7;6.37;0.08;766;76.6;1428.2;142.82;1167.6;116.76;998.55;99.85;3017.37;301.74;2743.99;274.4;1271.92;127.19;2082.5;208.25;1229.15;122.92;704.26;70.43;2744.24;2688.06;2805.31;3471.81;8;0.8;11;1.1
SNOWBUDDIES;yert;4;3;75.00;1596;399;3;0.75;3;0.75;7;1.75;11;2.75;41;10.25;12;3;7;1.75;27.27;549.98;48.11;15167;3791.75;11052;2763;4115;1028.75;123;30.75;356;89;3771;942.75;2433;608.25;1338;334.5;28;7;114;28.5;284.09;71.02;127.16;31.79;3515;878.75;1265;316.25;365;91.25;1751.94;2745987;686496.75;518.73;129.68;695.04;173.76;464.46;116.12;870.88;217.72;680.25;170.06;127.12;31.78;29.28;7.32;0.09;361;90.25;440.1;110.03;624.6;156.15;545.85;136.46;1132.4;283.1;1011.33;252.83;666.9;166.73;715.36;178.84;555.57;138.89;407.3;101.82;2888;2629.43;3140.07;3923.25;10;2.5;6;1.5
