team name;player name;games;wins;win percentage;score;score per game;goals;goals per game;assists;assists per game;saves;saves per game;shots;shots per game;shots conceded;shots conceded per game;goals conceded;goals conceded per game;goals conceded while last defender;goals conceded while last defender per game;shooting percentage;bpm per game;avg boost amount per game;amount collected;amount collected per game;amount collected big pads;amount collected big pads per game;amount collected small pads;amount collected small pads per game;count collected big pads;count collected big pads per game;count collected small pads;count collected small pads per game;amount stolen;amount stolen per game;amount stolen big pads;amount stolen big pads per game;amount stolen small pads;amount stolen small pads per game;count stolen big pads;count stolen big pads per game;count stolen small pads;count stolen small pads per game;0 boost time;0 boost time per game;100 boost time;100 boost time per game;amount used while supersonic;amount used while supersonic per game;amount overfill total;amount overfill total per game;amount overfill stolen;amount overfill stolen per game;avg speed per game;total distance;total distance per game;time slow speed;time slow speed per game;time boost speed;time boost speed per game;time supersonic speed;time supersonic speed per game;time on ground;time on ground per game;time low in air;time low in air per game;time high in air;time high in air per game;time powerslide;time powerslide per game;avg powerslide time per game;count powerslide;count powerslide per game;time most back;time most back per game;time most forward;time most forward per game;time in front of ball;time in front of ball per game;time behind ball;time behind ball per game;time defensive half;time defensive half per game;time offensive half;time offensive half per game;time defensive third;time defensive third per game;time neutral third;time neutral third per game;time offensive third;time offensive third per game;avg distance to ball per game;avg distance to ball has possession per game;avg distance to ball no possession per game;avg distance to team mates per game;demos inflicted;demos inflicted per game;demos taken;demos taken per game
BJ;Aiden76_____;3;0;0.00;906;302;1;0.33;1;0.33;4;1.33;7;2.33;35;11.67;11;3.67;3;1;14.29;449.51;53.96;8378;2792.67;6537;2179;1841;613.67;78;26;180;60;1345;448.33;943;314.33;402;134;10;3.33;37;12.33;123.45;41.15;92.76;30.92;1451;483.67;1064;354.67;61;20.33;1618.18;1752455;584151.69;439.11;146.37;464.11;154.7;243.25;81.08;574.21;191.4;476.13;158.71;96.12;32.04;18.24;6.08;0.13;145;48.33;382.1;127.37;387.9;129.3;337.35;112.45;809.12;269.71;807.15;269.05;339.31;113.1;623.18;207.73;317.89;105.96;205.4;68.47;2897.03;2747.06;3002.27;3623.05;7;2.33;8;2.67
TPO;AyJake;5;3;60.00;1556;311.2;4;0.8;0;0;6;1.2;14;2.8;31;6.2;9;1.8;1;0.2;28.57;518.37;50.98;14337;2867.4;10871;2174.2;3466;693.2;125;25;261;52.2;4087;817.4;2903;580.6;1184;236.8;33;6.6;97;19.4;295.54;59.11;121.98;24.4;2484;496.8;1419;283.8;312;62.4;1683.76;2696664;539332.81;555.09;111.02;758.39;151.68;376.59;75.32;938.16;187.63;670.5;134.1;81.39;16.28;23.97;4.79;0.12;191;38.2;433.2;86.64;653.1;130.62;568.71;113.74;1121.34;224.27;953.43;190.69;736.61;147.32;651.66;130.33;593.61;118.72;444.79;88.96;2948.45;2774.22;3077.87;3874.76;6;1.2;6;1.2
NECRO BLOODLUST;Classy;3;3;100.00;834;278;1;0.33;4;1.33;2;0.67;8;2.67;13;4.33;6;2;1;0.33;12.5;350.39;54.88;6964;2321.33;4796;1598.67;2168;722.67;60;20;191;63.67;1465;488.33;718;239.33;747;249;11;3.67;65;21.67;98.55;32.85;93.98;31.33;565;188.33;1302;434;397;132.33;1505.05;1536858;512286;532.86;177.62;461.2;153.73;119.84;39.95;644.43;214.81;429.78;143.26;39.7;13.23;32.46;10.82;0.12;259;86.33;360.7;120.23;321.2;107.07;290.56;96.85;823.34;274.45;668.53;222.84;445.37;148.46;474.7;158.23;386.39;128.8;252.81;84.27;2983.28;2905.39;3102.08;3641.65;1;0.33;1;0.33
BJ;DemoWTH;3;0;0.00;802;267.33;1;0.33;1;0.33;4;1.33;5;1.67;35;11.67;11;3.67;2;0.67;20;371.91;53.36;7168;2389.33;4712;1570.67;2456;818.67;54;18;211;70.33;1660;553.33;1062;354;598;199.33;12;4;56;18.67;123.28;41.09;88.2;29.4;831;277;762;254;163;54.33;1555.74;1699249;566416.31;527.3;175.77;413.65;137.88;218.65;72.88;613.54;204.51;489.55;163.18;56.5;18.83;28.86;9.62;0.12;238;79.33;371.2;123.73;341.4;113.8;330.55;110.18;829.04;276.35;799.43;266.48;360.15;120.05;616.14;205.38;350.45;116.82;193.01;64.34;2755.22;2547.74;2917.45;3488.7;2;0.67;4;1.33
ABSOLUTE ECLIPSE;Fluffball0204;3;0;0.00;890;296.67;3;1;0;0;4;1.33;5;1.67;36;12;16;5.33;6;2;60;254.36;53.35;4841;1613.67;3422;1140.67;1419;473;45;15;122;40.67;466;155.33;239;79.67;227;75.67;5;1.67;20;6.67;52.17;17.39;99.84;33.28;173;57.67;1108;369.33;260;86.67;1383.73;1403447;467815.66;658.32;219.44;389.44;129.81;60.37;20.12;687.84;229.28;375.02;125.01;45.26;15.09;18.29;6.1;0.1;182;60.67;363.1;121.03;270.8;90.27;282.83;94.28;825.31;275.1;799.25;266.42;308.88;102.96;624.93;208.31;316.39;105.46;166.8;55.6;3106.27;3189.26;3074.54;3693.14;0;0;1;0.33
NCN;Ghostyloves69;9;3;33.33;2634;292.67;5;0.56;2;0.22;12;1.33;16;1.78;75;8.33;18;2;6;0.67;31.25;352.64;45.54;18103;2011.44;11808;1312;6295;699.44;138;15.33;555;61.67;3497;388.56;1866;207.33;1631;181.22;20;2.22;148;16.44;347.36;38.6;327.2;36.36;2056;228.44;1896;210.67;82;9.11;1465.88;4228809;469867.66;1557.74;173.08;1178.01;130.89;318.99;35.44;1870.48;207.83;1045.53;116.17;138.66;15.41;41.76;4.64;0.11;376;41.78;928.2;103.13;993.9;110.43;928.63;103.18;2126.08;236.23;2047.12;227.46;1007.59;111.95;1536;170.67;923.05;102.56;595.67;66.19;2747.03;2637.25;2857.02;3673.12;10;1.11;23;2.56
ABSOLUTE ECLIPSE;Jerry_Da_Man;3;0;0.00;979;326.33;2;0.67;0;0;6;2;4;1.33;36;12;16;5.33;6;2;50;384.3;43.65;6741;2247;3845;1281.67;2896;965.33;45;15;251;83.67;1447;482.33;758;252.67;689;229.67;9;3;61;20.33;145.5;48.5;49.75;16.58;840;280;666;222;140;46.67;1457.72;1469827;489942.34;551.83;183.94;445.71;148.57;104.01;34.67;662.82;220.94;402.47;134.16;36.26;12.09;25.03;8.34;0.12;210;70;392.5;130.83;368.2;122.73;334.15;111.38;767.4;255.8;784.14;261.38;317.4;105.8;618.33;206.11;311.32;103.77;171.89;57.3;3304.43;3172.56;3395.5;3910.07;3;1;3;1
SNOWBUDDIES;Jordo37_;12;8;66.67;5488;457.33;16;1.33;6;0.5;20;1.67;38;3.17;84;7;24;2;8;0.67;42.11;435.54;43.93;30716;2559.67;21265;1772.08;9451;787.58;242;20.17;816;68;6048;504;3059;254.92;2989;249.08;34;2.83;258;21.5;579.12;48.26;226.6;18.88;4678;389.83;2768;230.67;402;33.5;1662.24;6687202;557266.81;1588.84;132.4;1799.76;149.98;910.64;75.89;2290.23;190.85;1777.84;148.15;231.2;19.27;74.76;6.23;0.09;827;68.92;1174.2;97.85;1384.8;115.4;1296.75;108.06;3002.49;250.21;2650.52;220.88;1648.73;137.39;1940.4;161.7;1339.77;111.65;1019.05;84.92;2642.61;2570.6;2727.12;3583.72;18;1.5;10;0.83
SNOWBUDDIES;Kordred;5;2;40.00;1481;296.2;3;0.6;3;0.6;5;1;12;2.4;33;6.6;14;2.8;5;1;25;367.81;45.57;10805;2161;7289;1457.8;3516;703.2;84;16.8;319;63.8;1471;294.2;835;167;636;127.2;9;1.8;62;12.4;121.63;24.33;72.35;14.47;1376;275.2;1074;214.8;67;13.4;1471.72;2497800;499560;952.86;190.57;663.85;132.77;198.25;39.65;1191.95;238.39;559.95;111.99;63.04;12.61;61.54;12.31;0.12;494;98.8;713.1;142.62;437.4;87.48;441.84;88.37;1373.12;274.62;1307.19;261.44;507.77;101.55;957.46;191.49;615.02;123;242.49;48.5;2991.68;3070.47;2902.07;3611.38;11;2.2;5;1
SNOWBUDDIES;Lievation;4;3;75.00;1274;318.5;4;1;3;0.75;1;0.25;9;2.25;29;7.25;8;2;2;0.5;44.44;354.69;47.42;8299;2074.75;5541;1385.25;2758;689.5;63;15.75;233;58.25;2138;534.5;1469;367.25;669;167.25;16;4;64;16;147.87;36.97;140.58;35.15;757;189.25;848;212;162;40.5;1509.77;1994110;498527.5;641.81;160.45;600.95;150.24;162.18;40.54;850.96;212.74;485.39;121.35;68.59;17.15;18.43;4.61;0.07;268;67;561.7;140.43;381.9;95.48;349.15;87.29;1055.8;263.95;902.15;225.54;502.79;125.7;642.86;160.71;475.49;118.87;286.6;71.65;3048.65;2993.41;3144.16;3776.07;4;1;4;1
