team name;player name;games;wins;win percentage;score;score per game;goals;goals per game;assists;assists per game;saves;saves per game;shots;shots per game;shots conceded;shots conceded per game;goals conceded;goals conceded per game;goals conceded while last defender;goals conceded while last defender per game;shooting percentage;bpm per game;avg boost amount per game;amount collected;amount collected per game;amount collected big pads;amount collected big pads per game;amount collected small pads;amount collected small pads per game;count collected big pads;count collected big pads per game;count collected small pads;count collected small pads per game;amount stolen;amount stolen per game;amount stolen big pads;amount stolen big pads per game;amount stolen small pads;amount stolen small pads per game;count stolen big pads;count stolen big pads per game;count stolen small pads;count stolen small pads per game;0 boost time;0 boost time per game;100 boost time;100 boost time per game;amount used while supersonic;amount used while supersonic per game;amount overfill total;amount overfill total per game;amount overfill stolen;amount overfill stolen per game;avg speed per game;total distance;total distance per game;time slow speed;time slow speed per game;time boost speed;time boost speed per game;time supersonic speed;time supersonic speed per game;time on ground;time on ground per game;time low in air;time low in air per game;time high in air;time high in air per game;time powerslide;time powerslide per game;avg powerslide time per game;count powerslide;count powerslide per game;time most back;time most back per game;time most forward;time most forward per game;time in front of ball;time in front of ball per game;time behind ball;time behind ball per game;time defensive half;time defensive half per game;time offensive half;time offensive half per game;time defensive third;time defensive third per game;time neutral third;time neutral third per game;time offensive third;time offensive third per game;avg distance to ball per game;avg distance to ball has possession per game;avg distance to ball no possession per game;avg distance to team mates per game;demos inflicted;demos inflicted per game;demos taken;demos taken per game
LRX;K0RRVS;4;3;75.00;1469;367.25;7;1.75;3;0.75;1;0.25;10;2.5;39;9.75;12;3;4;1;70;428.26;37.7;9585;2396.25;6945;1736.25;2640;660;76;19;237;59.25;1510;377.5;825;206.25;685;171.25;9;2.25;61;15.25;313.16;78.29;98.5;24.62;1206;301.5;674;168.5;80;20;1559.13;2080834;520208.5;641.85;160.46;607.35;151.84;201.6;50.4;830.45;207.61;576.19;144.05;44.17;11.04;19.74;4.93;0.1;194;48.5;485.3;121.33;423.7;105.93;395.96;98.99;1054.85;263.71;989.83;247.46;460.98;115.24;789.13;197.28;403.36;100.84;258.33;64.58;2849.89;2781.71;2908.26;3602.92;2;0.5;8;2
TPO;Kordred;3;0;0.00;730;243.33;0;0;1;0.33;4;1.33;6;2;27;9;10;3.33;6;2;0;385.32;50.14;6203;2067.67;4182;1394;2021;673.67;49;16.33;183;61;857;285.67;441;147;416;138.67;6;2;37;12.33;97.17;32.39;60.63;20.21;897;299;796;265.33;163;54.33;1529.25;1483377;494459;478.47;159.49;409.48;136.49;137.86;45.95;626.63;208.88;371.75;123.92;27.45;9.15;31.85;10.62;0.11;280;93.33;355.9;118.63;331.7;110.57;303.6;101.2;722.21;240.74;690.44;230.15;335.37;111.79;520.5;173.5;318.8;106.27;186.5;62.17;2821.72;2723.2;2912.05;3752.22;2;0.67;4;1.33
LRX;LMN.;4;3;75.00;2010;502.5;4;1;5;1.25;10;2.5;15;3.75;39;9.75;12;3;2;0.5;26.67;358.8;48.24;9155;2288.75;6255;1563.75;2900;725;76;19;267;66.75;1829;457.25;1003;250.75;826;206.5;13;3.25;74;18.5;191.66;47.91;153.28;38.32;823;205.75;1407;351.75;272;68;1526.64;2048130;512032.5;679.95;169.99;633.03;158.26;144.85;36.21;871.83;217.96;520.84;130.21;65.14;16.28;33.83;8.46;0.1;339;84.75;380.1;95.03;559;139.75;499.02;124.76;958.81;239.7;942.13;235.53;515.69;128.92;697.68;174.42;462.28;115.57;297.85;74.46;2734.12;2508.57;2932.67;3592.43;5;1.25;5;1.25
SNOWBUDDIES;Lievation;2;2;100.00;623;311.5;0;0;2;1;4;2;5;2.5;15;7.5;4;2;2;1;0;431.52;49.29;5202;2601;3341;1670.5;1861;930.5;41;20.5;164;82;1233;616.5;611;305.5;622;311;7;3.5;49;24.5;65.81;32.9;60.48;30.24;364;182;825;412.5;102;51;1610.77;1056057;528028.5;261.84;130.92;341.07;170.54;96.82;48.41;427.28;213.64;246.57;123.29;25.88;12.94;14.26;7.13;0.08;178;89;285.4;142.7;186.5;93.25;184.61;92.31;515.12;257.56;472.74;236.37;227;113.5;329.59;164.79;249.16;124.58;120.98;60.49;3387.54;3342.85;3441.42;4157.54;1;0.5;1;0.5
VOIDED;MP4 Lumox.;2;0;0.00;615;307.5;0;0;1;0.5;5;2.5;4;2;27;13.5;6;3;3;1.5;0;346.35;43.38;3931;1965.5;2692;1346;1239;619.5;32;16;109;54.5;373;186.5;252;126;121;60.5;3;1.5;11;5.5;104.7;52.35;37.83;18.91;655;327.5;424;212;47;23.5;1557.98;1009776;504888;301.42;150.71;298.81;149.4;87.03;43.51;420.53;210.26;244.43;122.21;22.31;11.15;26.38;13.19;0.08;332;166;253.7;126.85;185.5;92.75;184.95;92.48;502.3;251.15;515.09;257.54;172.17;86.09;396.21;198.1;202.72;101.36;88.33;44.17;3143.86;3068.45;3221.83;3845.67;3;1.5;1;0.5
LRX;MerzR;4;3;75.00;1687;421.75;4;1;5;1.25;7;1.75;9;2.25;39;9.75;12;3;6;1.5;44.44;361.54;53.54;8940;2235;6372;1593;2568;642;78;19.5;228;57;1536;384;947;236.75;589;147.25;13;3.25;55;13.75;127.61;31.9;119.47;29.87;818;204.5;1286;321.5;395;98.75;1497.94;2025272;506318;719.87;179.97;536.21;134.05;212.81;53.2;815.43;203.86;601.53;150.38;51.93;12.98;33.7;8.42;0.09;386;96.5;527.9;131.97;379.1;94.78;360.47;90.12;1108.42;277.1;1051.69;262.92;417.21;104.3;805.13;201.28;442.35;110.59;221.41;55.35;3184.44;3109.93;3274.15;3689.39;2;0.5;2;0.5
TPO;Nuggy_003;6;0;0.00;1372;228.67;1;0.17;3;0.5;7;1.17;6;1;64;10.67;23;3.83;2;0.33;16.67;322.35;52.24;11835;1972.5;8047;1341.17;3788;631.33;100;16.67;336;56;2138;356.33;1278;213;860;143.33;17;2.83;76;12.67;148.67;24.78;244.45;40.74;1260;210;1981;330.17;435;72.5;1448.03;2820260;470043.34;1126.96;187.83;758.14;126.36;228.76;38.13;1398.52;233.09;642.3;107.05;73.06;12.18;25.81;4.3;0.15;169;28.17;678.1;113.02;708.6;118.1;681.85;113.64;1432.04;238.67;1426.03;237.67;687.85;114.64;1066.16;177.69;665.99;111;381.71;63.62;2989.49;2920.15;3062.91;3717.27;12;2;13;2.17
SYN;Priml;2;0;0.00;232;116;0;0;0;0;2;1;4;2;26;13;9;4.5;3;1.5;0;406.34;41.65;4699;2349.5;3183;1591.5;1516;758;39;19.5;128;64;699;349.5;262;131;437;218.5;3;1.5;34;17;118.05;59.03;41.12;20.56;423;211.5;383;191.5;40;20;1536.8;1009051;504525.5;297.24;148.62;293.15;146.57;105;52.5;402.55;201.27;265.12;132.56;27.71;13.85;12.21;6.11;0.1;126;63;230.4;115.2;208.4;104.2;223.61;111.81;471.78;235.89;493.1;246.55;202.3;101.15;361.05;180.52;225.43;112.71;108.91;54.46;3095.38;2988.58;3198.4;3692.14;0;0;3;1.5
TF;RReflexApex;6;6;100.00;2596;432.67;6;1;6;1;6;1;22;3.67;34;5.67;7;1.17;3;0.5;27.27;448.36;52.41;15753;2625.5;10848;1808;4905;817.5;128;21.33;424;70.67;3961;660.17;2327;387.83;1634;272.33;28;4.67;130;21.67;247.49;41.25;201.39;33.56;1479;246.5;1525;254.17;437;72.83;1640.23;3237821;539636.81;783.18;130.53;973.57;162.26;358.07;59.68;1173.82;195.64;833.13;138.86;107.84;17.97;31.62;5.27;0.1;325;54.17;594;99;782.1;130.35;576.63;96.11;1538.17;256.36;1248.77;208.13;866.04;144.34;887.7;147.95;685.66;114.28;541.42;90.24;2723.68;2626.17;2858.52;3643.84;11;1.83;5;0.83
NECRO BLOODLUST;RSC Raven;3;3;100.00;1061;353.67;3;1;1;0.33;4;1.33;15;5;14;4.67;4;1.33;1;0.33;20;329.57;53.55;5972;1990.67;4015;1338.33;1957;652.33;49;16.33;177;59;1857;619;1150;383.33;707;235.67;13;4.33;62;20.67;76.88;25.63;166.13;55.38;409;136.33;1014;338;171;57;1509.82;1457526;485842;474.56;158.19;430.15;143.38;115.03;38.34;614.77;204.92;361.32;120.44;43.65;14.55;22.48;7.49;0.14;159;53;364.4;121.47;330.1;110.03;283.59;94.53;736.15;245.38;597.8;199.27;421.94;140.65;426.54;142.18;331.56;110.52;261.65;87.22;3051.95;3074.16;2981.04;3713.94;3;1;3;1
NECRO BLOODLUST;RaunchyRomanian;3;3;100.00;1142;380.67;3;1;3;1;2;0.67;10;3.33;14;4.67;4;1.33;2;0.67;30;408.64;49.9;6904;2301.33;5375;1791.67;1529;509.67;62;20.67;129;43;1897;632.33;1337;445.67;560;186.67;17;5.67;42;14;135.7;45.23;112.54;37.51;533;177.67;619;206.33;160;53.33;1502.35;1461839;487279.66;490.58;163.53;411.03;137.01;124.14;41.38;546.48;182.16;416.21;138.74;63.06;21.02;13.48;4.49;0.14;99;33;288.4;96.13;358.4;119.47;284.9;94.97;740.85;246.95;589.73;196.58;436.03;145.34;412.14;137.38;317.15;105.72;296.46;98.82;2656.28;2461.68;2918.51;3582.15;0;0;1;0.33
RAE;Reaper;1;0;0.00;406;406;1;1;0;0;2;2;2;2;16;16;6;6;2;2;50;385;50.54;2227;2227;1495;1495;732;732;17;17;67;67;222;222;139;139;83;83;2;2;7;7;32.76;32.76;33.06;33.06;396;396;231;231;60;60;1474;494108;494108;183.73;183.73;131.18;131.18;53.9;53.9;227.1;227.1;130.19;130.19;11.52;11.52;7.4;7.4;0.09;85;85;148.4;148.4;88.3;88.3;97.64;97.64;271.18;271.18;287.13;287.13;81.69;81.69;209.91;209.91;118.68;118.68;40.23;40.23;2962;2778;3071;3461;1;1;3;3
RAE;Reaper (I will chase);2;0;0.00;491;245.5;0;0;0;0;3;1.5;2;1;19;9.5;5;2.5;0;0;0;416.95;48.38;4459;2229.5;3001;1500.5;1458;729;33;16.5;127;63.5;839;419.5;459;229.5;380;190;5;2.5;33;16.5;110.91;55.46;56.04;28.02;931;465.5;328;164;50;25;1528.96;965110;482555;316.26;158.13;244.57;122.29;107.06;53.53;386.38;193.19;242.29;121.14;39.23;19.61;13.81;6.9;0.09;158;79;230.6;115.3;222.4;111.2;207.33;103.67;460.56;230.28;466.46;233.23;201.44;100.72;357.21;178.61;181.88;90.94;128.79;64.39;3208.27;3215.53;3171.38;3942.45;3;1.5;3;1.5
TF;ResilientFury;6;6;100.00;2712;452;5;0.83;7;1.17;13;2.17;18;3;34;5.67;7;1.17;3;0.5;27.78;414.92;47.88;14569;2428.17;8737;1456.17;5832;972;105;17.5;527;87.83;3858;643;1811;301.83;2047;341.17;23;3.83;178;29.67;210.35;35.06;107.37;17.89;1290;215;974;162.33;157;26.17;1564.64;3097755;516292.5;914.36;152.39;897.81;149.63;307.51;51.25;1257.86;209.64;784.26;130.71;77.52;12.92;82.34;13.72;0.09;862;143.67;707.7;117.95;670;111.67;536.8;89.47;1582.86;263.81;1297.99;216.33;821.68;136.95;934.88;155.81;692.91;115.49;491.87;81.98;3014.79;2972.57;3072.17;3664.74;7;1.17;4;0.67
HV;Saku;6;3;50.00;2764;460.67;5;0.83;4;0.67;12;2;16;2.67;47;7.83;11;1.83;4;0.67;31.25;405.55;48.67;13967;2327.83;9539;1589.83;4428;738;115;19.17;365;60.83;2849;474.83;1371;228.5;1478;246.33;16;2.67;116;19.33;182.67;30.45;196.52;32.75;2574;429;1927;321.17;202;33.67;1548.99;3047912;507985.34;931.12;155.19;855.22;142.54;306.23;51.04;1171.31;195.22;806.21;134.37;115.07;19.18;47.69;7.95;0.11;422;70.33;682.1;113.68;654.1;109.02;541.56;90.26;1551.02;258.5;1338.33;223.05;754.25;125.71;1024.36;170.73;636.02;106;432.22;72.04;2612.28;2488.01;2738.27;3598.17;12;2;6;1
RAE;Sauczii13;3;0;0.00;957;319;1;0.33;1;0.33;6;2;4;1.33;35;11.67;11;3.67;4;1.33;25;425;45.58;7286;2428.67;5298;1766;1988;662.67;62;20.67;164;54.67;1791;597;1124;374.67;667;222.33;12;4;47;15.67;142.8;47.6;93.1;31.03;1004;334.67;921;307;73;24.33;1465.04;1429982;476660.66;530.75;176.92;391.39;130.46;122.85;40.95;635.93;211.98;369.68;123.23;39.39;13.13;17.23;5.74;0.13;135;45;306.4;102.13;354;118;354.27;118.09;690.72;230.24;730.57;243.52;314.42;104.81;566.39;188.8;282.79;94.26;195.81;65.27;3026.69;2855.65;3141.85;3666.13;1;0.33;4;1.33
HV;Shxdow00;3;2;66.67;1085;361.67;4;1.33;1;0.33;4;1.33;5;1.67;27;9;5;1.67;1;0.33;80;400.74;48.2;6632;2210.67;4809;1603;1823;607.67;58;19.33;158;52.67;1332;444;970;323.33;362;120.67;11;3.67;33;11;153.23;51.08;69.79;23.26;846;282;906;302;131;43.67;1533.02;1502435;500811.66;490.66;163.55;377.12;125.71;176.94;58.98;575.68;191.89;421.69;140.56;47.33;15.78;19.51;6.5;0.12;161;53.67;348.6;116.2;309.3;103.1;287.2;95.73;757.51;252.5;714.4;238.13;330.3;110.1;550.39;183.46;295.52;98.51;198.8;66.27;2978.52;2864.95;3151.38;3563.58;8;2.67;2;0.67
AE;Sky :D;4;1;25.00;1278;319.5;4;1;2;0.5;2;0.5;14;3.5;34;8.5;15;3.75;0;0;28.57;381.67;51.99;9535;2383.75;6507;1626.75;3028;757;77;19.25;270;67.5;2303;575.75;1451;362.75;852;213;16;4;77;19.25;125.36;31.34;120.87;30.22;706;176.5;1324;331;170;42.5;1596.72;2138618;534654.5;618.26;154.56;622.07;155.52;214.64;53.66;843.18;210.79;536.88;134.22;74.9;18.73;25.56;6.39;0.07;375;93.75;420.2;105.05;455.6;113.9;449.42;112.35;1005.56;251.39;912.99;228.25;541.98;135.49;637.15;159.29;499.87;124.97;317.94;79.49;3038.75;3022.22;3069.77;3839.87;3;0.75;6;1.5
Solaraiz & s0xxqt & eternal;Solaraiz;6;3;50.00;2407;401.17;5;0.83;3;0.5;10;1.67;13;2.17;52;8.67;15;2.5;5;0.83;38.46;401.14;51.1;14227;2371.17;10210;1701.67;4017;669.5;116;19.33;322;53.67;2363;393.83;1435;239.17;928;154.67;17;2.83;76;12.67;350.92;58.49;154.66;25.78;657;109.5;1587;264.5;279;46.5;1500.73;2959357;493226.16;977.6;162.93;895.87;149.31;229.19;38.2;1152.81;192.14;821.57;136.93;128.3;21.38;22.82;3.8;0.13;177;29.5;705.9;117.65;612;102;556.56;92.76;1546.1;257.68;1382.76;230.46;719.92;119.99;1007.17;167.86;682.18;113.7;413.31;68.89;2908.02;2784.33;3032.53;3745.7;5;0.83;7;1.17
VOIDED;SquishyMeIon310;2;0;0.00;642;321;1;0.5;0;0;4;2;3;1.5;27;13.5;6;3;1;0.5;33.33;437.94;58.52;5217;2608.5;3856;1928;1361;680.5;51;25.5;123;61.5;1340;670;930;465;410;205;13;6.5;38;19;67.73;33.87;44.88;22.44;743;371.5;1183;591.5;374;187;1741.8;1096083;548041.5;216.01;108.01;250.76;125.38;201.9;100.95;339.58;169.79;293.67;146.83;35.4;17.7;14.36;7.18;0.06;247;123.5;188.4;94.2;284.2;142.1;257.36;128.68;411.29;205.65;421.89;210.95;246.78;123.39;321.49;160.74;191.31;95.65;155.87;77.93;3191.82;2939.23;3428.79;3933.22;5;2.5;5;2.5
Debo & TinyToast717 & JettScamm;TinyToast717;4;1;25.00;1212;303;3;0.75;2;0.5;1;0.25;10;2.5;30;7.5;10;2.5;4;1;30;418.61;43.18;9957;2489.25;6873;1718.25;3084;771;75;18.75;282;70.5;1869;467.25;986;246.5;883;220.75;11;2.75;79;19.75;223.66;55.92;108.93;27.23;1619;404.75;766;191.5;148;37;1548.51;2037986;509496.5;623.45;155.86;509.69;127.42;269.21;67.3;771.19;192.8;568.36;142.09;62.8;15.7;25.64;6.41;0.12;221;55.25;409.4;102.35;438.8;109.7;408.67;102.17;993.66;248.42;917.47;229.37;484.87;121.22;688.74;172.18;434.35;108.59;279.25;69.81;2948.85;2824.09;3053.84;3671.62;6;1.5;7;1.75
Debo & TinyToast717 & JettScamm;WIZ54041;1;0;0.00;228;228;0;0;0;0;2;2;1;1;9;9;2;2;1;1;0;343;47.67;2006;2006;1296;1296;710;710;15;15;60;60;505;505;379;379;126;126;4;4;11;11;46.67;46.67;15.41;15.41;165;165;118;118;22;22;1550;513151;513151;159.52;159.52;120.27;120.27;66.19;66.19;192.35;192.35;140.94;140.94;12.69;12.69;6.5;6.5;0.12;53;53;94.8;94.8;131.8;131.8;116.7;116.7;229.28;229.28;237.2;237.2;108.78;108.78;185.53;185.53;88.93;88.93;71.53;71.53;3052;2759;3288;3640;1;1;0;0
