team name;player name;games;wins;win percentage;score;score per game;goals;goals per game;assists;assists per game;saves;saves per game;shots;shots per game;shots conceded;shots conceded per game;goals conceded;goals conceded per game;goals conceded while last defender;goals conceded while last defender per game;shooting percentage;bpm per game;avg boost amount per game;amount collected;amount collected per game;amount collected big pads;amount collected big pads per game;amount collected small pads;amount collected small pads per game;count collected big pads;count collected big pads per game;count collected small pads;count collected small pads per game;amount stolen;amount stolen per game;amount stolen big pads;amount stolen big pads per game;amount stolen small pads;amount stolen small pads per game;count stolen big pads;count stolen big pads per game;count stolen small pads;count stolen small pads per game;0 boost time;0 boost time per game;100 boost time;100 boost time per game;amount used while supersonic;amount used while supersonic per game;amount overfill total;amount overfill total per game;amount overfill stolen;amount overfill stolen per game;avg speed per game;total distance;total distance per game;time slow speed;time slow speed per game;time boost speed;time boost speed per game;time supersonic speed;time supersonic speed per game;time on ground;time on ground per game;time low in air;time low in air per game;time high in air;time high in air per game;time powerslide;time powerslide per game;avg powerslide time per game;count powerslide;count powerslide per game;time most back;time most back per game;time most forward;time most forward per game;time in front of ball;time in front of ball per game;time behind ball;time behind ball per game;time defensive half;time defensive half per game;time offensive half;time offensive half per game;time defensive third;time defensive third per game;time neutral third;time neutral third per game;time offensive third;time offensive third per game;avg distance to ball per game;avg distance to ball has possession per game;avg distance to ball no possession per game;avg distance to team mates per game;demos inflicted;demos inflicted per game;demos taken;demos taken per game
ATOMIC GEESE;JettScamm;4;1;25.00;1132;283;0;0;0;0;9;2.25;4;1;39;9.75;10;2.5;4;1;0;376.51;46.93;8727;2181.75;5955;1488.75;2772;693;67;16.75;222;55.5;1577;394.25;781;195.25;796;199;11;2.75;64;16;223.77;55.94;82.86;20.72;830;207.5;772;193;324;81;1501.96;2085643;521410.75;660.45;165.11;579.87;144.97;207.72;51.93;774.9;193.73;610.73;152.68;62.4;15.6;33.63;8.41;0.07;468;117;530.2;132.55;405.4;101.35;365.73;91.43;1082.29;270.57;1029.14;257.29;418.89;104.72;811.45;202.86;393.91;98.48;242.66;60.66;2723.86;2731.97;2699.18;3587.32;2;0.5;4;1
SNOWBUDDIES;Jordo37_;7;3;42.86;2920;417.14;6;0.86;4;0.57;11;1.57;21;3;51;7.29;14;2;3;0.43;28.57;435.4;42.82;17964;2566.29;12571;1795.86;5393;770.43;140;20;484;69.14;3634;519.14;1739;248.43;1895;270.71;21;3;170;24.29;468.82;66.97;166.64;23.81;2742;391.71;1315;187.86;401;57.29;1659.93;4028081;575440.12;912.92;130.42;1086.42;155.2;554.74;79.25;1331.32;190.19;1071.57;153.08;151.19;21.6;47.31;6.76;0.09;550;78.57;725.9;103.7;904.4;129.2;848.01;121.14;1706.07;243.72;1460.92;208.7;1093.17;156.17;1041.75;148.82;810.43;115.78;701.92;100.27;2624.83;2418.26;2829.64;3763.92;9;1.29;6;0.86
TPO;Kordred;12;4;33.33;4636;386.33;14;1.17;1;0.08;17;1.42;40;3.33;104;8.67;33;2.75;8;0.67;35;383.49;47.35;26585;2215.42;17939;1494.92;8646;720.5;217;18.08;784;65.33;5305;442.08;2949;245.75;2356;196.33;36;3;215;17.92;390.26;32.52;223.29;18.61;4830;402.5;3804;317;606;50.5;1573.85;6188797;515733.09;1857.25;154.77;1657.77;138.15;685.82;57.15;2457.93;204.83;1537.05;128.09;205.8;17.15;110.1;9.17;0.11;997;83.08;1313.2;109.43;1308.3;109.03;1257.69;104.81;2943.08;245.26;2763.27;230.27;1437.55;119.8;2019.82;168.32;1342.31;111.86;838.65;69.89;2836.49;2766.42;2924.3;3627.38;21;1.75;16;1.33
SNOWBUDDIES;Lievation;4;3;75.00;1194;298.5;3;0.75;1;0.25;4;1;9;2.25;22;5.5;3;0.75;0;0;33.33;380.68;49.91;9352;2338;6844;1711;2508;627;81;20.25;232;58;2074;518.5;1272;318;802;200.5;14;3.5;74;18.5;175.43;43.86;130.43;32.61;1245;311.25;1381;345.25;145;36.25;1523.33;2007351;501837.75;638.13;159.53;610.07;152.52;198.57;49.64;850.88;212.72;521.15;130.29;74.73;18.68;18.36;4.59;0.07;265;66.25;652.2;163.05;355.8;88.95;356.29;89.07;1090.5;272.62;937.96;234.49;508.81;127.2;690.82;172.7;455.16;113.79;300.8;75.2;3206.96;3157.95;3292.62;3999.29;2;0.5;6;1.5
VOIDED;MP4 Lumox.;3;0;0.00;838;279.33;2;0.67;0;0;4;1.33;6;2;27;9;10;3.33;4;1.33;33.33;378.54;37.23;6164;2054.67;3871;1290.33;2293;764.33;42;14;200;66.67;1414;471.33;775;258.33;639;213;8;2.67;55;18.33;175.7;58.57;40.32;13.44;782;260.67;334;111.33;23;7.67;1575.63;1544175;514725;432.18;144.06;473.63;157.88;133.71;44.57;607.69;202.56;389.77;129.92;42.06;14.02;37.66;12.55;0.08;492;164;357.1;119.03;324.2;108.07;304.14;101.38;735.38;245.13;695.82;231.94;343.69;114.56;510.39;170.13;341.19;113.73;187.93;62.64;2944.32;2892.44;3003.39;3742.85;1;0.33;2;0.67
ABSOLUTE ECLIPSE;NotbeanRL;2;1;50.00;543;271.5;1;0.5;1;0.5;1;0.5;3;1.5;11;5.5;4;2;2;1;33.33;376.76;52.18;4646;2323;3418;1709;1228;614;39;19.5;102;51;558;279;149;74.5;409;204.5;3;1.5;33;16.5;117.54;58.77;78.29;39.15;838;419;447;223.5;154;77;1518.44;1017721;508860.5;327.07;163.54;296.05;148.02;82.97;41.49;431.01;215.51;249;124.5;26.08;13.04;10.12;5.06;0.12;86;43;205.3;102.65;259.2;129.6;243.99;121.99;462.1;231.05;430.9;215.45;275.18;137.59;301.6;150.8;237.62;118.81;166.86;83.43;2760.63;2478.67;2980.67;3709.71;3;1.5;1;0.5
TPO;Nuggy_003;9;4;44.44;2692;299.11;3;0.33;9;1;9;1;17;1.89;77;8.56;24;2.67;6;0.67;17.65;341.53;47.38;18857;2095.22;12381;1375.67;6476;719.56;156;17.33;562;62.44;3579;397.67;1865;207.22;1714;190.44;25;2.78;150;16.67;259.2;28.8;267.54;29.73;1577;175.22;3172;352.44;653;72.56;1490.39;4443835;493759.44;1564.94;173.88;1264.27;140.47;359.67;39.96;2003.69;222.63;1081.81;120.2;103.38;11.49;38.7;4.3;0.15;255;28.33;996.4;110.71;1044.4;116.04;942.98;104.78;2245.92;249.55;2179.65;242.18;1009.25;112.14;1546.77;171.86;1085.83;120.65;556.3;61.81;2876.46;2753.99;2928.43;3692.38;14;1.56;5;0.56
TF;RReflexApex;4;3;75.00;1609;402.25;5;1.25;3;0.75;5;1.25;10;2.5;25;6.25;5;1.25;0;0;50;494.34;53.87;11685;2921.25;8324;2081;3361;840.25;95;23.75;300;75;3129;782.25;1837;459.25;1292;323;21;5.25;116;29;168.1;42.03;113.23;28.31;1452;363;1244;311;258;64.5;1646.39;2227138;556784.5;531.1;132.78;629.71;157.43;269;67.25;784.4;196.1;567.32;141.83;78.09;19.52;22.86;5.71;0.1;236;59;430.4;107.6;537.2;134.3;433.04;108.26;996.77;249.19;786.56;196.64;643.25;160.81;590.55;147.64;432.92;108.23;406.36;101.59;2925.34;2933.99;2918.44;3804.63;9;2.25;6;1.5
VOIDED;RUSO;3;0;0.00;972;324;1;0.33;1;0.33;6;2;6;2;27;9;10;3.33;4;1.33;16.67;428.71;51.05;7225;2408.33;5053;1684.33;2172;724;59;19.67;192;64;1823;607.67;917;305.67;906;302;11;3.67;78;26;109.23;36.41;63.53;21.18;1078;359.33;857;285.67;182;60.67;1570.91;1504485;501495;430.11;143.37;441.7;147.23;146.96;48.99;609.27;203.09;352.91;117.64;56.58;18.86;16.19;5.4;0.11;147;49;276.8;92.27;393.8;131.27;356.78;118.93;661.99;220.66;595.8;198.6;422.98;140.99;414.86;138.29;365.25;121.75;238.66;79.55;3023.14;2814.4;3183.46;3847.65;1;0.33;9;3
NCB;RaunchyRomanian;4;1;25.00;1397;349.25;1;0.25;3;0.75;5;1.25;10;2.5;33;8.25;12;3;6;1.5;10;424.5;52.62;10118;2529.5;7989;1997.25;2129;532.25;95;23.75;183;45.75;2445;611.25;1650;412.5;795;198.75;19;4.75;63;15.75;187.28;46.82;132.62;33.16;1636;409;1540;385;257;64.25;1519.67;2054812;513703;647.45;161.86;600.35;150.09;184.93;46.23;784.18;196.04;574.54;143.63;74;18.5;18.93;4.73;0.16;117;29.25;482.7;120.68;419.7;104.93;422.87;105.72;1009.86;252.46;941.69;235.42;491.06;122.76;718.17;179.54;415.65;103.91;298.91;74.73;2634.04;2540.35;2700.07;3597.62;2;0.5;5;1.25
TF;ResilientFury;4;3;75.00;1368;342;4;1;2;0.5;3;0.75;13;3.25;25;6.25;5;1.25;4;1;30.77;388.35;44.43;9081;2270.25;5343;1335.75;3738;934.5;61;15.25;352;88;2210;552.5;938;234.5;1272;318;10;2.5;116;29;155.32;38.83;75.42;18.85;692;173;639;159.75;41;10.25;1572.07;2131468;532867;587.48;146.87;644.14;161.04;201.17;50.29;826.27;206.57;574.74;143.68;31.78;7.94;54.28;13.57;0.1;557;139.25;476.2;119.05;407.2;101.8;344.09;86.02;1088.7;272.17;901.33;225.33;531.45;132.86;634.24;158.56;494.41;123.6;304.12;76.03;2978.72;2850.09;3124.89;3711.08;5;1.25;5;1.25
HAVOC;Sakuuu;6;6;100.00;2974;495.67;9;1.5;8;1.33;8;1.33;21;3.5;36;6;7;1.17;2;0.33;42.86;377.14;48.39;13266;2211;8658;1443;4608;768;102;17;396;66;2258;376.33;1066;177.67;1192;198.67;12;2;96;16;236.64;39.44;186.62;31.1;2652;442;1627;271.17;154;25.67;1545.34;3105908;517651.34;947.26;157.88;882.56;147.09;312.64;52.11;1182.99;197.16;827.23;137.87;132.22;22.04;51.79;8.63;0.12;453;75.5;768.8;128.13;579.4;96.57;485.34;80.89;1657.12;276.19;1429.46;238.24;713.01;118.83;1110.56;185.09;597.57;99.59;434.34;72.39;2880.96;2813.13;2973.33;3739.94;6;1;5;0.83
HAVOC;Shxdow00;6;6;100.00;2704;450.67;8;1.33;6;1;10;1.67;20;3.33;36;6;7;1.17;4;0.67;40;390.41;46.35;13360;2226.67;9629;1604.83;3731;621.83;110;18.33;322;53.67;3084;514;1888;314.67;1196;199.33;21;3.5;108;18;345.91;57.65;166.15;27.69;2324;387.33;1461;243.5;227;37.83;1575.9;3160306;526717.69;957.52;159.59;801.71;133.62;376.01;62.67;1232.88;205.48;801.49;133.58;100.89;16.82;42.48;7.08;0.11;373;62.17;613.8;102.3;773.2;128.87;673.83;112.31;1461.41;243.57;1335.56;222.59;799.68;133.28;1007.7;167.95;600.02;100;527.56;87.93;3043.93;2925.95;3142.95;3799.36;17;2.83;7;1.17
ABSOLUTE ECLIPSE;Sky :D;2;1;50.00;544;272;0;0;3;1.5;2;1;4;2;11;5.5;4;2;2;1;0;361.83;48.72;4173;2086.5;2539;1269.5;1634;817;34;17;119;59.5;710;355;200;100;510;255;2;1;34;17;44.02;22.01;53.47;26.74;269;134.5;528;264;15;7.5;1508.29;987020;493510;326.64;163.32;279.82;139.91;83.86;41.93;414.65;207.32;244.65;122.32;31.02;15.51;13.51;6.76;0.08;182;91;245;122.5;200.5;100.25;193.34;96.67;496.99;248.49;451.92;225.96;238.41;119.21;330.35;165.18;224.52;112.26;135.44;67.72;2566.11;2446.66;2669.97;3616.6;2;1;6;3
BS;Solaraiz;9;5;55.56;3653;405.89;13;1.44;2;0.22;14;1.56;26;2.89;60;6.67;23;2.56;6;0.67;50;405.65;49.57;21236;2359.56;15676;1741.78;5560;617.78;183;20.33;485;53.89;3095;343.89;1574;174.89;1521;169;20;2.22;136;15.11;508.91;56.55;247.39;27.49;1478;164.22;2757;306.33;448;49.78;1510.23;4443737;493748.56;1435.41;159.49;1353.52;150.39;361.11;40.12;1809.66;201.07;1208.76;134.31;131.65;14.63;31.27;3.47;0.13;240;26.67;1026;114;1009.1;112.12;796.1;88.46;2353.93;261.55;2027.02;225.22;1123.05;124.78;1506.38;167.38;1001.85;111.32;641.83;71.31;3109.65;2943.39;3260.57;3653.09;9;1;19;2.11
ATOMIC GEESE;TinyToast717;8;2;25.00;2859;357.38;5;0.62;2;0.25;14;1.75;13;1.62;79;9.88;18;2.25;9;1.12;38.46;400.65;46.5;19011;2376.38;13211;1651.38;5800;725;149;18.62;507;63.38;3462;432.75;1971;246.38;1491;186.38;24;3;135;16.88;548.41;68.55;292.66;36.58;2601;325.12;1963;245.38;507;63.38;1536.15;4013973;501746.62;1249.13;156.14;1084.89;135.61;482.01;60.25;1504.62;188.08;1163.39;145.42;148;18.5;43.39;5.42;0.1;438;54.75;856.2;107.03;1005.1;125.64;883.67;110.46;1932.35;241.54;1847.61;230.95;968.44;121.06;1415.44;176.93;798.81;99.85;601.79;75.22;2879.11;2740.98;3018.93;3661.13;6;0.75;10;1.25
SNOWBUDDIES;UnBrxkn;3;0;0.00;875;291.67;1;0.33;2;0.67;5;1.67;2;0.67;29;9.67;11;3.67;6;2;50;405.2;51.54;7387;2462.33;5086;1695.33;2301;767;58;19.33;207;69;1430;476.67;727;242.33;703;234.33;8;2.67;63;21;150.99;50.33;75.63;25.21;671;223.67;677;225.67;73;24.33;1516.72;1569029;523009.66;515.97;171.99;437.21;145.74;150.24;50.08;653.4;217.8;403.49;134.5;46.56;15.52;27.51;9.17;0.14;197;65.67;437;145.67;245.3;81.77;326.2;108.73;777.23;259.08;709.45;236.48;393.98;131.33;520;173.33;373.34;124.45;210.11;70.04;2891.15;2901.94;2904.17;3687.56;3;1;2;0.67
ATOMIC GEESE;WIZ54041;4;1;25.00;1293;323.25;2;0.5;2;0.5;9;2.25;9;2.25;40;10;8;2;2;0.5;22.22;384.99;48.69;8573;2143.25;5848;1462;2725;681.25;65;16.25;230;57.5;1453;363.25;878;219.5;575;143.75;9;2.25;51;12.75;241.88;60.47;58.54;14.64;1207;301.75;543;135.75;28;7;1549.88;2039305;509826.25;618.66;154.67;556.35;139.09;211.59;52.9;810.39;202.6;529.41;132.35;46.78;11.69;22.07;5.52;0.09;234;58.5;456.7;114.18;427.5;106.88;429.72;107.43;956.87;239.22;989.58;247.4;396.99;99.25;763.22;190.81;413.01;103.25;210.34;52.58;2935.52;3010.86;2903.4;3591.49;2;0.5;0;0
NCN;Zerox;8;6;75.00;3225;403.12;10;1.25;4;0.5;10;1.25;28;3.5;59;7.38;16;2;4;0.5;35.71;379.07;54.24;17939;2242.38;12759;1594.88;5180;647.5;152;19;472;59;5004;625.5;3584;448;1420;177.5;43;5.38;128;16;273.78;34.22;222.12;27.76;1008;126;2574;321.75;731;91.38;1593.55;4211300;526412.5;1191.53;148.94;1128.92;141.11;491.24;61.4;1407.06;175.88;1234.5;154.31;170.12;21.26;74.04;9.26;0.13;585;73.12;779.8;97.47;923.6;115.45;830.93;103.87;1980.74;247.59;1710.73;213.84;1100.95;137.62;1228.79;153.6;911.75;113.97;671.15;83.89;2904.1;2683.21;3122.27;3882.02;8;1;2;0.25
SYNTHETIC;botco.exe;2;1;50.00;652;326;2;1;0;0;3;1.5;2;1;10;5;4;2;0;0;100;407.66;45.19;4925;2462.5;3488;1744;1437;718.5;39;19.5;114;57;1282;641;736;368;546;273;8;4;40;20;113.18;56.59;70.26;35.13;705;352.5;364;182;75;37.5;1612.71;1078240;539120;265.91;132.96;304.2;152.1;132.22;66.11;376.96;188.48;287.68;143.84;37.69;18.85;9.51;4.76;0.1;97;48.5;223.4;111.7;248.5;124.25;201.95;100.97;500.37;250.18;445.2;222.6;257.12;128.56;323.99;161.99;226.44;113.22;151.9;75.95;2678.89;2406.38;2960.39;3599.86;3;1.5;2;1
HAVOC;boywunder;6;6;100.00;2026;337.67;4;0.67;3;0.5;6;1;15;2.5;36;6;7;1.17;1;0.17;26.67;403.36;53;14584;2430.67;9582;1597;5002;833.67;107;17.83;449;74.83;3511;585.17;1912;318.67;1599;266.5;22;3.67;143;23.83;242.66;40.44;139.43;23.24;1276;212.67;773;128.83;158;26.33;1580;3166647;527774.5;900.47;150.08;897.16;149.53;337.04;56.17;1185.55;197.59;829.16;138.19;119.97;20;42.24;7.04;0.14;311;51.83;682.3;113.72;683.5;113.92;564.5;94.08;1570.19;261.7;1347.93;224.65;786.75;131.12;1023.71;170.62;647.98;108;462.98;77.16;2876.09;2686.32;3114.37;3726.05;2;0.33;7;1.17
TF;iBallistictyler;4;3;75.00;1521;380.25;3;0.75;4;1;7;1.75;10;2.5;25;6.25;5;1.25;1;0.25;30;343.93;41.64;8057;2014.25;5498;1374.5;2559;639.75;61;15.25;226;56.5;2199;549.75;1305;326.25;894;223.5;15;3.75;79;19.75;316.84;79.21;116.45;29.11;598;149.5;642;160.5;206;51.5;1497.75;2023600;505900;692.37;173.09;587.66;146.92;151.74;37.94;758.82;189.71;599.01;149.75;73.93;18.48;23.74;5.93;0.1;241;60.25;500.8;125.2;429.1;107.28;354.67;88.67;1077.09;269.27;855.1;213.77;576.66;144.16;639.28;159.82;442.23;110.56;350.26;87.56;2762.84;2652.11;2833.2;3674.21;3;0.75;5;1.25
BS;s0xxqt;9;5;55.56;2967;329.67;5;0.56;11;1.22;5;0.56;22;2.44;60;6.67;23;2.56;7;0.78;22.73;379.31;46.56;20616;2290.67;14417;1601.89;6199;688.78;166;18.44;544;60.44;3072;341.33;1459;162.11;1613;179.22;19;2.11;139;15.44;299.2;33.24;275.28;30.59;2663;295.89;2282;253.56;434;48.22;1591.42;4701864;522429.34;1330.26;147.81;1348.44;149.83;485.48;53.94;1904.63;211.63;1128.12;125.35;131.51;14.61;66.02;7.34;0.12;559;62.11;1024.3;113.81;1009.1;112.12;793.24;88.14;2370.96;263.44;2101.44;233.49;1062.76;118.08;1471.42;163.49;1159.35;128.82;533.41;59.27;3072.74;3018.2;3108.91;3687.3;13;1.44;14;1.56
SYNTHETIC;sytomic.;2;1;50.00;532;266;0;0;2;1;0;0;6;3;10;5;4;2;2;1;0;406.25;49.56;4821;2410.5;2681;1340.5;2140;1070;35;17.5;130;65;1103;551.5;421;210.5;682;341;5;2.5;38;19;124.52;62.26;46.03;23.01;294;147;675;337.5;91;45.5;1573.93;1055565;527782.5;300.06;150.03;296.36;148.18;110;55;389.89;194.95;274.93;137.46;41.6;20.8;19.1;9.55;0.14;133;66.5;236.2;118.1;221.4;110.7;196.61;98.31;509.8;254.9;450.62;225.31;255.8;127.9;343.86;171.93;213.96;106.98;148.59;74.29;2189.47;1955.21;2412.24;3502.21;2;1;1;0.5
BS;tinyboss;9;5;55.56;2912;323.56;6;0.67;4;0.44;10;1.11;29;3.22;60;6.67;23;2.56;10;1.11;20.69;412.94;47.49;21796;2421.78;15007;1667.44;6789;754.33;177;19.67;578;64.22;4154;461.56;2716;301.78;1438;159.78;33;3.67;126;14;393.18;43.69;186.77;20.75;3493;388.11;2817;313;607;67.44;1536.79;4577483;508609.22;1439.88;159.99;1255.27;139.47;493;54.78;1819.11;202.12;1228.16;136.46;140.88;15.65;72.63;8.07;0.09;781;86.78;1032.7;114.74;981.2;109.02;798.97;88.77;2389.18;265.46;2059.67;228.85;1128.47;125.39;1523.28;169.25;1033.61;114.85;631.26;70.14;2830.87;2824.54;2813.99;3606.4;7;0.78;7;0.78
