team name;player name;games;wins;win percentage;score;score per game;goals;goals per game;assists;assists per game;saves;saves per game;shots;shots per game;shots conceded;shots conceded per game;goals conceded;goals conceded per game;goals conceded while last defender;goals conceded while last defender per game;shooting percentage;bpm per game;avg boost amount per game;amount collected;amount collected per game;amount collected big pads;amount collected big pads per game;amount collected small pads;amount collected small pads per game;count collected big pads;count collected big pads per game;count collected small pads;count collected small pads per game;amount stolen;amount stolen per game;amount stolen big pads;amount stolen big pads per game;amount stolen small pads;amount stolen small pads per game;count stolen big pads;count stolen big pads per game;count stolen small pads;count stolen small pads per game;0 boost time;0 boost time per game;100 boost time;100 boost time per game;amount used while supersonic;amount used while supersonic per game;amount overfill total;amount overfill total per game;amount overfill stolen;amount overfill stolen per game;avg speed per game;total distance;total distance per game;time slow speed;time slow speed per game;time boost speed;time boost speed per game;time supersonic speed;time supersonic speed per game;time on ground;time on ground per game;time low in air;time low in air per game;time high in air;time high in air per game;time powerslide;time powerslide per game;avg powerslide time per game;count powerslide;count powerslide per game;time most back;time most back per game;time most forward;time most forward per game;time in front of ball;time in front of ball per game;time behind ball;time behind ball per game;time defensive half;time defensive half per game;time offensive half;time offensive half per game;time defensive third;time defensive third per game;time neutral third;time neutral third per game;time offensive third;time offensive third per game;avg distance to ball per game;avg distance to ball has possession per game;avg distance to ball no possession per game;avg distance to team mates per game;demos inflicted;demos inflicted per game;demos taken;demos taken per game
HE;Sakuuu;3;3;100.00;1437;479;5;1.67;1;0.33;3;1;14;4.67;14;4.67;3;1;2;0.67;35.71;379.03;48.6;7855;2618.33;4738;1579.33;3117;1039;60;20;267;89;1862;620.67;704;234.67;1158;386;9;3;88;29.33;140.25;46.75;83.22;27.74;1560;520;1132;377.33;211;70.33;1551.38;1890752;630250.69;553.5;184.5;546.73;182.24;188.81;62.94;755.36;251.79;480.74;160.25;52.93;17.64;32.94;10.98;0.11;290;96.67;429.5;143.17;370.7;123.57;292.02;97.34;997.02;332.34;771.78;257.26;517.27;172.42;548.74;182.91;420.58;140.19;319.73;106.58;2832.07;2830.02;2821.87;3737.17;3;1;4;1.33
HE;Shxdow00;7;6;85.71;2672;381.71;8;1.14;6;0.86;5;0.71;22;3.14;46;6.57;10;1.43;5;0.71;36.36;397.83;51.56;17332;2476;13339;1905.57;3993;570.43;162;23.14;362;51.71;4049;578.43;2757;393.86;1292;184.57;34;4.86;117;16.71;296.8;42.4;269.4;38.49;2529;361.29;2613;373.29;674;96.29;1569.74;4025184;575026.31;1205.22;172.17;1004.13;143.45;506.34;72.33;1627.88;232.55;974.28;139.18;113.53;16.22;44.98;6.43;0.12;385;55;879.3;125.61;891.1;127.3;785.31;112.19;1930.38;275.77;1657.18;236.74;1058.51;151.22;1244.34;177.76;803.13;114.73;668.22;95.46;3208.45;3118.78;3286.64;3873.57;20;2.86;7;1
AE;Sky :D;3;0;0.00;628;209.33;0;0;1;0.33;1;0.33;4;1.33;21;7;6;2;0;0;0;391;53.47;6603;2201;4626;1542;1977;659;58;19.33;177;59;1811;603.67;1123;374.33;688;229.33;14;4.67;65;21.67;88.44;29.48;89.33;29.78;597;199;1124;374.67;264;88;1535.22;1446898;482299.34;436.01;145.34;408.41;136.14;141.02;47.01;596.87;198.96;350.91;116.97;37.65;12.55;23.19;7.73;0.08;278;92.67;241.6;80.53;376.3;125.43;312.07;104.02;673.37;224.46;589.87;196.62;395.57;131.86;425.48;141.83;317.6;105.87;242.36;80.79;2871.08;2658.99;3072.2;3693.93;1;0.33;3;1
BOOST STEALERS;Solaraiz;2;0;0.00;590;295;1;0.5;0;0;2;1;2;1;16;8;5;2.5;2;1;50;371.77;48.17;4423;2211.5;2942;1471;1481;740.5;35;17.5;129;64.5;670;335;380;190;290;145;4;2;27;13.5;109.23;54.61;36.91;18.45;260;130;499;249.5;27;13.5;1428.35;973861;486930.5;377.68;188.84;274.89;137.45;62.79;31.4;417.7;208.85;263.2;131.6;34.46;17.23;12.84;6.42;0.13;102;51;259.4;129.7;201;100.5;196.75;98.38;518.6;259.3;508.65;254.33;206.71;103.35;393.63;196.82;224.8;112.4;96.93;48.46;2789.75;3012.49;2598.98;3538.99;2;1;0;0
SEN;Sym_14;7;5;71.43;2631;375.86;5;0.71;5;0.71;9;1.29;18;2.57;57;8.14;20;2.86;4;0.57;27.78;439.32;44.63;17990;2570;12185;1740.71;5805;829.29;146;20.86;423;60.43;4456;636.57;2322;331.71;2134;304.86;30;4.29;152;21.71;457.41;65.34;222.3;31.76;2872;410.29;1888;269.71;606;86.57;1611.29;3786573;540939;966.22;138.03;1078.52;154.07;448.13;64.02;1287.89;183.98;1072.49;153.21;132.46;18.92;36.11;5.16;0.07;519;74.14;691.5;98.79;892.3;127.47;802.29;114.61;1690.57;241.51;1575.89;225.13;916.95;130.99;1175.81;167.97;775.02;110.72;542.02;77.43;2562.64;2407.9;2693.76;3560.09;6;0.86;5;0.71
SYNTHETIC;Teknycole;5;3;60.00;1823;364.6;5;1;4;0.8;1;0.2;27;5.4;31;6.2;8;1.6;0;0;18.52;397.53;43.55;14374;2874.8;8678;1735.6;5696;1139.2;104;20.8;394;78.8;3820;764;1944;388.8;1876;375.2;23;4.6;134;26.8;315.56;63.11;222.23;44.45;1111;222.2;1302;260.4;269;53.8;1540.43;3240870;648174;936.53;187.31;1030.71;206.14;236.07;47.21;1282.48;256.5;823.79;164.76;97.04;19.41;38.12;7.62;0.12;330;66;690.9;138.18;758.3;151.66;622.39;124.48;1580.91;316.18;1252.31;250.46;950.98;190.2;899.42;179.88;698.53;139.71;605.37;121.07;2833.21;2747.02;2927.06;3703.77;6;1.2;4;0.8
Etro & TheDeadmnTheory & tnk_knights;TheDeadmnTheory;3;3;100.00;838;279.33;1;0.33;2;0.67;2;0.67;10;3.33;12;4;2;0.67;1;0.33;10;393.48;48.54;6993;2331;4824;1608;2169;723;56;18.67;198;66;1599;533;989;329.67;610;203.33;11;3.67;54;18;145.16;48.39;108.3;36.1;481;160.33;849;283;117;39;1536.05;1525837;508612.34;438.33;146.11;489.96;163.32;110.98;36.99;626.26;208.75;356.56;118.85;56.46;18.82;25.02;8.34;0.13;198;66;362.4;120.8;299.5;99.83;234.78;78.26;804.5;268.17;630.73;210.24;408.54;136.18;433.93;144.64;371.18;123.73;234.18;78.06;3108.51;2978.22;3201.36;3785.72;2;0.67;2;0.67
TAG;Tinytoast717;3;0;0.00;855;285;0;0;2;0.67;4;1.33;2;0.67;39;13;9;3;1;0.33;0;367.95;46.46;6340;2113.33;4048;1349.33;2292;764;45;15;210;70;1327;442.33;734;244.67;593;197.67;8;2.67;54;18;125.34;41.78;101.1;33.7;966;322;580;193.33;84;28;1522.76;1448506;482835.34;443.5;147.83;408.49;136.16;150.17;50.06;543.48;181.16;412.55;137.52;46.14;15.38;22.85;7.62;0.13;183;61;257;85.67;396.9;132.3;361.08;120.36;641.08;213.69;713.65;237.88;288.52;96.17;558.31;186.1;303.88;101.29;139.98;46.66;2520.99;2303.12;2717.85;3278.51;3;1;2;0.67
TAG;WIZ54041;6;0;0.00;1931;321.83;3;0.5;0;0;14;2.33;10;1.67;76;12.67;25;4.17;8;1.33;30;345.84;46.79;11873;1978.83;7371;1228.5;4502;750.33;84;14;398;66.33;2111;351.83;917;152.83;1194;199;10;1.67;106;17.67;304.19;50.7;110.4;18.4;1462;243.67;1051;175.17;58;9.67;1500.1;2971120;495186.66;1024.46;170.74;778;129.67;317.45;52.91;1279.33;213.22;775.23;129.21;65.34;10.89;33.62;5.6;0.1;338;56.33;714.5;119.08;630.3;105.05;586.38;97.73;1533.52;255.59;1529.15;254.86;590.76;98.46;1213.79;202.3;584.94;97.49;321.15;53.52;2922.56;2811.1;3036.06;3346.94;2;0.33;7;1.17
NCN;Zerox;7;4;57.14;2623;374.71;5;0.71;5;0.71;10;1.43;27;3.86;38;5.43;11;1.57;5;0.71;18.52;402.01;56.22;16198;2314;11319;1617;4879;697;135;19.29;458;65.43;4344;620.57;2873;410.43;1471;210.14;36;5.14;136;19.43;165.57;23.65;248.85;35.55;1348;192.57;2441;348.71;802;114.57;1590.25;3673455;524779.31;1047.69;149.67;980.7;140.1;410.59;58.66;1225.02;175;1017.52;145.36;196.42;28.06;70.26;10.04;0.12;568;81.14;822.7;117.53;725;103.57;626.8;89.54;1812.15;258.88;1494.72;213.53;944.24;134.89;1031.29;147.33;826.03;118;581.63;83.09;3057.26;2908.58;3226.08;3938.42;6;0.86;4;0.57
SYNTHETIC;botco.exe;5;3;60.00;1473;294.6;0;0;5;1;8;1.6;14;2.8;31;6.2;8;1.6;2;0.4;0;389.69;52.27;14588;2917.6;9314;1862.8;5274;1054.8;116;23.2;392;78.4;3220;644;1742;348.4;1478;295.6;21;4.2;112;22.4;227.77;45.55;318.7;63.74;2555;511;1816;363.2;393;78.6;1622.82;3436361;687272.19;835.61;167.12;960.41;192.08;411.48;82.3;1286.02;257.2;831.99;166.4;89.5;17.9;31.47;6.29;0.1;300;60;756;151.2;700.8;140.16;548.85;109.77;1658.65;331.73;1310.9;262.18;896.59;179.32;939.63;187.93;767.09;153.42;500.78;100.16;2802.74;2669.14;2958.45;3742.44;9;1.8;3;0.6
HE;boywunder;7;6;85.71;2836;405.14;5;0.71;8;1.14;8;1.14;23;3.29;46;6.57;10;1.43;2;0.29;21.74;408.49;52.35;18628;2661.14;12104;1729.14;6524;932;142;20.29;577;82.43;4060;580;2017;288.14;2043;291.86;25;3.57;175;25;269.67;38.52;199.46;28.49;1758;251.14;1490;212.86;291;41.57;1584.78;4101908;585986.88;1117.01;159.57;1187.25;169.61;429.07;61.3;1503.87;214.84;1065.41;152.2;164.04;23.43;54.69;7.81;0.14;379;54.14;813.8;116.26;914.2;130.6;740.75;105.82;1992.59;284.66;1659.73;237.1;1073.61;153.37;1227.37;175.34;848.06;121.15;657.89;93.98;2852.88;2783.86;2901.96;3768.91;3;0.43;2;0.29
SEN;cosmo6430;2;1;50.00;422;211;1;0.5;1;0.5;2;1;3;1.5;12;6;5;2.5;1;0.5;33.33;441.19;46.63;5052;2526;3101;1550.5;1951;975.5;43;21.5;125;62.5;958;479;400;200;558;279;4;2;34;17;91.66;45.83;55.42;27.71;1102;551;792;396;12;6;1556.63;1001886;500943;302.54;151.27;245.8;122.9;127.77;63.88;432.73;216.37;219.37;109.68;24.02;12.01;10.94;5.47;0.09;125;62.5;262.2;131.1;162.1;81.05;184.14;92.07;491.98;245.99;489.66;244.83;186.45;93.22;380.78;190.39;210.93;105.46;84.4;42.2;2944.15;2897.73;2989.83;3650.94;2;1;3;1.5
HE;drkmist;4;3;75.00;1508;377;3;0.75;1;0.25;7;1.75;8;2;32;8;7;1.75;1;0.25;37.5;396.22;51.97;9553;2388.25;6472;1618;3081;770.25;81;20.25;260;65;1314;328.5;662;165.5;652;163;8;2;60;15;167.03;41.76;165.23;41.31;1326;331.5;1679;419.75;166;41.5;1571.53;2106616;526654;597.9;149.48;619.67;154.92;198.5;49.62;895.9;223.97;474.38;118.6;45.79;11.45;24.36;6.09;0.11;218;54.5;537.2;134.3;431.5;107.88;354.22;88.55;1061.85;265.46;1031.59;257.9;384.47;96.12;781.65;195.41;437.95;109.49;196.47;49.12;3176.05;2995.49;3322.43;3905.25;1;0.25;5;1.25
BOOST STEALERS;eternal;3;0;0.00;1103;367.67;1;0.33;0;0;7;2.33;4;1.33;29;9.67;7;2.33;2;0.67;25;468.14;50.2;8102;2700.67;6671;2223.67;1431;477;75;25;128;42.67;1409;469.67;1047;349;362;120.67;12;4;32;10.67;227.32;75.77;96.39;32.13;1454;484.67;879;293;154;51.33;1714.35;1707782;569260.69;334.53;111.51;442.11;147.37;265.71;88.57;464.25;154.75;483.71;161.24;94.41;31.47;14.35;4.78;0.11;130;43.33;269.3;89.77;435.5;145.17;365.27;121.76;677.08;225.69;702.72;234.24;339.63;113.21;538.79;179.6;305.15;101.72;198.41;66.14;2700.57;2429.82;2950.19;3631.56;6;2;1;0.33
TF;iBallistictyler;8;6;75.00;3386;423.25;11;1.38;7;0.88;11;1.38;27;3.38;53;6.62;12;1.5;4;0.5;40.74;324.58;42.82;15172;1896.5;8905;1113.12;6267;783.38;112;14;465;58.12;3524;440.5;1509;188.62;2015;251.88;18;2.25;152;19;519.87;64.98;258.5;32.31;1235;154.38;1600;200;150;18.75;1465.66;4033791;504223.88;1556.5;194.56;1102.36;137.79;293.54;36.69;1638.65;204.83;1129.45;141.18;184.31;23.04;36.5;4.56;0.09;393;49.12;871.7;108.96;942.4;117.8;823.07;102.88;2129.35;266.17;1698.05;212.26;1254.35;156.79;1233.08;154.14;959.27;119.91;760.07;95.01;2445.23;2346.57;2554.87;3474.63;7;0.88;12;1.5
NCN;kismet.;3;3;100.00;1107;369;4;1.33;1;0.33;2;0.67;15;5;6;2;2;0.67;0;0;26.67;380.43;46.79;6199;2066.33;3831;1277;2368;789.33;47;15.67;195;65;1647;549;819;273;828;276;10;3.33;72;24;94.88;31.63;102.93;34.31;492;164;929;309.67;203;67.67;1566.11;1475416;491805.34;429.88;143.29;431.58;143.86;133.37;44.46;588.23;196.08;352.84;117.61;53.77;17.92;14.36;4.79;0.11;138;46;336.1;112.03;310.7;103.57;243.39;81.13;751.43;250.48;518.6;172.87;476.23;158.74;336.57;112.19;374.15;124.72;284.11;94.7;3085.24;2972.41;3249.32;3895.69;2;0.67;3;1
