team name;player name;games;wins;win percentage;score;score per game;goals;goals per game;assists;assists per game;saves;saves per game;shots;shots per game;shots conceded;shots conceded per game;goals conceded;goals conceded per game;goals conceded while last defender;goals conceded while last defender per game;shooting percentage;bpm per game;avg boost amount per game;amount collected;amount collected per game;amount collected big pads;amount collected big pads per game;amount collected small pads;amount collected small pads per game;count collected big pads;count collected big pads per game;count collected small pads;count collected small pads per game;amount stolen;amount stolen per game;amount stolen big pads;amount stolen big pads per game;amount stolen small pads;amount stolen small pads per game;count stolen big pads;count stolen big pads per game;count stolen small pads;count stolen small pads per game;0 boost time;0 boost time per game;100 boost time;100 boost time per game;amount used while supersonic;amount used while supersonic per game;amount overfill total;amount overfill total per game;amount overfill stolen;amount overfill stolen per game;avg speed per game;total distance;total distance per game;time slow speed;time slow speed per game;time boost speed;time boost speed per game;time supersonic speed;time supersonic speed per game;time on ground;time on ground per game;time low in air;time low in air per game;time high in air;time high in air per game;time powerslide;time powerslide per game;avg powerslide time per game;count powerslide;count powerslide per game;time most back;time most back per game;time most forward;time most forward per game;time in front of ball;time in front of ball per game;time behind ball;time behind ball per game;time defensive half;time defensive half per game;time offensive half;time offensive half per game;time defensive third;time defensive third per game;time neutral third;time neutral third per game;time offensive third;time offensive third per game;avg distance to ball per game;avg distance to ball has possession per game;avg distance to ball no possession per game;avg distance to team mates per game;demos inflicted;demos inflicted per game;demos taken;demos taken per game
AKG;Klanahan;27;21;77.78;12633;467.89;31;1.15;23;0.85;49;1.81;104;3.85;192;7.11;42;1.56;13;0.48;29.81;461.6;47.59;73859;2735.52;55859;2068.85;18000;666.67;656;24.3;1546;57.26;13056;483.56;7867;291.37;5189;192.19;94;3.48;451;16.7;1294.13;47.93;776.7;28.77;13895;514.63;9203;340.85;1567;58.04;1612.33;14618821;541437.81;3947.06;146.19;3867.81;143.25;1892.27;70.08;5876.6;217.65;3474.89;128.7;355.67;13.17;135.59;5.02;0.11;1192;44.15;3556.9;131.74;2848.6;105.5;2377.25;88.05;7329.91;271.48;6350.36;235.2;3356.79;124.33;4804.73;177.95;2959.64;109.62;1942.78;71.95;2931.79;2935.01;2916.58;3792.05;44;1.63;26;0.96
TRINITY;MaulerG;3;0;0.00;671;223.67;1;0.33;0;0;4;1.33;5;1.67;35;11.67;13;4.33;4;1.33;20;343.32;44.02;6362;2120.67;3545;1181.67;2817;939;41;13.67;252;84;856;285.33;379;126.33;477;159;5;1.67;42;14;151.74;50.58;82.17;27.39;1116;372;607;202.33;121;40.33;1476.02;1599106;533035.31;592.82;197.61;434.72;144.91;132.32;44.11;731.85;243.95;394.92;131.64;33.08;11.03;28.06;9.35;0.12;225;75;352.1;117.37;360.5;120.17;352.15;117.38;807.71;269.24;827.88;275.96;331.96;110.65;631.55;210.52;340.99;113.66;187.31;62.44;2694.01;2568.76;2798.6;3230.72;5;1.67;1;0.33
AKG;NotNexus6;2;2;100.00;620;310;2;1;2;1;0;0;6;3;14;7;4;2;2;1;33.33;436.08;44.03;5886;2943;4288;2144;1598;799;47;23.5;143;71.5;1221;610.5;695;347.5;526;263;7;3.5;47;23.5;208.61;104.31;66.38;33.19;837;418.5;362;181;17;8.5;1602.11;1232316;616158;348.26;174.13;347.15;173.57;154.15;77.07;465.11;232.55;357.17;178.58;27.27;13.64;12.4;6.2;0.15;84;42;253.7;126.85;320.9;160.45;277.46;138.73;572.1;286.05;473.67;236.84;375.89;187.95;343.42;171.71;242.86;121.43;263.26;131.63;3243.01;3278.98;3224.57;3902.48;2;1;2;1
AKG;RWDT_Draco;16;14;87.50;7292;455.75;24;1.5;13;0.81;21;1.31;68;4.25;113;7.06;21;1.31;7;0.44;35.29;422.36;43.89;39346;2459.12;28769;1798.06;10577;661.06;320;20;895;55.94;6573;410.81;3715;232.19;2858;178.62;43;2.69;239;14.94;977.47;61.09;570.7;35.67;5395;337.19;3111;194.44;519;32.44;1548.77;8378265;523641.56;2487.34;155.46;2547.12;159.19;739.87;46.24;3405.06;212.82;2166.75;135.42;202.54;12.66;114.86;7.18;0.11;1118;69.88;1795.4;112.21;1825.8;114.11;1389.17;86.82;4385.15;274.07;3574.6;223.41;2199.72;137.48;2636.39;164.77;1803.46;112.72;1334.47;83.4;2848.62;2889.49;2794.97;3668.76;15;0.94;16;1
AKG;Shy Axolotl;18;13;72.22;7120;395.56;19;1.06;17;0.94;26;1.44;53;2.94;127;7.06;33;1.83;12;0.67;35.85;388.69;48.5;40965;2275.83;28126;1562.56;12839;713.28;327;18.17;1101;61.17;9203;511.28;5354;297.44;3849;213.83;61;3.39;319;17.72;758.78;42.15;646.46;35.91;5633;312.94;4926;273.67;786;43.67;1514.34;9038542;502141.22;2963.79;164.66;2756.84;153.16;699.08;38.84;3996.2;222.01;2178.5;121.03;244.97;13.61;103.55;5.75;0.11;920;51.11;2067;114.83;2035.2;113.07;1738.79;96.6;4680.86;260.05;4035.25;224.18;2384.42;132.47;2927.03;162.61;2033.95;113;1458.71;81.04;3065;3026.94;3078.65;3836.55;15;0.83;16;0.89
ICE TITANS;SirSqwilly;16;9;56.25;6202;387.62;20;1.25;11;0.69;18;1.12;56;3.5;117;7.31;41;2.56;17;1.06;35.71;337.36;53.43;32499;2031.19;21926;1370.38;10573;660.81;274;17.12;922;57.62;8980;561.25;5483;342.69;3497;218.56;70;4.38;302;18.88;461.83;28.86;688.97;43.06;2402;150.12;5677;354.81;1522;95.12;1418.03;7658020;478626.25;3212.19;200.76;2086.56;130.41;499.12;31.19;3724.45;232.78;1871.21;116.95;202.2;12.64;90.14;5.63;0.13;667;41.69;1799;112.44;1868.5;116.78;1663.04;103.94;4134.81;258.43;3510.46;219.4;2287.41;142.96;2587.26;161.7;1828.48;114.28;1382.1;86.38;3030.09;3001.31;3055.25;3751.45;11;0.69;21;1.31
POND POUNDERS;Skeddyz;9;4;44.44;3645;405;10;1.11;3;0.33;14;1.56;24;2.67;74;8.22;25;2.78;5;0.56;41.67;432.64;49.38;23816;2646.22;16775;1863.89;7041;782.33;196;21.78;594;66;4344;482.67;2544;282.67;1800;200;30;3.33;149;16.56;488.37;54.26;340.78;37.86;2740;304.44;2438;270.89;308;34.22;1488.98;4556650;506294.44;1540.51;171.17;1337.44;148.6;383.41;42.6;1933.36;214.82;1184.99;131.67;143.03;15.89;52.48;5.83;0.11;472;52.44;1007.8;111.98;1006.3;111.81;872.09;96.9;2389.3;265.48;2263.3;251.48;998.07;110.9;1726.31;191.81;962.29;106.92;572.78;63.64;3045.18;2867.02;3190.88;3881.89;4;0.44;7;0.78
ACADEMY;Swixxt.;17;7;41.18;5243;308.41;9;0.53;6;0.35;22;1.29;27;1.59;144;8.47;46;2.71;14;0.82;33.33;488.93;52.83;48158;2832.82;34678;2039.88;13480;792.94;423;24.88;1234;72.59;9721;571.82;5897;346.88;3824;224.94;69;4.06;341;20.06;651.16;38.3;536.94;31.58;10048;591.06;7603;447.24;1031;60.65;1676.51;9370567;551209.81;2114.28;124.37;2564.92;150.88;1276.42;75.08;3624.65;213.21;2095.75;123.28;235.23;13.84;167.91;9.88;0.11;1489;87.59;1908.4;112.26;1886.5;110.97;1782.26;104.84;4173.3;245.49;4021.85;236.58;1933.74;113.75;2967.05;174.53;1901.6;111.86;1086.98;63.94;3064.48;2980.76;3122.82;3811.14;28;1.65;10;0.59
ICE TITANS;T E A _;16;9;56.25;6364;397.75;19;1.19;10;0.62;20;1.25;44;2.75;117;7.31;41;2.56;9;0.56;43.18;382.45;55.93;37247;2327.94;28491;1780.69;8756;547.25;342;21.38;772;48.25;8056;503.5;5127;320.44;2929;183.06;60;3.75;265;16.56;595.34;37.21;609.35;38.08;2341;146.31;6033;377.06;1025;64.06;1594.48;8654520;540907.5;2271.43;141.96;2870.52;179.41;678.27;42.39;3148.01;196.75;2349.93;146.87;322.27;20.14;70.97;4.44;0.08;835;52.19;1746.2;109.14;1886.1;117.88;1661.08;103.82;4159.15;259.95;3605.91;225.37;2214.3;138.39;2676.93;167.31;1783.44;111.47;1359.87;84.99;2898.58;2801.18;3017.67;3736.15;11;0.69;13;0.81
ABSOLUTE ZERO;T _ K;11;3;27.27;3654;332.18;7;0.64;3;0.27;13;1.18;26;2.36;99;9;35;3.18;11;1;26.92;344.6;40.21;20802;1891.09;13307;1209.73;7495;681.36;152;13.82;631;57.36;3635;330.45;1730;157.27;1905;173.18;19;1.73;166;15.09;646.8;58.8;319.54;29.05;2541;231;1997;181.55;179;16.27;1447.58;5246722;476974.72;2007.39;182.49;1505.79;136.89;368.76;33.52;2464.27;224.02;1311.08;119.19;106.61;9.69;82.09;7.46;0.1;813;73.91;1426.5;129.68;1019.2;92.65;1039.15;94.47;2842.82;258.44;2648.96;240.81;1233;112.09;2023.93;183.99;1135.21;103.2;722.81;65.71;2930.57;2872.68;2975.52;3623.09;6;0.55;11;1
ABSOLUTE ZERO;Teddy Blueger;6;2;33.33;2358;393;5;0.83;5;0.83;13;2.17;14;2.33;60;10;17;2.83;8;1.33;35.71;319.2;44.61;10908;1818;7781;1296.83;3127;521.17;87;14.5;263;43.83;1531;255.17;870;145;661;110.17;10;1.67;56;9.33;259.23;43.21;266.53;44.42;563;93.83;1002;167;128;21.33;1451.05;2873898;478983;1099.39;183.23;802.14;133.69;214.61;35.77;1126.28;187.71;930.35;155.06;59.51;9.92;28.27;4.71;0.14;204;34;747.8;124.63;638.4;106.4;576.45;96.08;1539.67;256.61;1518.37;253.06;597.75;99.62;1171.1;195.18;603.98;100.66;341.05;56.84;2893.26;2930.76;2853.99;3601.39;0;0;2;0.33
TRINITY;The Daily Puff;3;0;0.00;1061;353.67;1;0.33;2;0.67;8;2.67;4;1.33;35;11.67;13;4.33;2;0.67;25;328.51;49.45;6016;2005.33;4221;1407;1795;598.33;51;17;158;52.67;835;278.33;426;142;409;136.33;5;1.67;37;12.33;103.65;34.55;100.22;33.41;353;117.67;824;274.67;82;27.33;1453.13;1566536;522178.66;564.21;188.07;504.65;168.22;87.68;29.23;673.37;224.46;437.89;145.96;45.27;15.09;22.62;7.54;0.11;207;69;405.2;135.07;344.6;114.87;323.06;107.69;833.47;277.82;829;276.33;327.53;109.18;679.25;226.42;293.9;97.97;183.38;61.13;3152.29;3074.43;3190.92;3380.21;5;1.67;3;1
NDK;Unc Jeebs;19;7;36.84;5751;302.68;13;0.68;5;0.26;21;1.11;42;2.21;153;8.05;53;2.79;15;0.79;30.95;308.87;45.68;34091;1794.26;22672;1193.26;11419;601;268;14.11;936;49.26;6661;350.58;3696;194.53;2965;156.05;45;2.37;247;13;787.89;41.47;804.5;42.34;4322;227.47;3927;206.68;809;42.58;1400.26;8781419;462179.94;3797.81;199.88;2349.33;123.65;569.8;29.99;4070.71;214.25;2340.42;123.18;305.81;16.1;59.31;3.12;0.13;444;23.37;2139.1;112.58;2233.1;117.53;1912.38;100.65;4804.57;252.87;4472.46;235.39;2244.5;118.13;3344.22;176.01;2099.07;110.48;1273.64;67.03;3026.01;2999.62;3050.47;3709.88;19;1;23;1.21
POND POUNDERS;Whackaduck;15;5;33.33;4578;305.2;5;0.33;8;0.53;24;1.6;29;1.93;129;8.6;37;2.47;9;0.6;17.24;335.56;45.83;31023;2068.2;20902;1393.47;10121;674.73;251;16.73;868;57.87;7239;482.6;4574;304.93;2665;177.67;53;3.53;237;15.8;755.62;50.37;613.54;40.9;3244;216.27;4106;273.73;646;43.07;1497.35;7652942;510196.12;2575.6;171.71;2193.71;146.25;637.24;42.48;3338.58;222.57;1848.64;123.24;219.3;14.62;145.5;9.7;0.09;1690;112.67;1606.5;107.1;1947.5;129.83;1720.16;114.68;3686.44;245.76;3544.84;236.32;1861.74;124.12;2645.4;176.36;1630.71;108.71;1130.47;75.36;3172.72;3048.14;3290.88;3924.32;23;1.53;18;1.2
POND POUNDERS;Whiffls;11;4;36.36;3564;324;4;0.36;3;0.27;24;2.18;15;1.36;112;10.18;32;2.91;15;1.36;26.67;380.77;45.37;24283;2207.55;16988;1544.36;7295;663.18;192;17.45;618;56.18;2983;271.18;1663;151.18;1320;120;21;1.91;117;10.64;711.19;64.65;198.84;18.08;3047;277;2021;183.73;354;32.18;1436.08;5514160;501287.28;1986.53;180.59;1689.37;153.58;399.74;36.34;2590.46;235.5;1371.34;124.67;113.8;10.35;51.88;4.72;0.13;409;37.18;1429.7;129.97;1097.2;99.75;992.02;90.18;3083.59;280.33;2972.34;270.21;1103.29;100.3;2319.26;210.84;1154.55;104.96;601.81;54.71;3174.02;3143.67;3198.8;3804.24;9;0.82;14;1.27
VOIDBORN;bassin;5;3;60.00;1563;312.6;4;0.8;2;0.4;8;1.6;8;1.6;25;5;7;1.4;1;0.2;50;412.42;51.8;12102;2420.4;8618;1723.6;3484;696.8;102;20.4;304;60.8;3554;710.8;2394;478.8;1160;232;30;6;98;19.6;239.48;47.9;199.87;39.97;1947;389.4;1628;325.6;539;107.8;1620.92;2653283;530656.62;671.96;134.39;756.77;151.35;304.04;60.81;1066.1;213.22;582.23;116.45;84.45;16.89;24.86;4.97;0.08;311;62.2;535.8;107.16;645.6;129.12;515.44;103.09;1217.32;243.46;1017.15;203.43;715.61;143.12;697.49;139.5;604.83;120.97;430.46;86.09;3197;3122.29;3300.8;3920.16;6;1.2;1;0.2
PHANTOM KINGS;cesc;1;0;0.00;324;324;0;0;0;0;3;3;0;0;8;8;3;3;2;2;0;414;48.19;2401;2401;1736;1736;665;665;21;21;53;53;430;430;260;260;170;170;3;3;16;16;41.99;41.99;46.44;46.44;321;321;401;401;62;62;1572;501040;501040;135.96;135.96;142.85;142.85;54.6;54.6;207.26;207.26;119.84;119.84;6.3;6.3;8.3;8.3;0.14;60;60;112.1;112.1;96.5;96.5;130.05;130.05;203.35;203.35;237.85;237.85;95.55;95.55;190.28;190.28;92.69;92.69;50.43;50.43;2819;2870;2774;3404;1;1;0;0
ACADEMY;eliroiscool;16;7;43.75;5000;312.5;15;0.94;6;0.38;18;1.12;34;2.12;121;7.56;44;2.75;22;1.38;44.12;364.49;41.38;32268;2016.75;20870;1304.38;11398;712.38;241;15.06;946;59.12;5871;366.94;2580;161.25;3291;205.69;30;1.88;250;15.62;978.61;61.16;318.99;19.94;3888;243;3232;202;425;26.56;1516.67;7963813;497738.31;2627.79;164.24;2247.32;140.46;725.75;45.36;3261.7;203.86;2136.39;133.52;202.77;12.67;71.12;4.44;0.15;490;30.62;1722.4;107.65;1867.6;116.72;1786.56;111.66;3814.29;238.39;3641.65;227.6;1959.21;122.45;2616.9;163.56;1859.98;116.25;1123.97;70.25;2948.04;2935.4;2964.2;3776.85;18;1.12;13;0.81
TRINITY;itz.wsg;3;0;0.00;1084;361.33;2;0.67;1;0.33;5;1.67;5;1.67;35;11.67;13;4.33;7;2.33;40;413.2;53.63;7876;2625.33;6134;2044.67;1742;580.67;78;26;159;53;819;273;283;94.33;536;178.67;4;1.33;42;14;173.2;57.73;159.39;53.13;1204;401.33;1684;561.33;138;46;1605.78;1747317;582439;490.47;163.49;418.37;139.46;253.56;84.52;561.25;187.08;521.9;173.97;79.24;26.41;17.7;5.9;0.09;190;63.33;356;118.67;386.6;128.87;310.15;103.38;852.24;284.08;842.51;280.84;319.89;106.63;655.91;218.64;332.52;110.84;173.95;57.98;2581.11;2451.2;2701.15;3412.12;4;1.33;2;0.67
ABSOLUTE ZERO;jammiejam23;11;7;63.64;3870;351.82;10;0.91;7;0.64;15;1.36;24;2.18;70;6.36;23;2.09;8;0.73;41.67;368.75;52.28;23998;2181.64;16103;1463.91;7895;717.73;209;19;712;64.73;5040;458.18;2262;205.64;2778;252.55;31;2.82;232;21.09;362.03;32.91;425.81;38.71;3507;318.82;5022;456.55;903;82.09;1526.78;5456208;496018.91;1650.01;150;1744.78;158.62;399.64;36.33;2493.61;226.69;1181.85;107.44;118.99;10.82;57.14;5.19;0.09;670;60.91;1246.2;113.29;1360.4;123.67;1221.19;111.02;2573.24;233.93;2329;211.73;1465.44;133.22;1713.7;155.79;1194.48;108.59;886.24;80.57;3181.88;3053.62;3314.85;3806.94;17;1.55;19;1.73
ABSOLUTE ZERO;keur_-;9;6;66.67;2806;311.78;5;0.56;5;0.56;11;1.22;24;2.67;57;6.33;17;1.89;7;0.78;20.83;346.98;49.02;18107;2011.89;12454;1383.78;5653;628.11;148;16.44;443;49.22;2911;323.44;1225;136.11;1686;187.33;15;1.67;135;15;344.49;38.28;424.29;47.14;1082;120.22;2474;274.89;290;32.22;1402.6;4099922;455546.88;1676.7;186.3;1197.68;133.08;229.42;25.49;1852.06;205.78;1145.68;127.3;106.01;11.78;52.2;5.8;0.17;311;34.56;1079.6;119.96;856.8;95.2;738.61;82.07;2365.19;262.8;2129.97;236.66;973.83;108.2;1635.43;181.71;886.5;98.5;581.83;64.65;2603.59;2576.72;2623.94;3529;5;0.56;13;1.44
