team name;player name;games;wins;win percentage;score;score per game;goals;goals per game;assists;assists per game;saves;saves per game;shots;shots per game;shots conceded;shots conceded per game;goals conceded;goals conceded per game;goals conceded while last defender;goals conceded while last defender per game;shooting percentage;bpm per game;avg boost amount per game;amount collected;amount collected per game;amount collected big pads;amount collected big pads per game;amount collected small pads;amount collected small pads per game;count collected big pads;count collected big pads per game;count collected small pads;count collected small pads per game;amount stolen;amount stolen per game;amount stolen big pads;amount stolen big pads per game;amount stolen small pads;amount stolen small pads per game;count stolen big pads;count stolen big pads per game;count stolen small pads;count stolen small pads per game;0 boost time;0 boost time per game;100 boost time;100 boost time per game;amount used while supersonic;amount used while supersonic per game;amount overfill total;amount overfill total per game;amount overfill stolen;amount overfill stolen per game;avg speed per game;total distance;total distance per game;time slow speed;time slow speed per game;time boost speed;time boost speed per game;time supersonic speed;time supersonic speed per game;time on ground;time on ground per game;time low in air;time low in air per game;time high in air;time high in air per game;time powerslide;time powerslide per game;avg powerslide time per game;count powerslide;count powerslide per game;time most back;time most back per game;time most forward;time most forward per game;time in front of ball;time in front of ball per game;time behind ball;time behind ball per game;time defensive half;time defensive half per game;time offensive half;time offensive half per game;time defensive third;time defensive third per game;time neutral third;time neutral third per game;time offensive third;time offensive third per game;avg distance to ball per game;avg distance to ball has possession per game;avg distance to ball no possession per game;avg distance to team mates per game;demos inflicted;demos inflicted per game;demos taken;demos taken per game
PHANTOM KINGS;HOODIEEEEE.;6;5;83.33;2180;363.33;5;0.83;4;0.67;7;1.17;17;2.83;40;6.67;11;1.83;2;0.33;29.41;462.28;47.98;16417;2736.17;12396;2066;4021;670.17;147;24.5;361;60.17;3284;547.33;2149;358.17;1135;189.17;27;4.5;103;17.17;295.74;49.29;240.91;40.15;5079;846.5;2290;381.67;565;94.17;1670.26;3276565;546094.19;773.26;128.88;883.22;147.2;424.86;70.81;1416.99;236.16;624.45;104.08;39.89;6.65;62.03;10.34;0.12;549;91.5;786.4;131.07;640.2;106.7;516.4;86.07;1564.94;260.82;1354.73;225.79;726.62;121.1;981.49;163.58;698.4;116.4;401.46;66.91;3227.23;3112.04;3347.49;3844.8;10;1.67;5;0.83
VOIDBORN;II mwf3 II;1;0;0.00;202;202;0;0;0;0;2;2;2;2;12;12;6;6;4;4;0;341;47.57;2043;2043;1583;1583;460;460;17;17;42;42;423;423;300;300;123;123;3;3;11;11;81.69;81.69;26.29;26.29;175;175;129;129;0;0;1492;510320;510320;175.95;175.95;152.91;152.91;46.41;46.41;197.94;197.94;156.34;156.34;21;21;5.35;5.35;0.15;36;36;132.2;132.2;113.8;113.8;106.57;106.57;268.71;268.71;244.1;244.1;131.18;131.18;193.59;193.59;109.09;109.09;72.59;72.59;2884;2852;2926;3533;1;1;1;1
NDK;JTclipz;5;2;40.00;1784;356.8;5;1;0;0;9;1.8;13;2.6;40;8;12;2.4;6;1.2;38.46;379.82;52.61;11407;2281.4;8739;1747.8;2668;533.6;111;22.2;233;46.6;1545;309;776;155.2;769;153.8;10;2;60;12;167.67;33.53;308.12;61.62;1244;248.8;2356;471.2;223;44.6;1570.29;2554505;510901;723.22;144.64;759.64;151.93;245.92;49.18;1077.73;215.55;596.85;119.37;54.21;10.84;21.9;4.38;0.12;174;34.8;610.2;122.04;533.3;106.66;471.64;94.33;1257.16;251.43;1127.65;225.53;601.15;120.23;862.42;172.48;499.48;99.9;366.9;73.38;3180.33;3196.64;3171.92;3781.4;4;0.8;3;0.6
BTM;KIA_krio;2;0;0.00;442;221;0;0;1;0.5;2;1;5;2.5;17;8.5;7;3.5;3;1.5;0;517.26;51.67;5887;2943.5;4414;2207;1473;736.5;53;26.5;134;67;927;463.5;594;297;333;166.5;7;3.5;31;15.5;101.31;50.65;36.1;18.05;827;413.5;932;466;116;58;1690.37;1125130;562565;250.25;125.12;302.55;151.27;164.62;82.31;348.71;174.36;338.43;169.21;30.28;15.14;19.7;9.85;0.06;298;149;213.7;106.85;247.3;123.65;194.62;97.31;522.81;261.4;494.4;247.2;223.02;111.51;376.81;188.4;216.68;108.34;123.94;61.97;2911.04;2752.85;3073.17;3526.11;1;0.5;1;0.5
ICE TITANS;Klanahan;4;3;75.00;1339;334.75;2;0.5;2;0.5;4;1;8;2;34;8.5;8;2;3;0.75;25;416.62;52.25;11013;2753.25;8414;2103.5;2599;649.75;100;25;231;57.75;3026;756.5;2204;551;822;205.5;27;6.75;77;19.25;163.7;40.93;133.11;33.28;1954;488.5;1561;390.25;501;125.25;1585.72;2303613;575903.25;668.21;167.05;577.86;144.46;290.73;72.68;968.48;242.12;508.18;127.05;60.13;15.03;21.51;5.38;0.11;195;48.75;525.4;131.35;421.5;105.38;395.01;98.75;1141.79;285.45;986.19;246.55;550.6;137.65;764.11;191.03;427.37;106.84;345.33;86.33;2783.56;2606.73;2971.96;3648.61;11;2.75;3;0.75
ICE TITANS;SirSqwilly;4;3;75.00;1731;432.75;5;1.25;2;0.5;6;1.5;9;2.25;34;8.5;8;2;3;0.75;55.56;346.95;54.96;9157;2289.25;6524;1631;2633;658.25;81;20.25;225;56.25;2917;729.25;1944;486;973;243.25;23;5.75;80;20;124.88;31.22;180;45;654;163.5;1508;377;334;83.5;1428.03;2074744;518686;846.64;211.66;536.37;134.09;147.93;36.98;958.95;239.74;501.09;125.27;70.9;17.73;22.96;5.74;0.13;171;42.75;446;111.5;612.1;153.02;487.54;121.88;1043.39;260.85;909.21;227.3;621.73;155.43;646.87;161.72;513.98;128.49;370.1;92.53;3009.57;2943.21;3097.95;3843.73;5;1.25;5;1.25
VOIDBORN;SnoopyVonP;3;3;100.00;1073;357.67;1;0.33;5;1.67;4;1.33;8;2.67;16;5.33;3;1;1;0.33;12.5;353.62;46.99;6289;2096.33;4346;1448.67;1943;647.67;54;18;163;54.33;1121;373.67;622;207.33;499;166.33;8;2.67;43;14.33;108.82;36.27;122.61;40.87;783;261;1007;335.67;182;60.67;1423.71;1470997;490332.34;593.49;197.83;381.65;127.22;116.41;38.8;701.66;233.89;343.12;114.37;46.75;15.58;21.49;7.16;0.12;168;56;453.8;151.27;347.7;115.9;222.25;74.08;869.28;289.76;732.06;244.02;359.48;119.83;566.53;188.84;321.06;107.02;203.93;67.98;3304.68;3337.79;3303.28;3804.81;3;1;3;1
TPA;T E A _;9;4;44.44;3090;343.33;7;0.78;4;0.44;10;1.11;25;2.78;59;6.56;19;2.11;7;0.78;28;343.1;53.88;19069;2118.78;14069;1563.22;5000;555.56;175;19.44;444;49.33;3463;384.78;2097;233;1366;151.78;25;2.78;126;14;326.61;36.29;383.04;42.56;1372;152.44;3472;385.78;439;48.78;1534.37;4727254;525250.44;1423.61;158.18;1494.99;166.11;342.35;38.04;1773.53;197.06;1308.52;145.39;178.92;19.88;38.88;4.32;0.09;407;45.22;1127.4;125.27;1000.6;111.18;881.3;97.92;2379.67;264.41;2190.9;243.43;1070.06;118.9;1590.84;176.76;1075.08;119.45;595.06;66.12;2968.86;2903.49;3021.36;3982.4;6;0.67;10;1.11
VOIDBORN;TheBananaManRL;4;3;75.00;1459;364.75;4;1;4;1;3;0.75;12;3;28;7;9;2.25;3;0.75;33.33;305.62;46.99;7070;1767.5;4019;1004.75;3051;762.75;48;12;270;67.5;1301;325.25;512;128;789;197.25;6;1.5;70;17.5;175.87;43.97;69.16;17.29;236;59;606;151.5;45;11.25;1335.75;1819388;454847;883.67;220.92;516.29;129.07;55.54;13.88;977.61;244.4;434.64;108.66;43.23;10.81;26.46;6.61;0.09;280;70;376.2;94.05;511.5;127.88;390.71;97.68;1064.78;266.2;876.9;219.23;578.59;144.65;625.73;156.43;477.04;119.26;352.71;88.18;2933.79;2850.61;3038.61;3597.72;0;0;5;1.25
NDK;Unc Jeebs;5;2;40.00;1735;347;4;0.8;2;0.4;8;1.6;16;3.2;40;8;12;2.4;5;1;25;337.54;45.55;9340;1868;5955;1191;3385;677;75;15;297;59.4;1988;397.6;1055;211;933;186.6;12;2.4;82;16.4;227.17;45.43;236.44;47.29;1055;211;1252;250.4;163;32.6;1459.52;2389656;477931.19;895.51;179.1;685.1;137.02;158.45;31.69;1016.99;203.4;637.69;127.54;84.36;16.87;13.12;2.62;0.11;113;22.6;473.2;94.64;591.3;118.26;510.07;102.01;1229;245.8;1084.75;216.95;654.31;130.86;796.45;159.29;564.56;112.91;378.04;75.61;2814.86;2727.44;2896.01;3603.46;4;0.8;3;0.6
P P;Whackaduck;7;2;28.57;1966;280.86;3;0.43;2;0.29;8;1.14;14;2;52;7.43;24;3.43;7;1;21.43;322.96;45.71;13631;1947.29;9281;1325.86;4350;621.43;109;15.57;363;51.86;2677;382.43;1562;223.14;1115;159.29;20;2.86;98;14;269.84;38.55;345.46;49.35;1444;206.29;1579;225.57;354;50.57;1456.72;3381876;483125.16;1264.62;180.66;969.46;138.49;263.71;37.67;1533;219;854.87;122.12;109.89;15.7;51.3;7.33;0.08;612;87.43;790;112.86;779.7;111.39;723.33;103.33;1774.42;253.49;1724.78;246.4;772.99;110.43;1330.2;190.03;729.67;104.24;437.91;62.56;3041.67;2897.91;3191.38;3708.43;15;2.14;4;0.57
P P;Yammy;5;2;40.00;1380;276;4;0.8;1;0.2;5;1;9;1.8;40;8;13;2.6;1;0.2;44.44;310.85;53.51;9415;1883;5480;1096;3935;787;74;14.8;346;69.2;2508;501.6;1387;277.4;1121;224.2;20;4;101;20.2;141.98;28.4;107.03;21.41;1065;213;2011;402.2;634;126.8;1430.91;2353404;470680.81;978.87;195.77;663.94;132.79;149.34;29.87;1203.98;240.8;553.53;110.71;34.65;6.93;56.23;11.25;0.1;582;116.4;446;89.2;650.6;130.12;614.72;122.94;1177.44;235.49;1177.57;235.51;614.57;122.91;892.17;178.43;496.68;99.34;403.3;80.66;3139.26;2985.32;3296.93;3731.67;8;1.6;0;0
P P;cyesc;4;0;0.00;717;179.25;0;0;0;0;4;1;6;1.5;40;10;15;3.75;6;1.5;0;389.32;43.27;8781;2195.25;5868;1467;2913;728.25;65;16.25;249;62.25;1815;453.75;1155;288.75;660;165;13;3.25;59;14.75;258.58;64.64;96.41;24.1;1140;285;642;160.5;142;35.5;1521.18;1996628;499157;658.4;164.6;559.34;139.83;173.16;43.29;815.61;203.9;533.36;133.34;41.95;10.49;34.06;8.52;0.13;268;67;381.5;95.38;491.2;122.8;510.09;127.52;880.83;220.21;972.21;243.05;418.71;104.68;714.14;178.53;426.47;106.62;250.31;62.58;2737.95;2649.21;2804.05;3646.08;5;1.25;5;1.25
NDK;heat - -;5;2;40.00;1058;211.6;1;0.2;3;0.6;5;1;4;0.8;40;8;12;2.4;2;0.4;25;393.94;50.4;11204;2240.8;8019;1603.8;3185;637;93;18.6;285;57;2011;402.2;1157;231.4;854;170.8;14;2.8;77;15.4;203.14;40.63;191.38;38.28;1356;271.2;1331;266.2;243;48.6;1492.36;2422006;484401.19;815.28;163.06;702.11;140.42;205.76;41.15;1076.44;215.29;586.74;117.35;59.95;11.99;39.1;7.82;0.09;412;82.4;624.7;124.94;523.3;104.66;482.53;96.51;1240.61;248.12;1129.45;225.89;593.7;118.74;863.22;172.64;528.94;105.79;330.99;66.2;3014.31;3047.97;2998.65;3694.05;3;0.6;7;1.4
N33D B00ST;jimmyjam16153;8;4;50.00;3844;480.5;11;1.38;7;0.88;13;1.62;23;2.88;66;8.25;21;2.62;10;1.25;47.83;371.52;41.09;17557;2194.62;11135;1391.88;6422;802.75;126;15.75;565;70.62;3352;419;1690;211.25;1662;207.75;21;2.62;148;18.5;504.32;63.04;116.64;14.58;2086;260.75;1369;171.12;332;41.5;1441.48;3942550;492818.75;1536.4;192.05;1093.48;136.68;316.87;39.61;1754.25;219.28;1033.08;129.14;159.42;19.93;61.08;7.63;0.09;666;83.25;928.4;116.05;985.2;123.15;837.85;104.73;2108.9;263.61;1921.82;240.23;1024.93;128.12;1425.74;178.22;891.92;111.49;629.08;78.64;2853.92;2758.06;2966.18;3425.87;12;1.5;8;1
N33D B00ST;lynxmcnuggets_rl;8;4;50.00;3571;446.38;15;1.88;3;0.38;12;1.5;25;3.12;66;8.25;21;2.62;3;0.38;60;251.31;54.99;13014;1626.75;9496;1187;3518;439.75;127;15.88;304;38;2565;320.62;1433;179.12;1132;141.5;21;2.62;90;11.25;134.1;16.76;602;75.25;794;99.25;3196;399.5;663;82.88;1377.18;3725636;465704.5;1782.48;222.81;931.55;116.44;210.02;26.25;1873.99;234.25;935.9;116.99;114.18;14.27;29.63;3.7;0.14;216;27;854.1;106.76;941.3;117.66;849.21;106.15;2074.83;259.35;1874.83;234.35;1049.22;131.15;1423.77;177.97;861.79;107.72;638.5;79.81;2849.93;2690.2;3008.16;3344.54;4;0.5;8;1
N33D B00ST;miller_time73;8;4;50.00;2082;260.25;1;0.12;6;0.75;7;0.88;16;2;66;8.25;21;2.62;8;1;6.25;432.49;46.66;20536;2567;14502;1812.75;6034;754.25;164;20.5;529;66.12;3160;395;1636;204.5;1524;190.5;18;2.25;141;17.62;411.24;51.4;199.59;24.95;763;95.38;1913;239.12;187;23.38;1513.65;4120243;515030.38;1363.26;170.41;1264.93;158.12;311.03;38.88;1577.28;197.16;1258.47;157.31;103.45;12.93;172.97;21.62;0.1;1733;216.62;1075.6;134.45;853.2;106.65;745.52;93.19;2193.71;274.21;1942.67;242.83;996.53;124.57;1477.31;184.66;884.7;110.59;577.19;72.15;2703.74;2654.66;2764.64;3357.12;6;0.75;8;1
