team name;player name;games;wins;win percentage;score;score per game;goals;goals per game;assists;assists per game;saves;saves per game;shots;shots per game;shots conceded;shots conceded per game;goals conceded;goals conceded per game;goals conceded while last defender;goals conceded while last defender per game;shooting percentage;bpm per game;avg boost amount per game;amount collected;amount collected per game;amount collected big pads;amount collected big pads per game;amount collected small pads;amount collected small pads per game;count collected big pads;count collected big pads per game;count collected small pads;count collected small pads per game;amount stolen;amount stolen per game;amount stolen big pads;amount stolen big pads per game;amount stolen small pads;amount stolen small pads per game;count stolen big pads;count stolen big pads per game;count stolen small pads;count stolen small pads per game;0 boost time;0 boost time per game;100 boost time;100 boost time per game;amount used while supersonic;amount used while supersonic per game;amount overfill total;amount overfill total per game;amount overfill stolen;amount overfill stolen per game;avg speed per game;total distance;total distance per game;time slow speed;time slow speed per game;time boost speed;time boost speed per game;time supersonic speed;time supersonic speed per game;time on ground;time on ground per game;time low in air;time low in air per game;time high in air;time high in air per game;time powerslide;time powerslide per game;avg powerslide time per game;count powerslide;count powerslide per game;time most back;time most back per game;time most forward;time most forward per game;time in front of ball;time in front of ball per game;time behind ball;time behind ball per game;time defensive half;time defensive half per game;time offensive half;time offensive half per game;time defensive third;time defensive third per game;time neutral third;time neutral third per game;time offensive third;time offensive third per game;avg distance to ball per game;avg distance to ball has possession per game;avg distance to ball no possession per game;avg distance to team mates per game;demos inflicted;demos inflicted per game;demos taken;demos taken per game
PHANTOM KINGS;HOODIEEEEE.;3;1;33.33;795;265;1;0.33;1;0.33;3;1;5;1.67;23;7.67;7;2.33;2;0.67;20;496.98;45.87;8320;2773.33;6179;2059.67;2141;713.67;70;23.33;171;57;2333;777.67;1572;524;761;253.67;17;5.67;63;21;181.91;60.64;96.16;32.05;2577;859;768;256;129;43;1671.47;1608410;536136.69;366.14;122.05;429.53;143.18;221.46;73.82;651.14;217.05;339.86;113.29;26.12;8.71;25.78;8.59;0.11;239;79.67;364.8;121.6;314.9;104.97;288.49;96.16;728.64;242.88;642.85;214.28;374.26;124.75;486.38;162.13;299.31;99.77;231.43;77.14;3169.68;3217.81;3137.54;3963.29;6;2;2;0.67
NDK;JTclipz;6;1;16.67;1939;323.17;4;0.67;3;0.5;9;1.5;12;2;49;8.17;18;3;6;1;33.33;362.47;53.57;12606;2101;9625;1604.17;2981;496.83;126;21;262;43.67;2215;369.17;1291;215.17;924;154;18;3;81;13.5;211.42;35.24;351.36;58.56;1473;245.5;3048;508;527;87.83;1527.86;2964139;494023.16;944.03;157.34;869.7;144.95;246.32;41.05;1305.85;217.64;689.85;114.98;64.36;10.73;21.44;3.57;0.12;180;30;631.2;105.2;729.2;121.53;604.86;100.81;1455.2;242.53;1321.1;220.18;738.95;123.16;996.98;166.16;648.24;108.04;414.84;69.14;3018.13;2902.77;3114.23;3757.75;6;1;10;1.67
TRINITY;Jermaine Cole 0;6;6;100.00;3027;504.5;8;1.33;5;0.83;12;2;18;3;29;4.83;6;1;0;0;44.44;456.51;49.4;16074;2679;12379;2063.17;3695;615.83;136;22.67;352;58.67;2222;370.33;1426;237.67;796;132.67;17;2.83;71;11.83;321.38;53.56;357.87;59.65;3633;605.5;1529;254.83;279;46.5;1602.57;3134511;522418.5;860.94;143.49;798.63;133.1;417.3;69.55;1157.18;192.86;799.9;133.32;119.8;19.97;36.39;6.07;0.09;426;71;836.4;139.4;594.2;99.03;369.51;61.59;1707.37;284.56;1429.61;238.27;647.26;107.88;1121;186.83;562.18;93.7;393.68;65.61;3259.48;3190.9;3367.3;4066.59;9;1.5;4;0.67
BMT;KIA_krio;2;1;50.00;888;444;2;1;2;1;3;1.5;3;1.5;18;9;6;3;1;0.5;66.67;490.73;48.04;5681;2840.5;4170;2085;1511;755.5;50;25;137;68.5;905;452.5;555;277.5;350;175;7;3.5;32;16;131.52;65.76;35.56;17.78;1080;540;866;433;143;71.5;1580.9;1054410;527205;301.08;150.54;274.04;137.02;140.85;70.43;384.49;192.24;308.35;154.18;23.13;11.57;21.28;10.64;0.08;264;132;235.8;117.9;231.9;115.95;213.53;106.76;502.45;251.23;524.69;262.35;191.28;95.64;412.59;206.29;193.73;96.87;109.65;54.83;2679.15;2506.17;2858.7;3336.98;5;2.5;2;1
TRINITY;Kanashimi;3;3;100.00;696;232;2;0.67;2;0.67;1;0.33;5;1.67;14;4.67;1;0.33;0;0;40;384.98;52.39;6705;2235;4973;1657.67;1732;577.33;59;19.67;153;51;1769;589.67;1160;386.67;609;203;12;4;47;15.67;157.65;52.55;120.64;40.21;1051;350.33;1025;341.67;40;13.33;1644.06;1593014;531004.69;375.77;125.26;462.26;154.09;184.03;61.34;524.32;174.77;459.31;153.1;38.46;12.82;7.57;2.52;0.08;97;32.33;317.9;105.97;366.4;122.13;280.99;93.66;741.09;247.03;647.95;215.98;374.12;124.71;468.89;156.3;315.21;105.07;237.97;79.32;3422.42;3573.95;3241.94;4122.64;1;0.33;2;0.67
ICE TITANS;Klanahan;7;6;85.71;2874;410.57;9;1.29;6;0.86;6;0.86;21;3;37;5.29;10;1.43;5;0.71;42.86;429.49;49.44;17124;2446.29;11891;1698.71;5233;747.57;144;20.57;471;67.29;3763;537.57;2415;345;1348;192.57;28;4;116;16.57;243.41;34.77;221.54;31.65;2783;397.57;2580;368.57;387;55.29;1598.52;3632441;518920.16;998.94;142.71;977.85;139.69;436.38;62.34;1411.94;201.71;887.84;126.83;113.39;16.2;31.97;4.57;0.12;275;39.29;809.8;115.69;693.1;99.01;568.65;81.24;1844.52;263.5;1579.21;225.6;833.97;119.14;1174.67;167.81;731.76;104.54;506.75;72.39;2804.89;2726.12;2903.09;3697.13;12;1.71;7;1
BMT;L1vid AzariYT;4;2;50.00;1028;257;2;0.5;1;0.25;4;1;6;1.5;29;7.25;9;2.25;3;0.75;33.33;382.92;48.91;8454;2113.5;6481;1620.25;1973;493.25;73;18.25;176;44;589;147.25;227;56.75;362;90.5;3;0.75;33;8.25;264.82;66.21;128.68;32.17;1090;272.5;767;191.75;76;19;1465.9;1905214;476303.5;656.18;164.04;578;144.5;136.75;34.19;800.2;200.05;530.36;132.59;40.35;10.09;9.21;2.3;0.3;31;7.75;512.1;128.02;393;98.25;396.36;99.09;974.56;243.64;980.88;245.22;390.02;97.51;774.68;193.67;388.04;97.01;208.19;52.05;2896.27;2867.65;2932.48;3391.31;1;0.25;2;0.5
VOID BORN;Lxstt.Zx;3;2;66.67;1029;343;2;0.67;3;1;4;1.33;11;3.67;12;4;5;1.67;1;0.33;18.18;425;47.82;7285;2428.33;5418;1806;1867;622.33;63;21;160;53.33;1163;387.67;539;179.67;624;208;6;2;48;16;156.58;52.19;135.64;45.21;981;327;859;286.33;73;24.33;1561;1528582;509527.34;446.21;148.74;430.58;143.53;165.41;55.14;592.23;197.41;395.83;131.94;54.15;18.05;19.76;6.59;0.08;239;79.67;353;117.67;272.2;90.73;199.74;66.58;842.48;280.83;670.06;223.35;372.15;124.05;491.68;163.89;344.2;114.73;206.33;68.78;3193.81;3166.43;3229.19;4008.03;2;0.67;5;1.67
TRINITY;MaulerG;6;6;100.00;1486;247.67;4;0.67;5;0.83;1;0.17;12;2;29;4.83;6;1;4;0.67;33.33;407.82;55.83;14652;2442;10157;1692.83;4495;749.17;130;21.67;405;67.5;2652;442;1378;229.67;1274;212.33;19;3.17;118;19.67;173.73;28.95;240.45;40.08;2218;369.67;2955;492.5;586;97.67;1523.84;2985125;497520.84;962.96;160.49;830.42;138.4;287.33;47.89;1304.08;217.35;738.85;123.14;37.81;6.3;47.43;7.91;0.11;421;70.17;594.7;99.12;633.5;105.58;498.44;83.07;1582.27;263.71;1314.45;219.07;766.25;127.71;956.28;159.38;681.1;113.52;443.34;73.89;2982.7;3102.37;2844.73;3774.29;7;1.17;5;0.83
TP ACADEMY;NotNexus6;4;0;0.00;1105;276.25;1;0.25;3;0.75;6;1.5;2;0.5;37;9.25;11;2.75;3;0.75;50;389.26;39.21;8547;2136.75;5801;1450.25;2746;686.5;61;15.25;229;57.25;1578;394.5;931;232.75;647;161.75;10;2.5;57;14.25;346.5;86.62;111.21;27.8;1580;395;330;82.5;81;20.25;1559.37;2041192;510298;607.29;151.82;544.34;136.08;231.32;57.83;781.2;195.3;553.54;138.39;48.2;12.05;26.79;6.7;0.15;184;46;418;104.5;485;121.25;491.88;122.97;891.07;222.77;948.16;237.04;434.78;108.7;734.91;183.73;385.48;96.37;262.56;65.64;2986.99;2910.5;3039.3;3768.26;2;0.5;0;0
ABSOLUTE ZERO;OfficialThreeC;2;1;50.00;334;167;0;0;2;1;1;0.5;5;2.5;12;6;8;4;2;1;0;341.64;52.17;4292;2146;3075;1537.5;1217;608.5;35;17.5;111;55.5;951;475.5;634;317;317;158.5;7;3.5;30;15;85.69;42.85;112.78;56.39;203;101.5;410;205;76;38;1434.71;964911;482455.5;413.96;206.98;256.75;128.38;65.3;32.65;491.38;245.69;218.74;109.37;25.89;12.94;16.69;8.35;0.09;184;92;285.2;142.6;189.5;94.75;185.78;92.89;550.23;275.11;500.62;250.31;235.39;117.7;379.17;189.58;215.66;107.83;141.18;70.59;3288.33;3346.85;3260.33;3674.25;1;0.5;5;2.5
AKG;RWDT_Draco;4;3;75.00;1156;289;2;0.5;5;1.25;1;0.25;10;2.5;22;5.5;6;1.5;1;0.25;20;382.58;44.61;8590;2147.5;5804;1451;2786;696.5;66;16.5;255;63.75;1797;449.25;1072;268;725;181.25;12;3;66;16.5;202.15;50.54;95.1;23.77;899;224.75;889;222.25;157;39.25;1524.43;1967737;491934.25;609.35;152.34;626.61;156.65;136.76;34.19;846.28;211.57;489.74;122.44;36.7;9.18;25.32;6.33;0.13;194;48.5;435;108.75;460.6;115.15;374.07;93.52;998.63;249.66;891.37;222.84;481.35;120.34;668.58;167.14;401.37;100.34;302.77;75.69;2741.42;2692.33;2786.71;3572.01;5;1.25;4;1
AKG;Shy Axolotl;2;2;100.00;679;339.5;1;0.5;3;1.5;1;0.5;4;2;6;3;2;1;1;0.5;25;381.05;47.74;4262;2131;3013;1506.5;1249;624.5;38;19;106;53;1001;500.5;673;336.5;328;164;9;4.5;31;15.5;78.59;39.29;84.33;42.17;590;295;718;359;233;116.5;1485.67;968156;484078;326.45;163.23;292.66;146.33;73.13;36.57;412.76;206.38;241.12;120.56;38.35;19.17;7.73;3.87;0.11;71;35.5;232.5;116.25;213.9;106.95;168.4;84.2;523.83;261.91;393.65;196.82;298.58;149.29;280.36;140.18;238.6;119.3;173.28;86.64;2912.34;2927.65;2912.37;3842.4;1;0.5;1;0.5
ICE TITANS;SirSqwilly;7;6;85.71;2435;347.86;6;0.86;4;0.57;11;1.57;19;2.71;37;5.29;10;1.43;2;0.29;31.58;335.6;54.55;13905;1986.43;9540;1362.86;4365;623.57;114;16.29;385;55;4348;621.14;2699;385.57;1649;235.57;32;4.57;141;20.14;174.47;24.92;288.19;41.17;981;140.14;2047;292.43;558;79.71;1437.17;3283709;469101.28;1296.03;185.15;909.7;129.96;223.63;31.95;1519.84;217.12;802.32;114.62;107.22;15.32;35.36;5.05;0.13;273;39;661.6;94.51;890;127.14;751.4;107.34;1677.97;239.71;1421.28;203.04;1008.09;144.01;1052.37;150.34;724.82;103.55;652.16;93.17;3113.8;3061.92;3180.89;3826.41;4;0.57;2;0.29
POND POUNDERS;Skeddyz;7;1;14.29;2744;392;7;1;4;0.57;12;1.71;15;2.14;51;7.29;21;3;11;1.57;46.67;421.02;51.63;17152;2450.29;12978;1854;4174;596.29;153;21.86;378;54;2945;420.71;1873;267.57;1072;153.14;22;3.14;95;13.57;264.64;37.81;285.33;40.76;1649;235.57;2238;319.71;350;50;1469.37;3372063;481723.28;1211.68;173.1;952.24;136.03;286.3;40.9;1425.15;203.59;899.12;128.45;125.96;17.99;37.8;5.4;0.11;345;49.29;824.4;117.77;738.2;105.46;667.24;95.32;1782.99;254.71;1713.03;244.72;737.2;105.31;1347.42;192.49;675.39;96.48;427.44;61.06;3002.37;2881.32;3092.1;3672.91;5;0.71;8;1.14
VOID BORN;SnoopyVonP;7;4;57.14;1843;263.29;5;0.71;3;0.43;4;0.57;15;2.14;37;5.29;11;1.57;4;0.57;33.33;345.99;43.22;13449;1921.29;8551;1221.57;4898;699.71;102;14.57;427;61;2424;346.29;1248;178.29;1176;168;17;2.43;105;15;360.06;51.44;193.57;27.65;2094;299.14;1735;247.86;455;65;1504.84;3406984;486712;1185.76;169.39;891.18;127.31;314.64;44.95;1490.58;212.94;827.51;118.22;73.47;10.5;37.65;5.38;0.1;377;53.86;872.7;124.67;678.3;96.9;583.97;83.42;1807.59;258.23;1603.18;229.03;788.38;112.63;1202.23;171.75;743.09;106.16;446.24;63.75;3242.95;3339.51;3158.24;3851.49;4;0.57;5;0.71
BLUE COAST;Swixxt.;7;3;42.86;2146;306.57;7;1;6;0.86;4;0.57;17;2.43;56;8;20;2.86;8;1.14;41.18;397.97;52.53;16842;2406;12103;1729;4739;677;144;20.57;427;61;3912;558.86;2268;324;1644;234.86;30;4.29;138;19.71;250.21;35.74;334.08;47.73;2705;386.43;2538;362.57;772;110.29;1585.04;3718908;531272.56;1119.11;159.87;1028.95;146.99;392.89;56.13;1507.01;215.29;927.76;132.54;106.2;15.17;58.87;8.41;0.12;472;67.43;765.4;109.34;821.7;117.39;767.48;109.64;1773.48;253.35;1599.65;228.52;941.32;134.47;1193.6;170.51;770.89;110.13;576.48;82.35;2952.78;2954.21;2950.71;3699.45;7;1;8;1.14
TP ACADEMY;T E A _;3;0;0.00;773;257.67;3;1;0;0;2;0.67;5;1.67;20;6.67;9;3;2;0.67;60;280.64;53.68;4857;1619;3331;1110.33;1526;508.67;41;13.67;139;46.33;314;104.67;104;34.67;210;70;3;1;20;6.67;106.99;35.66;97.56;32.52;307;102.33;843;281;204;68;1430.84;1363446;454482;530.3;176.77;413.89;137.96;69.79;23.26;633.19;211.06;347.28;115.76;33.52;11.17;11.33;3.78;0.11;102;34;377;125.67;278;92.67;265.31;88.44;748.66;249.55;781.18;260.39;232.78;77.59;617.04;205.68;273.68;91.23;123.25;41.08;3017.57;3002.42;3019.44;3694.85;2;0.67;7;2.33
ABSOLUTE ZERO;T _ K;6;4;66.67;1571;261.83;2;0.33;4;0.67;6;1;7;1.17;41;6.83;21;3.5;9;1.5;28.57;330.74;40.26;10932;1822;6849;1141.5;4083;680.5;81;13.5;351;58.5;2085;347.5;1015;169.17;1070;178.33;11;1.83;96;16;339.63;56.6;197.56;32.93;917;152.83;1218;203;101;16.83;1402.26;2821801;470300.16;1220.28;203.38;826.7;137.78;141.07;23.51;1405.5;234.25;721.09;120.18;61.47;10.24;40.23;6.7;0.12;354;59;790.9;131.82;543.1;90.52;544.29;90.71;1643.77;273.96;1494.48;249.08;693.6;115.6;1109.48;184.91;687.09;114.51;391.5;65.25;2940.15;2971.49;2943.47;3630.52;5;0.83;4;0.67
VOID BORN;TheBananaManRL;4;2;50.00;1443;360.75;4;1;2;0.5;4;1;8;2;25;6.25;6;1.5;3;0.75;50;333.5;49.12;7430;1857.5;4898;1224.5;2532;633;57;14.25;228;57;2462;615.5;1605;401.25;857;214.25;18;4.5;76;19;135.81;33.95;88.71;22.18;420;105;912;228;214;53.5;1422.95;1815435;453858.75;726.91;181.73;537.84;134.46;74.67;18.67;864.11;216.03;419.69;104.92;55.63;13.91;24.12;6.03;0.09;269;67.25;376.2;94.05;473.3;118.32;418.09;104.52;921.34;230.33;794.73;198.68;544.7;136.18;591.24;147.81;419.2;104.8;328.98;82.24;2708.1;2648.99;2775.71;3643.44;2;0.5;3;0.75
BMT;Tigerr_.;4;2;50.00;1160;290;2;0.5;2;0.5;4;1;5;1.25;29;7.25;9;2.25;3;0.75;40;412.79;49.38;9312;2328;6574;1643.5;2738;684.5;79;19.75;248;62;1726;431.5;1152;288;574;143.5;14;3.5;52;13;202.47;50.62;81.35;20.34;1350;337.5;1382;345.5;263;65.75;1572.77;2038638;509659.5;552.32;138.08;637.23;159.31;178.39;44.6;799.74;199.93;496.03;124.01;72.17;18.04;19.64;4.91;0.06;303;75.75;390.8;97.7;466;116.5;474.52;118.63;893.4;223.35;975.86;243.96;392.07;98.02;768.29;192.07;371.78;92.95;227.86;56.96;2582.9;2468.21;2688.13;3297.95;7;1.75;3;0.75
TRINITY;TonyChan_;3;3;100.00;1251;417;6;2;1;0.33;1;0.33;12;4;15;5;5;1.67;2;0.67;50;462.89;52.82;8246;2748.67;6071;2023.67;2175;725;70;23.33;207;69;2065;688.33;1220;406.67;845;281.67;13;4.33;82;27.33;112.78;37.59;88.33;29.44;1299;433;1016;338.67;59;19.67;1636.05;1629052;543017.31;389.58;129.86;493.59;164.53;181.26;60.42;658.84;219.61;351.83;117.28;53.76;17.92;11.82;3.94;0.1;114;38;268.6;89.53;388.2;129.4;308.97;102.99;755.47;251.82;635.35;211.78;429.08;143.03;466.27;155.42;339.25;113.08;258.9;86.3;3018.16;2874.72;3166.77;3806.29;9;3;1;0.33
NDK;Unc Jeebs;5;1;20.00;1408;281.6;2;0.4;2;0.4;10;2;5;1;43;8.6;16;3.2;1;0.2;40;324.01;49.62;9484;1896.8;6948;1389.6;2536;507.2;89;17.8;221;44.2;2494;498.8;1893;378.6;601;120.2;25;5;55;11;142.42;28.48;317.28;63.46;1037;207.4;1905;381;613;122.6;1426.06;2336094;467218.81;952.66;190.53;637.7;127.54;152.12;30.42;1064.57;212.91;605.11;121.02;72.82;14.56;15.12;3.02;0.12;129;25.8;551.8;110.36;587.8;117.56;514.08;102.82;1228.4;245.68;1184.3;236.86;558.21;111.64;869.09;173.82;541.28;108.26;332.14;66.43;3075.28;2878.37;3223.02;3699.23;4;0.8;4;0.8
BLUE COAST;XH;4;2;50.00;1889;472.25;7;1.75;2;0.5;7;1.75;11;2.75;34;8.5;10;2.5;1;0.25;63.64;382.38;48.51;9437;2359.25;7513;1878.25;1924;481;89;22.25;171;42.75;1803;450.75;1146;286.5;657;164.25;13;3.25;58;14.5;159.33;39.83;217.91;54.48;772;193;1466;366.5;160;40;1531.16;2075212;518803;692.56;173.14;589.26;147.32;198.19;49.55;846.86;211.71;553.19;138.3;79.94;19.99;30.46;7.61;0.1;303;75.75;379.9;94.98;538.3;134.57;475.67;118.92;1004.32;251.08;906.42;226.61;573.58;143.39;666.17;166.54;459.51;114.88;354.32;88.58;2802.46;2661.92;2973.63;3654.63;2;0.5;1;0.25
POND POUNDERS;Yammy;4;1;25.00;775;193.75;2;0.5;0;0;2;0.5;5;1.25;26;6.5;11;2.75;1;0.25;40;321.62;55.04;7465;1866.25;4921;1230.25;2544;636;62;15.5;236;59;2375;593.75;1443;360.75;932;233;19;4.75;90;22.5;91.17;22.79;108.45;27.11;929;232.25;1300;325;418;104.5;1447.16;1902271;475567.75;766.89;191.72;516.76;129.19;119.88;29.97;908.73;227.18;460.76;115.19;34.05;8.51;42.43;10.61;0.1;435;108.75;324.3;81.07;599.4;149.85;566.76;141.69;836.77;209.19;879.35;219.84;524.19;131.05;661.12;165.28;392.61;98.15;349.81;87.45;3107.67;2935.44;3225.13;3742.73;4;1;3;0.75
